Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,EHL - Ecole hôtelière de Lausanne,Switzerland,100.0,,78.4,98.3,98.2,免费评估
2,University of Nevada - Las Vegas,United States,79.7,,70.1,100.0,88.4,免费评估
3,Glion Institute of Higher Education,Switzerland,93.1,,,77.6,81.5,免费评估
3,Les Roches Global Hospitality Education,Switzerland,93.4,,,77.3,81.5,免费评估
5,Swiss Hotel Management School,Switzerland,82.0,,,79.9,77.0,免费评估
6,Hotel School The Hague,Netherlands,87.7,,,70.3,75.5,免费评估
7,The Hong Kong Polytechnic University,Hong Kong SAR,58.9,,76.6,91.4,74.4,免费评估
8,萨里大学University of Surrey,United Kingdom,59.6,,78.4,86.9,72.8,免费评估
9,牛津布鲁克斯大学Oxford Brookes University,United Kingdom,66.8,,76.7,74.2,70.6,免费评估
10,伯恩茅斯大学Bournemouth University,United Kingdom,59.4,,87.1,79.2,69.7,免费评估
11,International Management Institute Switzerland,Switzerland,81.1,,,63.8,69.3,免费评估
12,Cornell University,United States,60.8,,76.5,75.6,68.2,免费评估
13,César Ritz Colleges Switzerland,Switzerland,78.4,,,60.3,66.3,免费评估
14,Macao Institute for Tourism Studies (IFTM),Macau SAR,63.7,,66.4,68.0,65.8,免费评估
15,Griffith University,Australia,50.5,,67.9,82.3,65.7,免费评估
16,Taylor's University,Malaysia,56.0,,51.8,77.8,65.6,免费评估
17,HTMi Hotel and Tourism Management Institute Switzerland,Switzerland,76.3,,,59.4,64.9,免费评估
18,"Vatel, Hotel and Tourism Business School",France,76.7,,,58.2,64.5,免费评估
19,Blue Mountains International Hotel Management School (BMIHMS),Australia,69.0,,,64.3,63.4,免费评估
20,Pennsylvania State University,United States,44.1,,71.3,82.0,62.5,免费评估
21,Culinary Arts Academy Switzerland,Switzerland,67.0,,,62.7,61.7,免费评估
22,Virginia Polytechnic Institute and State University,United States,40.7,,90.5,81.7,61.6,免费评估
23,The University of Queensland,Australia,45.6,,73.1,76.5,60.9,免费评估
24,Hotel Institute Montreux,Switzerland,72.2,,,53.4,60.1,免费评估
25,University of Florida,United States,52.6,,71.9,67.0,60.0,免费评估
26,IHTTI School of Hotel Management,Switzerland,71.8,,,52.5,59.5,免费评估
27,Texas A&M University,United States,43.5,,60.4,74.8,58.4,免费评估
28,Management and Science University,Malaysia,69.3,,,50.9,57.6,免费评估
29,SAIT Polytechnic - School of Hospitality and Tourism,Canada,62.6,,,58.1,57.4,免费评估
30,"University College of Hospitality Management Sant Pol de Mar, Barcelona",Spain,52.2,,,69.4,57.3,免费评估
31,Universiti Teknologi MARA - UiTM,Malaysia,69.0,,39.3,45.8,57.1,免费评估
32,University of Waterloo,Canada,42.1,,67.9,71.8,56.8,免费评估
33,Florida State University,United States,55.6,,62.8,57.2,56.7,免费评估
34,Auckland University of Technology (AUT),New Zealand,49.9,,49.3,64.4,56.4,免费评估
35,Kyung Hee University,South Korea,46.6,,71.3,65.1,56.2,免费评估
35,Purdue University,United States,36.2,,73.1,76.5,56.2,免费评估
37,University of Central Florida,United States,37.0,,66.2,76.2,56.1,免费评估
37,University of Massachusetts Amherst,United States,42.8,,66.8,69.7,56.1,免费评估
39,The University of Hong Kong,Hong Kong SAR,53.8,,62.4,57.2,55.8,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,United Kingdom,48.4,,56.9,63.2,55.5,免费评估
40,University of Houston,United States,43.4,,66.0,67.7,55.5,免费评估
42,"Nanyang Technological University, Singapore (NTU)",Singapore,53.1,,53.3,58.0,55.3,免费评估
42,Sejong University,South Korea,47.2,,68.3,62.9,55.3,免费评估
44,International Hotel School,South Africa,58.2,,,58.1,55.2,免费评估
45,Lomonosov Moscow State University,Russia,55.8,,37.2,55.9,54.9,免费评估
45,Universitat Ramon Llull,Spain,51.3,,56.8,58.6,54.9,免费评估
47,University of South Florida,United States,40.7,,92.3,66.4,54.8,免费评估
48,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,48.7,,70.6,59.3,54.6,免费评估
49,University of Calgary,Canada,51.3,,63.3,57.1,54.5,免费评估
50,Victoria University of Wellington,New Zealand,50.0,,50.0,59.7,54.4,免费评估
