Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,爱丁堡大学The University of Edinburgh,497.0,4.23,2.85,97.0,100.0,免费评估
2,利物浦大学The University of Liverpool,366.0,4.42,2.2,98.0,96.1,免费评估
3,南安普顿大学University of Southampton,339.0,3.91,3.25,99.0,96.1,免费评估
4,利兹大学University of Leeds,380.0,4.0,2.65,97.0,95.9,免费评估
5,约克大学The University of York,344.0,4.06,3.0,98.0,95.9,免费评估
6,曼彻斯特大学The University of Manchester,367.0,4.07,3.3,94.0,95.8,免费评估
7,东英吉利大学University of East Anglia,360.0,4.15,2.15,99.0,95.6,免费评估
8,伦敦国王学院King's College London,363.0,3.95,2.5,98.0,95.4,免费评估
9,诺丁汉大学University of Nottingham,353.0,3.76,2.65,99.0,95.2,免费评估
10,卡迪夫大学Cardiff University,342.0,4.07,2.35,99.0,95.2,免费评估
11,萨里大学University of Surrey,374.0,4.19,1.55,99.0,95.2,免费评估
12,阿尔斯特大学University of Ulster,329.0,3.96,3.2,96.0,94.9,免费评估
13,诺桑比亚大学Northumbria University,355.0,3.99,2.45,97.0,94.9,免费评估
14,格拉斯哥大学University of Glasgow,423.0,4.19,,,94.7,免费评估
15,曼彻斯特城市大学Manchester Metropolitan University,296.0,4.23,2.05,100.0,94.2,免费评估
16,布鲁内尔大学Brunel University,,4.14,2.75,94.0,94.1,免费评估
17,德蒙福特大学De Montfort University,304.0,4.15,2.0,100.0,94.1,免费评估
18,南威尔士大学The University of South Wales,319.0,4.29,2.15,96.0,93.9,免费评估
19,牛津布鲁克斯大学Oxford Brookes University,313.0,4.19,2.2,97.0,93.9,免费评估
20,斯旺西大学Swansea University,298.0,4.03,2.1,100.0,93.8,免费评估
21,西英格兰大学University of the West of England,329.0,3.93,2.25,96.0,93.5,免费评估
22,艾芝西尔大学Edge Hill University,313.0,4.3,1.95,,93.5,免费评估
23,波尔顿大学University of Bolton,,4.41,,100.0,93.4,免费评估
24,赫特福德大学University of Hertfordshire,304.0,3.91,2.65,96.0,93.3,免费评估
25,布莱顿大学University of Brighton,308.0,3.83,2.08,99.0,93.3,免费评估
26,伯明翰大学University of Birmingham,375.0,3.91,,98.0,93.0,免费评估
27,朴茨茅斯大学University of Portsmouth,380.0,4.35,,94.0,93.0,免费评估
28,伯恩茅斯大学Bournemouth University,317.0,3.94,2.2,95.0,92.8,免费评估
29,索尔福德大学University of Salford,307.0,4.06,2.35,94.0,92.7,免费评估
30,班戈大学Bangor University,301.0,4.02,1.9,97.0,92.7,免费评估
31,赫尔大学The University of Hull,348.0,4.31,,96.0,92.6,免费评估
32,伦敦城市大学City University London,326.0,3.94,2.75,91.0,92.6,免费评估
33,谢菲尔德大学The University of Sheffield,303.0,3.84,2.45,,92.6,免费评估
34,林肯大学University of Lincoln,308.0,4.23,,100.0,92.6,免费评估
35,基尔大学Keele University,316.0,4.14,,100.0,92.6,免费评估
36,英国女王大学Queen's University Belfast,295.0,4.1,2.15,95.0,92.4,免费评估
37,萨福克学院University Campus Suffolk,347.0,3.79,,99.0,92.3,免费评估
38,伯明翰城市大学Birmingham City University,335.0,4.04,,98.0,92.2,免费评估
39,哈德斯菲尔德大学University of Huddersfield,344.0,4.14,,96.0,92.1,免费评估
40,泰晤士河谷大学Thames Valley University,280.0,4.06,2.2,95.0,92.0,免费评估
41,利物浦约翰摩尔斯大学Liverpool John Moores University,302.0,4.05,2.2,92.0,91.7,免费评估
42,伦敦南岸大学London South Bank University,262.0,3.9,2.15,97.0,91.7,免费评估
43,哥比亚大学University of Cumbria,305.0,4.21,0.75,97.0,91.5,免费评估
44,德比大学University of Derby,285.0,4.31,,98.0,91.5,免费评估
45,谢菲尔德哈莱姆大学Sheffield Hallam University,304.0,3.96,1.9,93.0,91.4,免费评估
46,中央兰开夏大学University of Central Lancashire,332.0,3.96,2.4,88.0,91.4,免费评估
47,格林多大学Glyndwr University,237.0,4.51,1.65,96.0,91.4,免费评估
48,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,307.0,4.2,2.65,87.0,91.3,免费评估
49,金斯顿大学Kingston University,279.0,4.14,2.2,92.0,91.3,免费评估
50,北安普顿大学The University of Northampton,317.0,3.84,,98.0,91.2,免费评估
51,格林威治大学The University of Greenwich,275.0,4.21,1.9,93.0,91.2,免费评估
52,考文垂大学Coventry University,322.0,4.1,,95.0,91.1,免费评估
53,斯特林大学University of Stirling,272.0,4.06,2.5,91.0,91.0,免费评估
54,玛格丽特女王大学Queen Margaret University,367.0,3.95,,91.0,90.8,免费评估
55,邓迪大学University of Dundee,234.0,3.94,2.4,95.0,90.8,免费评估
56,龙比亚大学Napier University,255.0,4.09,2.1,93.0,90.7,免费评估
57,蒂赛德大学Teesside University,300.0,4.26,,94.0,90.6,免费评估
58,普利茅斯大学University of Plymouth,301.0,4.04,2.0,89.0,90.4,免费评估
59,布拉德福德大学University of Bradford,307.0,3.78,2.15,89.0,90.2,免费评估
60,切斯特大学University of Chester,309.0,4.04,,,90.1,免费评估
61,斯塔福德郡大学Staffordshire University,301.0,3.84,,95.0,89.9,免费评估
62,罗伯特高登大学The Robert Gordon University,284.0,3.87,1.9,89.0,89.4,免费评估
63,伍斯特大学University of Worcester,265.0,4.16,,94.0,89.4,免费评估
64,利兹都会大学Leeds Metropolitan University,283.0,4.09,,92.0,89.1,免费评估
65,贝德福德大学University of Bedfordshire,259.0,3.9,,95.0,88.9,免费评估
66,剑桥安鲁大学Anglia Ruskin University,259.0,3.85,,95.0,88.8,免费评估
67,埃塞克斯大学University of Essex,269.0,4.05,,,88.6,免费评估
68,米德塞斯大学Middlesex University,280.0,4.12,2.1,81.0,87.8,免费评估
69,坎特伯雷大学Canterbury Christ Church University,263.0,3.82,,,87.7,免费评估
70,新白金汉大学Buckinghamshire New University,257.0,3.84,,,87.5,免费评估
71,阿伯泰邓迪大学University of Abertay Dundee,264.0,3.57,,87.0,85.8,免费评估
72,西苏格兰大学University of the West of Scotland,244.0,4.01,,83.0,85.1,免费评估
