Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,198.0,,3.2,86,100.0,免费评估
2,杜伦大学Durham University,187.0,4.0,2.98,86,95.3,免费评估
3,牛津大学University of Oxford,186.0,,2.88,84,95.2,免费评估
4,曼彻斯特大学The University of Manchester,181.0,4.03,3.16,76,94.9,免费评估
5,格拉斯哥大学University of Glasgow,198.0,3.68,2.71,96,94.7,免费评估
6,谢菲尔德大学The University of Sheffield,,4.11,2.98,76,93.2,免费评估
7,伯明翰大学University of Birmingham,153.0,3.87,2.9,88,92.8,免费评估
8,埃克塞特大学University of Exeter,157.0,4.22,2.84,86,92.7,免费评估
9,利兹大学University of Leeds,158.0,3.85,2.91,88,92.1,免费评估
10,伦敦大学学院University College London,173.0,3.87,3.03,68,91.8,免费评估
11,诺丁汉大学University of Nottingham,139.0,3.93,2.92,80,90.8,免费评估
12,爱丁堡大学The University of Edinburgh,177.0,3.72,2.96,72,90.7,免费评估
13,布里斯托大学University of Bristol,152.0,4.13,2.89,72,90.2,免费评估
