Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,39.2%,213.0,84.8%,100.0,免费评估
2,布里斯托大学University of Bristol,88.5%,83.7%,46.7%,161.0,78.4%,98.9,免费评估
3,兰卡斯特大学Lancaster University,77.1%,79.6%,51.4%,170.0,82.8%,97.6,免费评估
4,拉夫堡大学Loughborough University,89.8%,94.6%,40.6%,154.0,69.2%,97.5,免费评估
5,埃克塞特大学University of Exeter,78.7%,79.5%,41.0%,167.0,78.9%,95.6,免费评估
6,巴斯大学University of Bath,77.5%,79.5%,43.4%,154.0,83.9%,95.4,免费评估
7,伦敦国王学院King's College London,83.1%,80.6%,42.2%,157.0,,94.8,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,72.8%,71.4%,45.2%,164.0,80.7%,93.7,免费评估
9,格拉斯哥大学University of Glasgow,75.2%,72.2%,41.8%,182.0,70.3%,93.6,免费评估
10,杜伦大学Durham University,82.7%,78.5%,28.7%,170.0,66.3%,92.8,免费评估
11,爱丁堡大学The University of Edinburgh,71.7%,67.0%,48.8%,187.0,65.6%,92.6,免费评估
12,华威大学The University of Warwick,80.6%,79.2%,31.7%,148.0,75.3%,92.5,免费评估
13,曼彻斯特大学The University of Manchester,77.8%,75.5%,50.4%,152.0,64.3%,92.3,免费评估
14,诺丁汉大学University of Nottingham,80.0%,78.8%,43.5%,149.0,64.9%,92.1,免费评估
15,利兹大学University of Leeds,77.1%,71.8%,47.6%,151.0,67.5%,91.7,免费评估
16,约克大学The University of York,76.2%,75.2%,45.1%,138.0,73.5%,91.4,免费评估
16,肯特大学University of Kent,73.7%,75.9%,59.0%,120.0,73.7%,91.4,免费评估
16,伯明翰大学University of Birmingham,79.0%,74.9%,31.1%,151.0,74.1%,91.4,免费评估
19,阿伯丁大学University of Aberdeen,81.6%,80.4%,31.0%,186.0,45.8%,90.8,免费评估
20,斯特林大学University of Stirling,79.8%,76.6%,33.8%,164.0,57.8%,90.5,免费评估
21,萨塞克斯大学University of Sussex,80.0%,77.0%,29.7%,143.0,70.2%,90.3,免费评估
21,班戈大学Bangor University,87.3%,82.1%,39.6%,123.0,57.1%,90.3,免费评估
23,纽卡斯尔大学Newcastle University,79.5%,77.3%,30.3%,147.0,66.9%,90.2,免费评估
24,萨里大学University of Surrey,81.0%,77.8%,30.2%,148.0,63.4%,90.0,免费评估
25,谢菲尔德大学The University of Sheffield,75.4%,72.0%,26.8%,141.0,78.0%,89.3,免费评估
26,埃塞克斯大学University of Essex,78.4%,78.6%,44.3%,109.0,67.9%,88.9,免费评估
27,南安普顿大学University of Southampton,74.9%,75.2%,52.8%,135.0,55.6%,88.8,免费评估
28,普利茅斯大学University of Plymouth,91.8%,88.7%,16.0%,117.0,55.0%,88.1,免费评估
29,朴茨茅斯大学University of Portsmouth,82.2%,77.5%,32.2%,102.0,70.8%,88.0,免费评估
30,基尔大学Keele University,79.5%,82.0%,25.0%,121.0,66.5%,87.6,免费评估
31,牛津布鲁克斯大学Oxford Brookes University,81.9%,79.2%,17.8%,124.0,65.2%,86.9,免费评估
31,龙比亚大学Napier University,86.0%,81.7%,5.3%,148.0,55.7%,86.9,免费评估
33,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,83.0%,79.9%,12.7%,180.0,39.1%,86.8,免费评估
34,中央兰开夏大学University of Central Lancashire,86.1%,84.5%,11.8%,105.0,67.7%,86.7,免费评估
34,布拉德福德大学University of Bradford,79.3%,74.1%,10.6%,134.0,72.2%,86.7,免费评估
