Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,杜伦大学Durham University,100.0,96.0,97.0,84.1,11.9,8.0,210.0,7.0,86.0,免费评估
2,圣安德鲁斯大学University of St Andrews,94.7,98.0,97.0,85.1,10.3,4.0,199.0,7.0,73.0,免费评估
3,牛津大学University of Oxford,91.2,94.8,94.8,76.3,11.8,10.0,204.0,7.0,73.0,免费评估
4,伦敦大学学院University College London,89.9,91.8,96.4,77.5,11.7,9.0,194.0,8.0,65.0,免费评估
5,伯明翰大学University of Birmingham,86.6,93.7,95.6,77.0,12.3,10.0,166.0,6.0,82.0,免费评估
6,埃克塞特大学University of Exeter,86.4,91.9,97.0,83.1,18.0,3.0,179.0,7.0,85.0,免费评估
7,剑桥大学University of Cambridge,86.2,89.8,91.5,62.7,14.5,10.0,206.0,7.0,84.0,免费评估
8,布鲁内尔大学Brunel University,85.7,96.0,97.2,86.6,10.4,10.0,125.0,7.0,61.0,免费评估
9,白金汉大学The University of Buckingham,84.5,96.0,96.0,91.3,8.2,7.0,102.0,6.0,,免费评估
10,波尔顿大学University of Bolton,84.0,100.0,98.6,87.5,12.2,2.0,87.0,10.0,,免费评估
11,兰卡斯特大学Lancaster University,82.5,84.8,92.1,70.0,12.5,9.0,162.0,7.0,86.0,免费评估
12,萨里大学University of Surrey,82.4,89.2,89.3,81.7,14.8,7.0,159.0,7.0,77.0,免费评估
13,拉夫堡大学Loughborough University,82.1,91.1,90.4,84.1,14.8,6.0,145.0,7.0,81.0,免费评估
14,诺丁汉大学University of Nottingham,81.6,89.4,94.3,75.9,16.6,6.0,167.0,8.0,80.0,免费评估
15,华威大学The University of Warwick,81.2,90.9,96.2,69.8,11.2,9.0,180.0,8.0,67.0,免费评估
16,南安普顿索伦特大学Southampton Solent University,81.0,90.5,95.3,91.7,16.6,5.0,111.0,9.0,,免费评估
17,纽卡斯尔大学Newcastle University,80.5,93.8,96.1,79.6,15.3,5.0,160.0,6.0,74.0,免费评估
18,肯特大学University of Kent,79.5,93.6,93.5,76.2,12.6,5.0,131.0,8.0,76.0,免费评估
19,萨塞克斯大学University of Sussex,79.2,97.0,93.6,70.0,15.0,6.0,151.0,8.0,72.0,免费评估
20,格拉斯哥大学University of Glasgow,78.6,94.4,97.1,72.2,12.8,5.0,183.0,7.0,70.0,免费评估
21,伦敦国王学院King's College London,78.2,89.6,96.8,72.4,13.1,7.0,171.0,7.0,71.0,免费评估
22,曼彻斯特大学The University of Manchester,77.5,85.1,87.8,71.2,12.7,8.0,164.0,8.0,78.0,免费评估
