Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,剑桥大学University of Cambridge,United Kingdom,90.6,88.0,100.0,83.2,96.2,免费评估
2,牛津大学University of Oxford,United Kingdom,93.5,89.2,96.6,81.1,94.0,免费评估
3,伦敦大学学院University College London,United Kingdom,100.0,90.7,97.1,68.4,93.9,免费评估
4,杜伦大学Durham University,United Kingdom,96.1,91.2,92.5,69.3,90.4,免费评估
5,Harvard University,United States,85.0,87.3,91.2,92.5,90.3,免费评估
6,"University of California, Berkeley (UCB)",United States,76.2,86.3,95.1,68.5,89.7,免费评估
7,Stanford University,United States,85.0,90.1,90.6,80.4,89.0,免费评估
8,Leiden University,Netherlands,80.9,82.7,93.9,56.7,87.8,免费评估
9,"University of California, Los Angeles (UCLA)",United States,79.5,84.9,88.0,77.9,85.8,免费评估
10,Sapienza University of Rome,Italy,82.4,79.5,91.6,46.5,85.0,免费评估
11,Arizona State University,United States,82.4,91.7,87.1,54.1,83.8,免费评估
12,约克大学The University of York,United Kingdom,85.0,87.0,87.4,52.7,83.7,免费评估
13,The Australian National University,Australia,89.6,88.5,84.3,67.1,83.5,免费评估
14,Peking University,China (Mainland),74.4,90.1,81.4,100.0,83.4,免费评估
15,University of Michigan-Ann Arbor,United States,77.9,83.3,87.6,58.8,83.3,免费评估
16,Universidad Nacional Autónoma de México (UNAM),Mexico,74.4,73.2,86.8,75.3,83.1,免费评估
17,Simon Fraser University,Canada,87.4,92.9,85.3,48.8,82.6,免费评估
18,University of Pennsylvania,United States,87.4,89.3,82.7,64.8,82.0,免费评估
19,Pennsylvania State University,United States,76.2,89.9,83.5,60.0,81.1,免费评估
20,University of Chicago,United States,63.3,72.5,86.8,64.6,80.8,免费评估
21,Eberhard Karls Universität Tübingen,Germany,86.2,87.6,85.6,33.6,80.7,免费评估
22,The University of Arizona,United States,86.2,87.4,81.5,47.9,79.2,免费评估
22,University of Toronto,Canada,85.0,86.1,80.0,60.4,79.2,免费评估
24,Yale University,United States,63.3,79.9,81.8,73.7,79.0,免费评估
25,Freie Universitaet Berlin,Germany,70.5,81.0,84.8,43.2,78.8,免费评估
25,Université Paris 1 Panthéon-Sorbonne,France,74.4,81.3,83.0,51.5,78.8,免费评估
27,Columbia University,United States,90.6,95.5,75.7,66.2,78.2,免费评估
28,University of Florida,United States,80.9,88.1,79.5,55.5,78.1,免费评估
29,Sorbonne University,France,74.4,77.3,81.2,48.9,76.9,免费评估
30,Kyoto University,Japan,53.5,67.6,81.0,79.9,76.8,免费评估
30,University of British Columbia,Canada,80.9,88.5,76.6,62.5,76.8,免费评估
32,The University of Tokyo,Japan,70.5,79.2,76.4,81.8,76.6,免费评估
33,爱丁堡大学The University of Edinburgh,United Kingdom,80.9,85.4,76.0,65.5,76.4,免费评估
34,Washington University in St. Louis,United States,77.9,89.3,77.6,46.8,75.7,免费评估
35,University of Bordeaux,France,85.0,90.3,76.1,48.0,75.6,免费评估
36,Aarhus University,Denmark,88.5,90.7,77.3,34.4,75.5,免费评估
37,The University of Auckland,New Zealand,70.5,85.7,76.5,62.5,75.4,免费评估
38,Ruprecht-Karls-Universität Heidelberg,Germany,65.9,77.9,81.2,39.5,75.2,免费评估
39,谢菲尔德大学The University of Sheffield,United Kingdom,82.4,97.1,73.2,58.6,75.1,免费评估
40,The University of Sydney,Australia,76.2,82.4,72.5,83.1,74.9,免费评估
41,雷丁大学University of Reading,United Kingdom,87.4,87.9,73.5,54.0,74.4,免费评估
42,Seoul National University,South Korea,63.3,67.2,78.8,60.1,74.2,免费评估
43,莱斯特大学University of Leicester,United Kingdom,87.4,89.4,72.6,56.3,74.1,免费评估
44,Jilin University,China (Mainland),44.2,57.2,80.5,75.4,74.0,免费评估
45,University of Copenhagen,Denmark,87.4,95.6,72.9,40.0,73.3,免费评估
46,Flinders University,Australia,77.9,87.3,75.0,41.3,73.2,免费评估
46,University of Vienna,Austria,76.2,80.5,75.5,46.6,73.2,免费评估
48,Nanjing University,China (Mainland),70.5,86.2,71.4,74.4,73.1,免费评估
48,University of Otago,New Zealand,74.4,84.8,74.5,50.0,73.1,免费评估
48,University of Texas at Austin,United States,80.9,87.3,72.5,55.6,73.1,免费评估
48,Uppsala University,Sweden,77.9,82.0,75.3,43.7,73.1,免费评估
