Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Nevada - Las Vegas,United States,100.0,71.0,,,90.7,免费评估
2,Ecole hôtelière de Lausanne,Switzerland,92.8,95.5,,,88.6,免费评估
3,The Hong Kong Polytechnic University,Hong Kong,89.6,60.9,74.1,,84.5,免费评估
4,萨里大学University of Surrey,United Kingdom,88.7,43.8,79.6,,81.5,免费评估
5,Glion Institute of Higher Education,Switzerland,80.7,100.0,,,79.6,免费评估
6,Les Roches International School of Hotel Management,Switzerland,81.0,94.9,,,79.0,免费评估
7,Swiss Hotel Management School,Switzerland,80.6,77.7,,,76.1,免费评估
8,伯恩茅斯大学Bournemouth University,United Kingdom,80.6,48.2,80.6,,75.7,免费评估
9,Cornell University,United States,79.2,55.5,77.0,,75.5,免费评估
10,Virginia Polytechnic Institute and State University,United States,82.1,38.7,77.1,,75.3,免费评估
11,Griffith University,Australia,80.4,46.6,69.5,,74.8,免费评估
12,Pennsylvania State University,United States,82.0,33.7,66.4,,74.0,免费评估
13,Purdue University,United States,79.6,42.3,68.0,,73.4,免费评估
14,HTMi - Hotel and Tourism Management Institute Switzerland,Switzerland,79.2,62.2,,,72.7,免费评估
15,Texas A&M University,United States,78.4,42.7,64.5,,72.4,免费评估
16,The University of Queensland,Australia,77.3,45.4,67.7,,72.0,免费评估
17,International Management Institute Switzerland,Switzerland,75.2,77.1,,,71.7,免费评估
18,牛津布鲁克斯大学Oxford Brookes University,United Kingdom,72.6,57.8,73.5,,70.4,免费评估
19,University of Waterloo,Canada,75.1,38.6,68.8,,69.3,免费评估
20,Michigan State University,United States,72.9,50.6,56.5,,68.7,免费评估
21,Taylor's University,Malaysia,69.9,66.5,48.2,,68.3,免费评估
22,University of Central Florida,United States,69.9,51.5,69.2,,67.1,免费评估
23,思克莱德大学University of Strathclyde,United Kingdom,70.4,41.8,66.7,,65.9,免费评估
24,Monash University,Australia,67.8,50.4,72.2,,65.4,免费评估
25,"Nanyang Technological University, Singapore (NTU)",Singapore,67.1,58.6,54.5,,65.2,免费评估
26,NHTV Breda University of Applied Sciences,Netherlands,71.1,34.0,59.3,,64.9,免费评估
27,University of Waikato,New Zealand,68.2,40.7,74.4,,64.4,免费评估
28,Victoria University of Wellington,New Zealand,67.2,51.5,56.3,,64.3,免费评估
29,谢菲尔德哈莱姆大学Sheffield Hallam University,United Kingdom,70.0,31.8,68.9,,64.2,免费评估
30,Institute for Tourism Studies,"Macao S.A.R., China",68.6,39.5,64.8,,64.0,免费评估
31,University of Florida,United States,66.1,45.8,65.7,,63.0,免费评估
32,Kansas State University,United States,68.1,28.5,80.6,,62.8,免费评估
33,Sejong University,South Korea,63.1,57.2,72.7,,62.7,免费评估
34,埃克塞特大学University of Exeter,United Kingdom,64.0,46.1,86.7,,62.5,免费评估
35,Auckland University of Technology (AUT),New Zealand,63.8,54.7,61.4,,62.3,免费评估
35,State Tourism and Hotel Management School (SSAT),Switzerland,72.4,28.9,,,62.3,免费评估
35,University of Illinois at Urbana-Champaign,United States,68.5,32.2,53.6,,62.3,免费评估
38,Southern Cross University,Australia,65.9,39.0,64.3,,61.8,免费评估
39,James Cook University,Australia,67.2,27.2,64.5,,61.1,免费评估
40,Universidad Externado de Colombia,Colombia,69.2,35.9,,,60.7,免费评估
41,Lomonosov Moscow State University,Russia,65.0,54.7,,,60.2,免费评估
41,The Chinese University of Hong Kong (CUHK),Hong Kong,60.5,54.0,74.2,,60.2,免费评估
41,Washington State University,United States,64.6,31.6,74.6,,60.2,免费评估
44,曼彻斯特城市大学Manchester Metropolitan University,United Kingdom,63.4,45.9,48.4,,60.0,免费评估
44,University of South Australia,Australia,62.2,45.7,67.2,,60.0,免费评估
46,University of Macau,"Macao S.A.R., China",59.4,61.0,64.5,,59.9,免费评估
47,North Carolina State University,United States,68.0,16.5,54.0,,59.6,免费评估
48,"University College of Hospitality Management Sant Pol de Mar, Barcelona",Spain,59.8,77.4,,,59.5,免费评估
48,Lund University,Sweden,63.2,34.3,76.0,,59.5,免费评估
50,Kyung Hee University,South Korea,59.0,56.2,73.6,,59.3,免费评估
50,Yonsei University,South Korea,58.6,58.0,73.5,,59.3,免费评估
