Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,The Juilliard School,United States,91.9,,,93.1,92.9,免费评估
2,皇家音乐学院Royal College of Music,United Kingdom,84.9,,,94.0,92.2,免费评估
3,Universität für Musik und darstellende Kunst Wien,Austria,59.6,,,100.0,91.9,免费评估
4,皇家音乐学院Royal College of Music,United Kingdom,84.9,,,89.4,88.5,免费评估
5,New York University (NYU),United States,100.0,,,84.6,87.7,免费评估
6,市政厅音乐及戏剧学院Guildhall School of Music and Drama,United Kingdom,58.9,,,92.2,85.5,免费评估
7,Curtis Institute of Music,United States,59.0,,,89.9,83.7,免费评估
7,Hong Kong Academy for Performing Arts,Hong Kong SAR,68.7,,,87.4,83.7,免费评估
9,Royal Conservatoire of Scotland (Formerly Royal Scottish Academy of Music and Drama),United Kingdom,60.7,,,88.5,82.9,免费评估
10,Harvard University,United States,94.6,,,78.1,81.4,免费评估
11,剑桥大学University of Cambridge,United Kingdom,95.1,,,77.4,80.9,免费评估
12,牛津大学University of Oxford,United Kingdom,93.9,,,77.5,80.8,免费评估
13,"Sibelius Academy, University of the Arts Helsinki (Uniarts Helsinki)",Finland,73.2,,,81.7,80.0,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,United Kingdom,64.0,,,83.1,79.3,免费评估
15,The University of Sydney,Australia,91.1,,,75.7,78.8,免费评估
16,The University of Melbourne,Australia,84.1,,,77.3,78.7,免费评估
17,Conservatoire national supérieur de musique et de danse de Paris (CNSMDP),France,28.5,,,90.9,78.4,免费评估
18,Yale University,United States,84.8,,,76.4,78.1,免费评估
19,"University of California, Berkeley (UCB)",United States,84.6,,,76.0,77.7,免费评估
20,Monash University,Australia,89.5,,,74.4,77.4,免费评估
20,Stanford University,United States,86.0,,,75.3,77.4,免费评估
22,University Mozarteum Salzburg,Austria,36.6,,,87.5,77.3,免费评估
23,Indiana University Bloomington,United States,71.8,,,78.4,77.1,免费评估
23,"University of California, Los Angeles (UCLA)",United States,84.1,,,75.4,77.1,免费评估
25,Columbia University,United States,82.6,,,75.2,76.7,免费评估
26,Northwestern University,United States,66.2,,,79.2,76.6,免费评估
27,哈德斯菲尔德大学University of Huddersfield,United Kingdom,85.1,,,73.7,76.0,免费评估
27,University of Rochester,United States,72.7,,,76.8,76.0,免费评估
29,Norwegian Academy of Music,Norway,36.4,,,85.7,75.8,免费评估
30,Royal College of Music in Stockholm,Sweden,35.1,,,85.5,75.4,免费评估
31,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,72.0,,,76.0,75.2,免费评估
32,The University of Auckland,New Zealand,89.9,,,70.2,74.1,免费评估
33,The Royal Central School of Speech and Drama,United Kingdom,36.6,,,83.2,73.9,免费评估
34,McGill University,Canada,69.3,,,74.9,73.8,免费评估
35,University of Chicago,United States,85.1,,,70.9,73.7,免费评估
36,National University of Singapore (NUS),Singapore,83.1,,,71.0,73.4,免费评估
37,The Australian National University,Australia,88.9,,,68.7,72.7,免费评估
38,Korea National University of Arts,South Korea,80.8,,,70.1,72.2,免费评估
38,The Royal Danish Academy of Music,Denmark,34.7,,,81.6,72.2,免费评估
40,"The Central Academy of Drama, China",China (Mainland),58.7,,,75.2,71.9,免费评估
41,University of Toronto,Canada,75.0,,,71.0,71.8,免费评估
42,伦敦国王学院King's College London,United Kingdom,84.6,,,68.3,71.6,免费评估
43,Princeton University,United States,62.3,,,73.1,70.9,免费评估
44,Moscow State Conservatory P. I. Tchaikovsky,Russia,32.4,,,80.0,70.5,免费评估
45,曼彻斯特大学The University of Manchester,United Kingdom,70.6,,,70.3,70.4,免费评估
46,Hochschule für Musik Hanns Eisler Berlin,Germany,36.4,,,78.8,70.3,免费评估
47,The Liszt Academy of Music,Hungary,36.8,,,78.6,70.2,免费评估
48,Hochschule für Musik und Theater Hamburg,Germany,36.9,,,78.2,69.9,免费评估
49,Griffith University,Australia,67.3,,,70.4,69.8,免费评估
49,University of Michigan-Ann Arbor,United States,68.2,,,70.2,69.8,免费评估
