Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Stanford University,UnitedStates,70.1,93.0,72.0,79.5,86.6,343.6,免费评估
2,Swiss Federal Institute of Technology Zurich,Switzerland,83.9,84.2,85.0,100.0,50.0,335.1,免费评估
3,Harvard University,UnitedStates,73.1,86.6,78.2,59.5,100.0,334.8,免费评估
4,"University of California, Davis",UnitedStates,77.8,72.8,69.5,58.3,86.6,309.4,免费评估
5,Michigan State University,UnitedStates,65.1,80.1,74.2,48.1,100.0,308.2,免费评估
5,University of Wisconsin - Madison,UnitedStates,66.0,81.5,66.3,47.4,100.0,308.2,免费评估
7,"University of California, Berkeley",UnitedStates,92.5,83.1,67.9,93.8,0.0,283.0,免费评估
8,Technical University of Denmark,Denmark,66.5,78.9,82.6,46.3,70.7,278.9,免费评估
9,University of Alberta,Canada,62.9,71.5,74.6,55.6,70.7,275.6,免费评估
10,Princeton University,UnitedStates,45.9,91.0,78.2,35.5,86.6,274.7,免费评估
11,Massachusetts Institute of Technology (MIT),UnitedStates,53.8,85.3,73.6,48.8,70.7,273.4,免费评估
12,University of Copenhagen,Denmark,72.0,78.5,84.7,37.0,61.2,265.6,免费评估
13,Tsinghua University,China,100.0,76.5,62.3,72.1,0.0,261.1,免费评估
14,"University of Maryland, College Park",UnitedStates,67.7,82.2,69.9,35.0,61.2,260.1,免费评估
15,Technical University Munich,Germany,47.5,76.3,81.8,25.8,86.6,252.6,免费评估
16,Peking University,China,83.8,77.5,68.8,71.1,0.0,246.1,免费评估
17,University of Wageningen,Netherlands,95.9,83.3,85.5,48.8,0.0,245.2,免费评估
18,The University of Western Australia,Australia,55.3,78.7,81.9,23.7,70.7,244.8,免费评估
18,The Ohio State University - Columbus,UnitedStates,60.4,71.2,65.6,38.8,61.2,244.8,免费评估
20,Nanjing University,China,86.7,72.8,64.4,70.8,0.0,243.2,免费评估
21,The University of Queensland,Australia,89.5,78.0,78.2,56.2,0.0,239.3,免费评估
22,California Institute of Technology,UnitedStates,39.9,95.4,73.3,36.0,50.0,236.0,免费评估
23,Johns Hopkins University,UnitedStates,52.4,69.1,69.8,37.5,61.2,234.2,免费评估
24,Stockholm University,Sweden,66.4,85.5,86.6,61.0,0.0,230.2,免费评估
25,University of Michigan-Ann Arbor,UnitedStates,70.9,78.0,67.1,64.1,0.0,226.4,免费评估
26,University of Toronto,Canada,69.2,69.9,74.8,71.1,0.0,225.2,免费评估
27,Duke University,UnitedStates,63.2,83.8,71.9,63.0,0.0,224.3,免费评估
28,Zhejiang University,China,85.3,70.2,61.7,56.2,0.0,224.0,免费评估
29,University of Colorado at Boulder,UnitedStates,65.5,80.8,64.2,61.0,0.0,220.1,免费评估
30,Yale University,UnitedStates,56.2,87.0,71.7,61.8,0.0,219.4,免费评估
31,"University of Minnesota, Twin Cities",UnitedStates,68.1,76.5,65.2,58.0,0.0,215.7,免费评估
32,University of Washington,UnitedStates,67.7,80.8,69.1,53.0,0.0,215.4,免费评估
33,Swiss Federal Institute of Technology Lausanne,Switzerland,47.7,100.0,86.8,49.9,0.0,215.0,免费评估
34,Utrecht University,Netherlands,71.3,83.1,85.0,42.3,0.0,213.7,免费评估
35,Beijing Normal University,China,87.7,69.4,60.9,43.5,0.0,212.8,免费评估
36,Arizona State University,UnitedStates,65.9,78.2,64.5,55.3,0.0,212.3,免费评估
37,伦敦国王学院King's College London,UnitedKingdom,37.4,79.6,78.3,17.8,61.2,211.7,免费评估
38,Aarhus University,Denmark,70.7,78.9,88.3,42.3,0.0,209.6,免费评估
39,Georgia Institute of Technology,UnitedStates,52.0,80.3,75.4,61.6,0.0,209.0,免费评估
40,University of Florida,UnitedStates,75.3,71.0,73.3,47.4,0.0,208.4,免费评估
41,Tongji University,China,80.1,67.2,59.6,48.8,0.0,208.1,免费评估
42,University of British Columbia,Canada,72.9,79.9,77.6,39.7,0.0,208.0,免费评估
43,University of Illinois at Urbana-Champaign,UnitedStates,61.1,72.0,66.5,59.2,0.0,205.7,免费评估
44,The University of New South Wales,Australia,63.5,82.0,77.8,43.1,0.0,204.2,免费评估
45,帝国理工学院Imperial College London,UnitedKingdom,63.1,83.1,87.1,40.2,0.0,203.7,免费评估
46,Columbia University,UnitedStates,64.2,83.3,77.6,40.6,0.0,203.6,免费评估
47,VU University Amsterdam,Netherlands,64.5,82.2,86.5,37.5,0.0,201.4,免费评估
48,Ghent University,Belgium,69.4,72.0,84.0,42.7,0.0,200.9,免费评估
49,埃克塞特大学University of Exeter,UnitedKingdom,56.1,90.8,79.7,37.9,0.0,200.8,免费评估
50,Colorado State University,UnitedStates,68.3,74.6,64.3,43.9,0.0,199.7,免费评估
