Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,87,1.7,630,83,100.0,免费评估
2,牛津大学University of Oxford,85,1.6,570,83,96.0,免费评估
3,帝国理工学院Imperial College London,87,1.2,522,88,93.5,免费评估
4,杜伦大学Durham University,84,1.0,439,85,87.2,免费评估
5,莱斯特大学University of Leicester,94,0.9,417,64,86.3,免费评估
6,南安普顿大学University of Southampton,87,1.1,420,70,85.9,免费评估
7,曼彻斯特大学The University of Manchester,89,1.1,390,65,85.1,免费评估
8,圣安德鲁斯大学University of St Andrews,86,1.0,454,67,85.0,免费评估
9,布里斯托大学University of Bristol,78,1.3,469,71,83.6,免费评估
10,伦敦大学皇家霍洛威学院Royal Holloway University of London,85,1.1,354,70,82.8,免费评估
11,格拉斯哥大学University of Glasgow,89,0.7,404,70,82.4,免费评估
12,爱丁堡大学The University of Edinburgh,79,1.0,483,69,81.9,免费评估
13,东英吉利大学University of East Anglia,81,1.2,399,64,81.7,免费评估
13,利兹大学University of Leeds,82,1.0,401,70,81.7,免费评估
15,埃克塞特大学University of Exeter,85,0.5,404,81,80.8,免费评估
16,伯明翰大学University of Birmingham,84,1.0,393,61,80.2,免费评估
17,阿伯丁大学University of Aberdeen,77,0.8,383,83,79.2,免费评估
18,伦敦大学学院University College London,72,1.3,462,61,78.7,免费评估
19,卡迪夫大学Cardiff University,80,1.0,398,57,77.8,免费评估
20,利物浦大学The University of Liverpool,76,1.1,394,66,77.7,免费评估
21,普利茅斯大学University of Plymouth,84,0.6,290,63,75.2,免费评估
22,班戈大学Bangor University,81,0.8,276,64,74.3,免费评估
23,基尔大学Keele University,86,,305,52,68.6,免费评估
24,布莱顿大学University of Brighton,78,0.4,260,56,66.8,免费评估
25,亚伯大学Aberystwyth University,82,,299,50,65.6,免费评估
26,朴茨茅斯大学University of Portsmouth,77,0.6,260,41,64.5,免费评估
27,德比大学University of Derby,78,,252,41,59.9,免费评估
28,金斯顿大学Kingston University,78,,248,41,59.7,免费评估
