Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,227.0,4.54,3.21,99,100.0,免费评估
2,邓迪大学University of Dundee,219.0,4.62,3.07,100,99.1,免费评估
3,伦敦大学玛丽女王学院Queen Mary University of London,187.0,4.19,3.34,97,98.1,免费评估
4,纽卡斯尔大学Newcastle University,176.0,4.5,3.31,98,97.7,免费评估
5,卡迪夫大学Cardiff University,182.0,3.88,3.42,99,97.4,免费评估
6,布里斯托大学University of Bristol,175.0,3.98,3.2,99,97.0,免费评估
7,谢菲尔德大学The University of Sheffield,175.0,4.24,3.21,98,96.8,免费评估
8,曼彻斯特大学The University of Manchester,168.0,3.58,3.38,99,96.8,免费评估
9,"King's College London, University of London",179.0,3.36,3.31,99,96.7,免费评估
10,伯明翰大学University of Birmingham,173.0,4.25,3.29,100,96.6,免费评估
11,英国女王大学Queen's University Belfast,171.0,4.32,2.89,100,96.5,免费评估
12,利兹大学University of Leeds,169.0,4.09,3.27,99,96.5,免费评估
13,阿伯丁大学University of Aberdeen,,4.31,2.89,100,96.4,免费评估
14,利物浦大学The University of Liverpool,165.0,4.24,3.09,99,96.1,免费评估
15,中央兰开夏大学University of Central Lancashire,,4.55,2.63,100,95.3,免费评估
16,普利茅斯大学University of Plymouth,172.0,4.44,2.58,97,94.7,免费评估
