Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,204.0,3.91,3.35,90.0,100.0,免费评估
2,伦敦大学学院University College London,165.0,4.16,3.25,100.0,99.5,免费评估
3,爱丁堡大学The University of Edinburgh,193.0,3.83,3.05,100.0,99.4,免费评估
4,谢菲尔德大学The University of Sheffield,148.0,4.05,3.32,95.0,96.6,免费评估
5,拉夫堡大学Loughborough University,153.0,3.91,3.28,90.0,96.5,免费评估
6,英国女王大学Queen's University Belfast,138.0,4.58,2.89,95.0,96.5,免费评估
7,伯明翰大学University of Birmingham,146.0,3.97,3.04,95.0,96.0,免费评估
8,利兹大学University of Leeds,163.0,4.02,3.04,,95.7,免费评估
9,赫瑞瓦特大学Heriot Watt University,159.0,3.67,3.05,90.0,95.0,免费评估
10,卡迪夫大学Cardiff University,146.0,4.06,3.18,85.0,94.6,免费评估
11,雷丁大学University of Reading,146.0,3.89,3.22,,94.4,免费评估
12,纽卡斯尔大学Newcastle University,129.0,3.81,3.13,85.0,93.0,免费评估
13,曼彻斯特大学The University of Manchester,156.0,3.93,3.05,70.0,92.2,免费评估
14,利物浦大学The University of Liverpool,131.0,4.03,2.72,,91.5,免费评估
15,西英格兰大学University of the West of England,114.0,4.18,2.71,90.0,91.0,免费评估
16,格罗斯特大学University of Gloucestershire,111.0,4.39,2.9,,90.8,免费评估
17,阿尔斯特大学University of Ulster,118.0,4.52,2.94,70.0,90.4,免费评估
18,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,164.0,3.7,2.52,75.0,90.2,免费评估
19,牛津布鲁克斯大学Oxford Brookes University,133.0,3.77,2.89,75.0,89.6,免费评估
20,威斯敏斯特大学University of Westminster,108.0,4.23,2.8,,88.7,免费评估
21,伦敦南岸大学London South Bank University,,4.2,2.67,65.0,88.5,免费评估
22,伯明翰城市大学Birmingham City University,110.0,4.11,2.66,80.0,88.0,免费评估
23,利兹贝克特大学Leeds Beckett University,106.0,4.27,2.3,70.0,85.6,免费评估
24,格林威治大学The University of Greenwich,139.0,3.82,2.2,65.0,85.3,免费评估
25,Writtle University College,102.0,4.3,,70.0,83.9,免费评估
