Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Erasmus University,Netherlands,100.0,62.6,47.7,92.2,,278.3,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,92.6,71.0,54.8,85.6,,265.5,免费评估
3,The University of Georgia,United States,75.9,76.6,66.9,100.0,,258.9,免费评估
4,卡迪夫大学Cardiff University,United Kingdom,78.3,76.8,61.6,94.0,,256.1,免费评估
5,Indiana University Bloomington,United States,75.2,76.6,42.9,91.3,,246.8,免费评估
6,Aarhus University,Denmark,73.5,80.6,48.9,90.4,,245.8,免费评估
7,Utrecht University,Netherlands,75.9,78.7,58.4,85.6,,244.7,免费评估
8,The Australian National University,Australia,86.7,51.9,52.7,64.5,,225.8,免费评估
9,Harvard University,United States,72.7,68.0,59.0,73.0,,222.0,免费评估
10,伯明翰大学University of Birmingham,United Kingdom,78.0,71.4,55.9,54.8,,213.0,免费评估
11,牛津大学University of Oxford,United Kingdom,70.1,76.3,59.1,63.2,,212.5,免费评估
12,University of Wisconsin - Madison,United States,60.4,79.2,34.3,78.5,,212.2,免费评估
13,Arizona State University,United States,70.1,75.4,47.4,63.2,,210.9,免费评估
14,University of Amsterdam,Netherlands,70.5,69.9,52.1,64.5,,210.5,免费评估
15,City University of Hong Kong,China-Hong Kong,68.2,64.2,79.5,65.8,,208.3,免费评估
16,VU University Amsterdam,Netherlands,71.3,67.8,83.0,57.7,,206.8,免费评估
17,爱丁堡大学The University of Edinburgh,United Kingdom,66.7,72.6,55.1,63.2,,205.1,免费评估
18,曼彻斯特大学The University of Manchester,United Kingdom,72.0,63.6,55.5,59.2,,204.5,免费评估
19,The Ohio State University - Columbus,United States,56.3,76.5,48.2,75.3,,202.8,免费评估
20,University of Oslo,Norway,66.3,54.6,71.9,68.3,,202.2,免费评估
21,Texas A&M University,United States,60.4,74.9,55.0,68.3,,201.9,免费评估
22,University of Toronto,Canada,75.9,65.2,61.0,46.5,,199.2,免费评估
23,KU Leuven,Belgium,69.8,56.4,64.5,56.3,,195.6,免费评估
24,伦敦大学学院University College London,United Kingdom,63.4,65.2,57.9,61.9,,195.4,免费评估
25,University of Southern California,United States,63.4,49.8,42.8,69.5,,193.8,免费评估
26,Florida State University,United States,58.2,71.7,52.1,64.5,,192.9,免费评估
27,The University of Melbourne,Australia,71.3,51.9,64.1,51.6,,190.9,免费评估
28,Syracuse University,United States,49.9,95.5,31.4,61.9,,187.6,免费评估
29,埃克塞特大学University of Exeter,United Kingdom,47.7,95.0,65.7,60.6,,186.2,免费评估
30,University of Antwerp,Belgium,55.9,73.5,62.7,57.7,,184.6,免费评估
30,University of Michigan-Ann Arbor,United States,60.0,65.0,43.3,57.7,,184.6,免费评估
32,King's College London,United Kingdom,46.6,95.3,69.3,59.2,,183.6,免费评估
32,University of Arizona,United States,44.8,100.0,57.9,60.6,,183.6,免费评估
34,University of Copenhagen,Denmark,51.4,68.6,73.0,64.5,,183.3,免费评估
35,谢菲尔德大学The University of Sheffield,United Kingdom,64.7,65.2,51.4,48.3,,183.0,免费评估
36,National University of Singapore,Singapore,71.6,51.1,70.9,42.8,,182.9,免费评估
37,University of Gothenburg,Sweden,59.1,58.3,49.6,59.2,,181.9,免费评估
38,Georgia State University,United States,50.4,85.8,56.0,57.7,,181.8,免费评估
39,American University,United States,55.4,68.4,34.6,60.6,,181.3,免费评估
40,University of Bern,Switzerland,45.4,92.8,62.2,59.2,,179.9,免费评估
41,Rutgers University-Newark,United States,50.9,93.7,48.7,51.6,,179.7,免费评估
42,University of North Carolina at Chapel Hill,United States,53.9,65.4,48.2,60.6,,179.0,免费评估
43,Leiden University,Netherlands,53.9,61.3,52.4,60.6,,177.4,免费评估
44,华威大学The University of Warwick,United Kingdom,47.1,88.2,52.6,56.3,,176.3,免费评估
45,University of Washington,United States,47.1,75.4,44.0,63.2,,176.1,免费评估
46,George Mason University,United States,56.3,57.8,57.3,53.2,,172.4,免费评估
47,"University of California, Berkeley",United States,62.1,51.6,45.5,48.3,,171.9,免费评估
48,诺丁汉大学University of Nottingham,United Kingdom,50.9,84.7,61.5,46.5,,171.4,免费评估
49,University of North Carolina at Charlotte,United States,43.6,84.3,44.0,56.3,,168.3,免费评估
50,Copenhagen Business School,Denmark,47.7,71.2,59.2,54.8,,167.8,免费评估
