Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,96.5,30.0,549.0,100.0,100.0,免费评估
2,伦敦国王学院King's College London,88.2,43.3,506.0,99.2,95.6,免费评估
3,伦敦大学玛丽女王学院Queen Mary University of London,91.2,41.7,492.0,0.0,95.0,免费评估
4,谢菲尔德大学The University of Sheffield,91.7,33.3,509.0,97.7,94.8,免费评估
5,纽卡斯尔大学Newcastle University,90.6,30.0,509.0,98.5,93.6,免费评估
6,邓迪大学University of Dundee,89.8,23.3,527.0,95.8,93.5,免费评估
7,曼彻斯特大学The University of Manchester,78.4,45.0,516.0,98.1,93.2,免费评估
8,利兹大学University of Leeds,90.9,33.3,488.0,100.0,92.4,免费评估
9,英国女王大学Queen's University Belfast,95.2,25.0,475.0,100.0,90.9,免费评估
10,伯明翰大学University of Birmingham,89.6,26.7,486.0,100.0,90.1,免费评估
11,布里斯托大学University of Bristol,87.2,33.3,467.0,100.0,89.0,免费评估
12,利物浦大学The University of Liverpool,87.4,20.0,493.0,100.0,88.4,免费评估
13,卡迪夫大学Cardiff University,75.7,31.7,489.0,96.2,86.1,免费评估
14,普利茅斯大学University of Plymouth,88.0,11.7,,100.0,84.9,免费评估
