Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,约克大学The University of York,100.0,83.0,82.0,63.0,8.3,8.0,345.0,9.0,,免费评估
2,利兹大学University of Leeds,99.8,87.0,85.0,70.0,6.2,7.0,345.0,7.0,,免费评估
3,基尔大学Keele University,98.8,86.0,91.0,65.0,4.6,10.0,300.0,2.0,,免费评估
4,牛津布鲁克斯大学Oxford Brookes University,97.0,87.0,92.0,79.0,13.2,8.0,276.0,8.0,69.0,免费评估
5,米德塞斯大学Middlesex University,96.2,85.0,80.0,69.0,16.0,9.0,,8.0,,免费评估
6,温切斯特大学University of Winchester,95.8,95.0,96.0,88.0,13.1,3.0,268.0,,,免费评估
7,埃塞克斯大学University of Essex,93.8,94.0,88.0,72.0,14.5,5.0,,9.0,,免费评估
8,华威大学The University of Warwick,92.9,84.0,77.0,51.0,16.0,6.0,434.0,,,免费评估
9,切斯特大学University of Chester,91.7,88.0,87.0,83.0,9.9,8.0,344.0,9.0,86.0,免费评估
11,诺桑比亚大学Northumbria University,90.1,89.0,89.0,76.0,12.1,6.0,261.0,7.0,74.0,免费评估
12,英国女王大学Queen's University Belfast,88.7,83.0,85.0,49.0,15.6,3.0,341.0,8.0,87.0,免费评估
13,萨塞克斯大学University of Sussex,88.2,88.0,92.0,69.0,31.6,8.0,319.0,7.0,86.0,免费评估
14,格罗斯特大学University of Gloucestershire,87.9,85.0,92.0,68.0,13.8,8.0,232.0,8.0,73.0,免费评估
15,罗伯特高登大学The Robert Gordon University,87.4,50.0,94.0,67.0,15.8,6.0,343.0,6.0,89.0,免费评估
17,伍斯特大学University of Worcester,87.2,71.0,76.0,69.0,6.7,10.0,211.0,,,免费评估
18,蒂赛德大学Teesside University,86.5,81.0,80.0,67.0,16.0,7.0,247.0,4.0,97.0,免费评估
19,西伦敦大学University of West London,86.3,69.0,92.0,69.0,,10.0,200.0,6.0,,免费评估
20,布鲁内尔大学Brunel University,85.7,42.0,63.0,44.0,7.8,8.0,277.0,9.0,88.0,免费评估
