Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,87.4%*,86.8%*,58.6%,212,78.4%,100.0,免费评估
2,巴斯大学University of Bath,84.8%,87.6%,56.2%,194,82.1%,98.5,免费评估
3,圣安德鲁斯大学University of St Andrews,88.5%,88.5%,45.4%,197,71.2%,95.6,免费评估
4,剑桥大学University of Cambridge,72.4%*,67.5%*,57.5%,217,78.3%,94.8,免费评估
5,伦敦国王学院King's College London,83.3%,82.9%,54.1%,178,,94.3,免费评估
6,伦敦大学学院University College London,75.9%,77.9%,57.0%,187,76.6%,93.7,免费评估
7,埃克塞特大学University of Exeter,78.4%,82.1%,43.3%,176,83.6%,93.5,免费评估
8,约克大学The University of York,85.4%,86.6%,46.7%,162,76.1%,93.1,免费评估
9,拉夫堡大学Loughborough University,81.9%,84.3%,62.3%,160,71.4%,92.7,免费评估
10,兰卡斯特大学Lancaster University,85.3%,86.3%,38.5%,154,81.5%,92.4,免费评估
10,卡迪夫大学Cardiff University,85.2%,82.6%,55.7%,168,68.6%,92.4,免费评估
12,纽卡斯尔大学Newcastle University,81.1%,81.2%,50.0%,166,75.3%,92.1,免费评估
13,布里斯托大学University of Bristol,69.9%,72.8%,49.4%,178,83.1%,91.6,免费评估
14,华威大学The University of Warwick,79.4%,85.6%,43.1%,170,70.4%,90.4,免费评估
15,杜伦大学Durham University,76.3%,76.4%,37.1%,188,73.4%,90.2,免费评估
16,格拉斯哥大学University of Glasgow,64.9%,74.8%,52.9%,187,75.4%,90.0,免费评估
17,萨里大学University of Surrey,82.3%,87.4%,22.0%,167,76.4%,89.6,免费评估
18,斯旺西大学Swansea University,74.2%,75.2%,44.7%,147,83.1%,89.4,免费评估
19,思克莱德大学University of Strathclyde,85.5%,84.3%,23.5%,200,60.3%,89.1,免费评估
20,萨塞克斯大学University of Sussex,75.7%,76.4%,42.3%,149,79.5%,88.9,免费评估
21,谢菲尔德大学The University of Sheffield,78.8%,81.4%,38.8%,148,76.2%,88.7,免费评估
21,爱丁堡大学The University of Edinburgh,67.9%,76.2%,52.8%,186,66.8%,88.7,免费评估
23,南安普顿大学University of Southampton,78.6%,78.2%,47.8%,161,67.0%,88.5,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,85.9%,87.4%,19.3%,144,78.0%,88.5,免费评估
25,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.6%,85.2%,37.8%,150,68.6%,88.4,免费评估
26,肯特大学University of Kent,72.5%,81.5%,38.8%,148,79.3%,88.2,免费评估
27,诺丁汉大学University of Nottingham,73.8%,78.9%,36.4%,164,72.9%,87.6,免费评估
28,阿伯丁大学University of Aberdeen,81.2%,82.0%,38.7%,156,65.8%,87.5,免费评估
29,伯明翰大学University of Birmingham,59.7%,65.4%,55.8%,166,78.7%,87.3,免费评估
30,班戈大学Bangor University,84.5%,85.5%,32.0%,132,72.0%,87.1,免费评估
31,利兹大学University of Leeds,75.3%,81.5%,33.0%,167,66.5%,86.5,免费评估
32,英国女王大学Queen's University Belfast,83.7%,84.6%,40.2%,151,56.3%,85.8,免费评估
33,利物浦大学The University of Liverpool,78.4%,79.1%,34.6%,144,69.0%,85.7,免费评估
34,埃塞克斯大学University of Essex,78.5%,80.9%,41.0%,116,73.3%,85.5,免费评估
34,斯特林大学University of Stirling,70.8%,71.1%,40.1%,162,68.8%,85.5,免费评估
36,朴茨茅斯大学University of Portsmouth,80.2%,81.4%,21.0%,122,79.9%,85.4,免费评估
36,东英吉利大学University of East Anglia,75.8%,80.3%,33.2%,155,66.4%,85.4,免费评估
38,曼彻斯特大学The University of Manchester,73.5%,76.3%,44.9%,155,63.5%,85.3,免费评估
39,斯塔福德郡大学Staffordshire University,88.2%,88.4%,8.2%,121,74.2%,84.7,免费评估
40,德蒙福特大学De Montfort University,86.4%,88.4%,11.2%,110,75.9%,84.2,免费评估
41,University of Lincoln,86.3%,87.5%,7.9%,133,70.0%,84.1,免费评估
42,"伦敦大学伯克贝克学院Birkbeck, University Of London",79.2%,81.2%,59.9%,118,53.7%,83.6,免费评估
42,莱斯特大学University of Leicester,83.0%,83.6%,29.6%,132,60.9%,83.6,免费评估
44,阿斯顿大学Aston University,71.1%,73.8%,39.1%,136,69.3%,83.5,免费评估
45,泰晤士河谷大学Thames Valley University,88.4%,84.7%,7.6%,113,74.0%,83.4,免费评估
46,利物浦大学The University of Liverpool,85.0%,84.8%,5.5%,113,75.9%,82.9,免费评估
47,考文垂大学Coventry University,79.2%,82.1%,7.8%,119,77.5%,82.6,免费评估
47,阿伯泰邓迪大学University of Abertay Dundee,79.0%,79.0%,15.1%,156,62.0%,82.6,免费评估
49,诺桑比亚大学Northumbria University,78.9%,80.8%,18.7%,139,64.8%,82.5,免费评估
50,雷丁大学University of Reading,71.5%,68.2%,42.3%,146,61.2%,82.3,免费评估
50,白金汉大学The University of Buckingham,84.2%,81.3%,,138,69.7%,82.3,免费评估
52,波尔顿大学University of Bolton,91.2%,86.6%,3.6%,119,64.5%,82.0,免费评估
53,伦敦南岸大学London South Bank University,81.2%,83.1%,8.6%,101,78.3%,81.9,免费评估
53,邓迪大学University of Dundee,75.4%,79.8%,22.7%,159,56.7%,81.9,免费评估
55,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,77.6%,76.5%,8.1%,184,55.1%,81.8,免费评估
55,艾芝西尔大学Edge Hill University,83.6%,80.6%,18.8%,130,61.0%,81.8,免费评估
57,普利茅斯大学University of Plymouth,81.7%,83.4%,33.8%,127,53.6%,81.6,免费评估
58,西苏格兰大学University of the West of Scotland,87.7%,85.6%,9.4%,142,54.5%,81.4,免费评估
58,哈德斯菲尔德大学University of Huddersfield,80.0%,77.6%,9.5%,122,72.0%,81.4,免费评估
58,中央兰开夏大学University of Central Lancashire,76.5%,76.9%,12.2%,126,72.4%,81.4,免费评估
61,牛津布鲁克斯大学Oxford Brookes University,80.8%,84.8%,18.1%,129,60.2%,81.3,免费评估
61,基尔大学Keele University,82.2%,84.2%,17.7%,121,62.3%,81.3,免费评估
63,罗汉普顿大学Roehampton University,80.3%,80.2%,26.4%,110,63.9%,81.0,免费评估
63,亚伯大学Aberystwyth University,89.9%,87.3%,,111,66.3%,81.0,免费评估
65,格罗斯特大学University of Gloucestershire,79.2%,78.8%,,125,73.8%,80.8,免费评估
66,伦敦大学金史密斯学院Goldsmiths University of London,77.6%,74.2%,40.4%,129,52.8%,80.6,免费评估
67,阿尔斯特大学University of Ulster,82.3%,82.6%,23.2%,120,56.9%,80.4,免费评估
67,德比大学University of Derby,85.2%,83.3%,8.4%,113,64.3%,80.4,免费评估
69,蒂赛德大学Teesside University,73.7%,74.5%,15.0%,106,76.2%,80.1,免费评估
70,龙比亚大学Napier University,77.7%,80.3%,5.3%,162,54.7%,79.9,免费评估
70,伯明翰城市大学Birmingham City University,89.1%,88.6%,,120,58.7%,79.9,免费评估
72,利物浦约翰摩尔斯大学Liverpool John Moores University,73.5%,74.2%,7.8%,140,66.5%,79.6,免费评估
72,赫尔大学The University of Hull,70.2%,67.9%,26.8%,124,67.4%,79.6,免费评估
74,桑德兰大学University of Sunderland,88.4%,85.5%,7.5%,114,57.0%,79.5,免费评估
74,曼彻斯特城市大学Manchester Metropolitan University,80.5%,78.0%,12.0%,126,60.6%,79.5,免费评估
76,玛格丽特女王大学Queen Margaret University,73.9%,75.2%,8.6%,137,64.9%,79.3,免费评估
77,切斯特大学University of Chester,86.7%,83.9%,7.9%,121,54.3%,78.9,免费评估
77,西英格兰大学University of the West of England,85.3%,85.1%,8.2%,127,52.5%,78.9,免费评估
79,伦敦城市大学City University London,72.5%,74.1%,24.1%,135,56.9%,78.8,免费评估
80,伍斯特大学University of Worcester,83.2%,85.2%,7.1%,116,57.7%,78.6,免费评估
80,赫特福德大学University of Hertfordshire,76.2%,77.7%,6.0%,108,70.8%,78.6,免费评估
82,伍尔弗汉普顿大学University of Wolverhampton,80.2%,81.7%,,101,69.4%,78.2,免费评估
83,东伦敦大学University of East London,77.2%,75.9%,8.3%,99,70.4%,78.1,免费评估
84,奇切斯特大学University of Chichester,88.5%,86.1%,10.3%,103,52.9%,78.0,免费评估
84,贝德福德大学University of Bedfordshire,81.9%,79.6%,25.1%,89,58.6%,78.0,免费评估
