Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,87.90%,89.00%,49.00%,545.0,82.90%,100.0,免费评估
2,考陶尔德艺术学院Courtauld Institute of Art,84.60%,82.50%,66.00%,470.0,80.60%,98.3,免费评估
3,埃克塞特大学University of Exeter,88.50%,88.80%,35.10%,515.0,,96.9,免费评估
4,圣安德鲁斯大学University of St Andrews,90.40%,91.00%,42.10%,461.0,74.20%,96.6,免费评估
5,埃塞克斯大学University of Essex,85.90%,89.90%,46.90%,,74.40%,95.8,免费评估
6,牛津大学University of Oxford,80.40%,87.00%,39.70%,514.0,79.20%,95.1,免费评估
6,伯明翰大学University of Birmingham,83.80%,84.70%,43.70%,412.0,91.40%,95.1,免费评估
8,莱斯特大学University of Leicester,84.70%,87.80%,42.00%,,75.60%,94.5,免费评估
9,华威大学The University of Warwick,86.20%,81.30%,53.00%,444.0,67.10%,94.4,免费评估
10,约克大学The University of York,89.10%,90.00%,53.20%,405.0,59.00%,94.3,免费评估
11,伦敦大学学院University College London,79.20%,81.80%,44.70%,534.0,69.20%,94.1,免费评估
12,曼彻斯特大学The University of Manchester,85.70%,86.30%,54.00%,379.0,64.10%,92.9,免费评估
13,东英吉利大学University of East Anglia,89.60%,91.00%,36.90%,419.0,59.60%,92.7,免费评估
14,格拉斯哥大学University of Glasgow,86.90%,88.00%,37.20%,412.0,68.20%,92.6,免费评估
15,萨塞克斯大学University of Sussex,83.60%,88.20%,25.20%,392.0,82.90%,91.3,免费评估
16,肯特大学University of Kent,85.50%,87.10%,44.30%,316.0,69.60%,90.7,免费评估
17,利兹大学University of Leeds,88.00%,88.40%,30.00%,394.0,61.80%,90.6,免费评估
18,伦敦大学亚非学院SOAS University of London,83.80%,86.80%,40.90%,402.0,50.00%,89.5,免费评估
18,诺丁汉大学University of Nottingham,84.00%,84.30%,30.90%,372.0,69.60%,89.5,免费评估
18,布里斯托大学University of Bristol,78.30%,80.90%,28.30%,467.0,67.40%,89.5,免费评估
21,亚伯大学Aberystwyth University,90.10%,90.40%,21.60%,,46.7%*,88.9,免费评估
22,伦敦大学金史密斯学院Goldsmiths University of London,83.70%,79.90%,25.90%,392.0,59.80%,87.5,免费评估
23,爱丁堡大学The University of Edinburgh,74.00%,79.30%,27.90%,460.0,60.40%,87.0,免费评估
24,牛津布鲁克斯大学Oxford Brookes University,84.00%,81.90%,35.00%,295.0,52.50%,85.6,免费评估
25,Manchester Metropolitan University,88.70%,82.30%,9.70%,411.0,39.30%,84.8,免费评估
26,利物浦约翰摩尔斯大学Liverpool John Moores University,90.60%,87.20%,7.20%,359.0,40.90%,84.4,免费评估
27,阿伯丁大学University of Aberdeen,78.40%,82.50%,36.10%,,41.20%,83.6,免费评估
28,普利茅斯大学University of Plymouth,91.30%,89.50%,14.70%,302.0,32.50%,83.4,免费评估
29,布莱顿大学University of Brighton,72.80%,66.00%,13.10%,271.0,39.40%,75.2,免费评估
