Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,华威大学The University of Warwick,,4.4,3.0,75.0,100.0,免费评估
2,曼彻斯特大学The University of Manchester,430.0,3.93,3.05,55.0,94.3,免费评估
3,萨塞克斯大学University of Sussex,403.0,4.17,2.85,55.0,92.1,免费评估
4,莱斯特大学University of Leicester,398.0,4.28,2.7,60.0,92.1,免费评估
5,伯明翰大学University of Birmingham,399.0,4.16,2.55,70.0,92.1,免费评估
6,东英吉利大学University of East Anglia,416.0,4.34,2.55,55.0,91.1,免费评估
7,肯特大学University of Kent,343.0,4.36,2.85,55.0,89.4,免费评估
8,爱丁堡大学The University of Edinburgh,,3.96,2.79,,89.1,免费评估
9,基尔大学Keele University,385.0,4.28,2.28,55.0,86.2,免费评估
10,诺丁汉大学University of Nottingham,382.0,3.97,2.45,55.0,85.7,免费评估
11,埃塞克斯大学University of Essex,327.0,3.92,2.6,65.0,85.4,免费评估
12,利物浦大学The University of Liverpool,,3.84,2.05,75.0,83.2,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,,4.11,2.35,,82.4,免费评估
14,赫尔大学The University of Hull,326.0,4.57,,45.0,78.9,免费评估
15,朴茨茅斯大学University of Portsmouth,282.0,4.24,2.4,45.0,78.4,免费评估
16,诺桑比亚大学Northumbria University,,4.11,2.1,,77.6,免费评估
17,斯旺西大学Swansea University,315.0,3.78,1.95,50.0,74.3,免费评估
18,温切斯特大学University of Winchester,297.0,4.33,2.25,25.0,74.2,免费评估
19,林肯大学University of Lincoln,,4.22,,35.0,73.7,免费评估
20,邓迪大学University of Dundee,,4.24,2.1,25.0,72.8,免费评估
21,约克圣约翰大学York St John University,279.0,4.07,,,71.3,免费评估
22,德比大学University of Derby,292.0,4.25,,15.0,68.3,免费评估
23,坎特伯雷大学Canterbury Christ Church University,250.0,3.87,,,67.0,免费评估
