Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,华威大学The University of Warwick,189.0,4.32,3.53,60.0,100.0,免费评估
2,兰卡斯特大学Lancaster University,157.0,3.98,3.14,85.0,98.2,免费评估
3,伯明翰大学University of Birmingham,162.0,4.1,3.19,75.0,97.0,免费评估
4,纽卡斯尔大学Newcastle University,153.0,4.16,3.46,,96.4,免费评估
5,伦敦大学皇家霍洛威学院Royal Holloway University of London,147.0,4.04,3.19,75.0,96.0,免费评估
6,诺丁汉大学University of Nottingham,167.0,4.1,3.27,55.0,95.6,免费评估
7,萨里大学University of Surrey,154.0,4.13,3.01,70.0,95.5,免费评估
8,东英吉利大学University of East Anglia,169.0,3.98,3.27,60.0,94.9,免费评估
9,班戈大学Bangor University,142.0,4.23,3.05,65.0,94.4,免费评估
10,英国女王大学Queen's University Belfast,,4.02,3.19,55.0,91.4,免费评估
11,布鲁内尔大学Brunel University,127.0,4.41,2.55,60.0,90.9,免费评估
12,朴茨茅斯大学University of Portsmouth,115.0,4.05,2.61,80.0,90.5,免费评估
13,德蒙福特大学De Montfort University,110.0,4.3,2.84,70.0,90.2,免费评估
14,亚伯大学Aberystwyth University,114.0,4.54,2.87,55.0,90.0,免费评估
15,埃塞克斯大学University of Essex,133.0,3.67,3.01,,89.3,免费评估
16,西英格兰大学University of the West of England,136.0,3.73,2.81,55.0,89.1,免费评估
17,曼彻斯特城市大学Manchester Metropolitan University,120.0,4.36,3.07,50.0,89.0,免费评估
18,赫尔大学The University of Hull,109.0,4.17,2.8,65.0,88.8,免费评估
19,威斯敏斯特大学University of Westminster,,4.14,3.11,50.0,88.8,免费评估
20,普利茅斯大学University of Plymouth,128.0,4.15,2.69,50.0,88.7,免费评估
21,考文垂大学Coventry University,136.0,4.24,,70.0,88.3,免费评估
22,巴斯斯巴大学Bath Spa University,118.0,3.84,2.72,60.0,87.5,免费评估
23,中央兰开夏大学University of Central Lancashire,116.0,3.91,2.6,65.0,86.8,免费评估
24,波尔顿大学University of Bolton,91.0,4.42,2.41,65.0,86.0,免费评估
25,罗汉普顿大学Roehampton University,110.0,4.22,2.92,45.0,85.8,免费评估
26,德比大学University of Derby,118.0,4.12,2.63,50.0,85.8,免费评估
27,温切斯特大学University of Winchester,120.0,4.22,2.59,45.0,85.7,免费评估
28,伯恩茅斯大学Bournemouth University,125.0,3.83,3.1,45.0,85.7,免费评估
29,艾芝西尔大学Edge Hill University,122.0,4.4,2.4,40.0,85.3,免费评估
30,伯明翰城市大学Birmingham City University,104.0,4.24,,70.0,85.1,免费评估
31,伦敦南岸大学London South Bank University,83.0,4.27,2.42,65.0,85.0,免费评估
32,切斯特大学University of Chester,108.0,4.17,2.3,55.0,84.8,免费评估
33,格林威治大学The University of Greenwich,115.0,4.09,2.48,45.0,84.7,免费评估
34,格罗斯特大学University of Gloucestershire,112.0,4.3,2.07,50.0,84.5,免费评估
35,"伦敦大学伯克贝克学院Birkbeck, University Of London",84.0,4.03,2.93,,84.4,免费评估
36,利物浦约翰摩尔斯大学Liverpool John Moores University,136.0,4.0,,50.0,84.3,免费评估
37,米德塞斯大学Middlesex University,,3.65,2.54,55.0,83.9,免费评估
38,南威尔士大学The University of South Wales,115.0,4.15,2.56,40.0,83.8,免费评估
39,"特威克南圣玛丽大学St Mary's, Twickenham",109.0,3.97,,65.0,83.7,免费评估
40,金斯顿大学Kingston University,108.0,3.93,2.84,45.0,83.7,免费评估
41,约克圣约翰大学York St John University,117.0,4.05,2.14,,83.5,免费评估
42,奇切斯特大学University of Chichester,106.0,4.3,2.58,35.0,83.2,免费评估
43,索尔福德大学University of Salford,125.0,3.96,2.45,40.0,83.1,免费评估
44,剑桥安鲁大学Anglia Ruskin University,89.0,4.13,2.43,,82.8,免费评估
45,伦敦都市大学London Metropolitan University,,4.17,,50.0,82.1,免费评估
46,谢菲尔德哈莱姆大学Sheffield Hallam University,118.0,3.93,2.58,30.0,82.1,免费评估
47,法尔茅斯大学Falmouth University,103.0,4.08,,55.0,81.9,免费评估
48,南安普顿索伦特大学Southampton Solent University,,4.05,,50.0,81.5,免费评估
49,斯塔福德郡大学Staffordshire University,,4.3,,40.0,80.7,免费评估
50,伍斯特大学University of Worcester,109.0,4.06,2.21,30.0,80.0,免费评估
51,贝德福德大学University of Bedfordshire,83.0,3.9,3.23,20.0,80.0,免费评估
52,东伦敦大学University of East London,94.0,4.15,2.47,25.0,78.6,免费评估
53,北安普顿大学The University of Northampton,102.0,4.07,,35.0,78.6,免费评估
54,布莱顿大学University of Brighton,101.0,3.67,,,77.4,免费评估
55,圣大卫三一学院University of Wales Trinity Saint David,,3.93,,30.0,76.6,免费评估
56,坎特伯雷大学Canterbury Christ Church University,87.0,3.45,2.41,20.0,74.3,免费评估
