Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,97.0,94.0,60.1,13.6,10,561,8,-,免费评估
2,伦敦大学学院University College London,91.8,91.3,86.5,69.0,11.2,10,476,8,85,免费评估
3,卡迪夫大学Cardiff University,89.9,100.0,95.5,79.5,12.4,9,398,6,92,免费评估
4,赫瑞瓦特大学Heriot Watt University,81.4,84.9,86.2,74.0,14.1,10,369,8,83,免费评估
5,雷丁大学University of Reading,80.9,89.0,87.5,63.5,11.5,9,368,7,92,免费评估
6,拉夫堡大学Loughborough University,80.7,90.3,82.9,73.9,10.3,7,348,5,90,免费评估
7,英国女王大学Queen's University Belfast,75.2,84.2,83.2,86.8,13.8,5,314,5,84,免费评估
8,谢菲尔德大学The University of Sheffield,73.6,87.9,86.2,68.5,15.6,5,405,6,82,免费评估
9,剑桥安鲁大学Anglia Ruskin University,72.2,89.1,88.8,81.5,16.5,7,294,9,75,免费评估
9,南威尔士大学The University of South Wales,72.2,76.1,80.1,77.5,17.4,3,-,9,-,免费评估
11,考文垂大学Coventry University,71.3,92.1,91.8,86.1,17.7,4,296,-,-,免费评估
12,曼彻斯特大学The University of Manchester,69.5,85.0,84.6,68.3,-,9,354,7,70,免费评估
13,伯明翰大学University of Birmingham,68.9,88.9,88.0,64.4,19.9,6,385,7,-,免费评估
13,谢菲尔德哈莱姆大学Sheffield Hallam University,68.9,91.1,89.3,71.0,14.9,4,310,5,84,免费评估
15,朴茨茅斯大学University of Portsmouth,67.6,82.5,84.7,63.5,16.4,5,306,7,89,免费评估
16,纽卡斯尔大学Newcastle University,67.3,89.1,84.9,77.6,17.3,5,358,3,93,免费评估
17,牛津布鲁克斯大学Oxford Brookes University,67.2,86.5,83.2,75.4,15.3,4,333,5,83,免费评估
18,龙比亚大学Napier University,67.0,93.5,94.9,78.3,18.9,3,337,7,72,免费评估
19,诺丁汉大学University of Nottingham,66.3,82.0,74.1,64.7,14.7,8,-,8,-,免费评估
20,诺丁汉特伦特大学Nottingham Trent University,66.2,88.8,85.2,68.2,15.1,4,277,5,91,免费评估
21,金斯顿大学Kingston University,65.1,71.6,76.4,58.3,12,9,290,6,74,免费评估
22,利物浦大学The University of Liverpool,63.5,91.0,86.3,75.0,18.1,5,-,6,-,免费评估
23,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,63.3,87.8,82.1,64.7,20.2,5,340,7,84,免费评估
24,布莱顿大学University of Brighton,61.2,84.2,83.0,62.7,18,4,287,8,77,免费评估
25,普利茅斯大学University of Plymouth,60.7,94.0,95.3,75.7,15.4,4,252,3,76,免费评估
26,诺桑比亚大学Northumbria University,60.2,79.3,79.8,62.2,16.9,4,338,5,82,免费评估
27,利物浦约翰摩尔斯大学Liverpool John Moores University,60.0,79.0,75.1,70.5,17.6,3,332,8,74,免费评估
28,阿尔斯特大学University of Ulster,59.8,83.6,80.7,69.3,14.8,3,305,3,79,免费评估
29,皇家农学院Royal Agricultural University,59.3,83.0,78.3,68.0,15.3,6,315,1,88,免费评估
30,格林威治大学The University of Greenwich,59.2,80.5,80.0,67.5,15.2,5,313,8,63,免费评估
31,中央兰开夏大学University of Central Lancashire,59.1,84.8,81.8,71.7,16.2,7,318,7,60,免费评估
32,索尔福德大学University of Salford,58.7,77.0,74.5,59.6,15.9,6,335,5,74,免费评估
33,罗伯特高登大学The Robert Gordon University,57.3,85.0,87.0,60.1,21.4,4,339,2,93,免费评估
34,爱丁堡大学The University of Edinburgh,57.2,69.3,74.7,46.9,19.6,8,426,-,-,免费评估
35,威斯敏斯特大学University of Westminster,56.3,73.8,76.9,59.3,19.6,3,285,8,80,免费评估
36,西英格兰大学University of the West of England,55.2,80.9,81.1,62.6,19.5,3,315,4,82,免费评估
37,阿斯顿大学Aston University,54.2,82.2,74.1,59.9,12.1,5,349,1,73,免费评估
38,利兹贝克特大学Leeds Beckett University,50.7,73.2,80.4,61.5,17.2,3,260,7,66,免费评估
39,伯明翰城市大学Birmingham City University,44.1,68.3,64.1,53.4,16.8,3,258,7,65,免费评估
40,伦敦南岸大学London South Bank University,44.0,81.1,79.9,70.4,20.5,3,252,5,55,免费评估
41,波尔顿大学University of Bolton,32.8,59.8,63.5,42.6,15.5,2,229,2,-,免费评估
42,南安普顿索伦特大学Southampton Solent University,32.5,56.0,66.0,42.4,19.8,4,230,-,-,免费评估
43,格林多大学Glyndwr University,32.0,74.0,73.2,58.1,19.9,3,-,1,-,免费评估
