Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Arizona,UnitedStates,76.1,77.7,85.2,100.0,88.2,288.4,免费评估
2,Swiss Federal Institute of Technology Zurich,Switzerland,76.7,87.9,88.3,98.8,0.0,281.0,免费评估
3,Beijing Normal University,China,96.0,67.7,68.9,94.1,0.0,271.6,免费评估
4,Texas A&M University,UnitedStates,80.9,73.1,82.1,86.0,47.1,265.9,免费评估
5,Hohai University,China,100.0,62.5,71.0,84.7,0.0,261.4,免费评估
6,Delft University of Technology,Netherlands,94.9,78.4,88.9,69.3,0.0,260.4,免费评估
7,The University of New South Wales,Australia,70.0,80.4,86.6,92.1,0.0,259.8,免费评估
8,University of Illinois at Urbana-Champaign,UnitedStates,66.6,78.6,77.7,82.4,66.7,256.5,免费评估
9,Tsinghua University,China,86.1,73.5,70.8,79.1,0.0,252.8,免费评估
10,"University of California, Berkeley",UnitedStates,59.4,74.9,75.6,82.9,100.0,252.4,免费评估
11,布里斯托大学University of Bristol,UnitedKingdom,57.9,94.4,92.4,81.5,0.0,252.3,免费评估
12,"University of California, Davis",UnitedStates,72.6,72.0,83.5,79.1,57.7,252.0,免费评估
13,Wuhan University,China,78.3,69.7,68.0,85.6,0.0,247.2,免费评估
14,Flinders University,Australia,59.9,73.5,86.4,96.1,0.0,246.8,免费评估
15,University of Colorado at Boulder,UnitedStates,56.1,83.5,59.0,75.7,74.5,242.0,免费评估
16,"University of California, Irvine",UnitedStates,43.3,94.7,83.6,67.7,88.2,240.0,免费评估
17,University of Wageningen,Netherlands,80.0,78.3,88.1,59.3,0.0,235.2,免费评估
18,The University of Texas at Austin,UnitedStates,58.3,77.2,64.5,86.5,0.0,234.8,免费评估
19,University of Saskatchewan,Canada,61.8,82.0,83.3,74.1,0.0,234.5,免费评估
20,The University of Queensland,Australia,73.6,78.7,83.8,64.8,0.0,233.9,免费评估
21,Princeton University,UnitedStates,38.8,100.0,82.4,62.4,66.7,231.0,免费评估
22,Swiss Federal Institute of Technology Lausanne,Switzerland,56.2,87.7,90.3,67.7,0.0,229.6,免费评估
23,Cornell University,UnitedStates,51.9,78.6,76.0,63.0,74.5,223.6,免费评估
24,Northwest A&F University,China,68.9,79.0,64.5,61.8,0.0,222.5,免费评估
25,University of Padua,Italy,51.6,86.1,86.3,67.1,0.0,222.2,免费评估
26,Stanford University,UnitedStates,54.7,80.5,73.8,71.5,0.0,221.4,免费评估
27,Colorado School of Mines,UnitedStates,49.4,87.8,68.2,68.2,0.0,219.1,免费评估
28,Utrecht University,Netherlands,54.3,89.4,85.3,58.0,0.0,218.8,免费评估
29,阿伯丁大学University of Aberdeen,UnitedKingdom,44.3,100.0,94.2,54.6,0.0,217.7,免费评估
30,California Institute of Technology,UnitedStates,36.0,100.0,76.0,66.0,0.0,217.2,免费评估
31,帝国理工学院Imperial College London,UnitedKingdom,52.0,89.4,88.8,56.6,0.0,215.7,免费评估
32,Oregon State University,UnitedStates,57.2,78.3,73.3,65.4,0.0,215.5,免费评估
33,University of Waterloo,Canada,68.0,64.7,74.2,67.1,0.0,214.7,免费评估
34,The University of Adelaide,Australia,48.2,86.1,74.3,63.6,0.0,212.8,免费评估
35,Vienna University of Technology,Austria,45.0,92.6,86.8,43.7,66.7,212.0,免费评估
36,Monash University,Australia,57.1,73.6,76.4,65.4,0.0,211.4,免费评估
37,Colorado State University,UnitedStates,63.4,64.9,60.7,70.4,0.0,211.0,免费评估
38,National Taiwan University,China-Taiwan,62.0,62.7,65.4,71.0,0.0,208.8,免费评估
39,The University of Melbourne,Australia,55.4,71.1,72.8,67.1,0.0,208.2,免费评估
40,Polytechnic Institute of Milan,Italy,53.1,74.4,82.5,64.2,0.0,208.1,免费评估
41,Ghent University,Belgium,62.5,82.3,95.7,43.7,0.0,207.6,免费评估
42,University of Nebraska - Lincoln,UnitedStates,56.8,67.4,79.7,66.5,0.0,206.6,免费评估
43,Duke University,UnitedStates,47.5,76.2,80.6,66.5,0.0,206.4,免费评估
44,The Australian National University,Australia,40.2,100.0,78.4,50.2,0.0,206.1,免费评估
45,Columbia University,UnitedStates,45.7,80.5,84.3,63.0,0.0,206.0,免费评估
46,Uppsala University,Sweden,45.3,86.3,94.8,55.3,0.0,205.8,免费评估
47,Nanjing University,China,66.3,71.0,61.7,55.9,0.0,205.6,免费评估
48,Pennsylvania State University - University Park,UnitedStates,53.3,76.7,72.3,60.5,0.0,205.0,免费评估
49,University of Tehran,Iran,84.3,64.5,71.1,40.0,0.0,203.0,免费评估
50,兰卡斯特大学Lancaster University,UnitedKingdom,38.7,86.7,90.0,46.2,66.7,202.9,免费评估
50,University of British Columbia,Canada,63.8,64.0,75.9,59.9,0.0,202.9,免费评估
