Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,89.0,86.0,71.0,11.8,10,613,4.0,93.0,免费评估
2,帝国理工学院Imperial College London,94.3,91.0,91.0,73.0,12.1,9,503,7.0,,免费评估
3,伯恩茅斯大学Bournemouth University,92.1,,,,12.1,8,300,10.0,100.0,免费评估
4,牛津大学University of Oxford,88.1,,,,10.8,10,588,4.0,65.0,免费评估
5,埃克塞特大学University of Exeter,84.2,92.0,88.0,70.0,11.7,7,439,8.0,67.0,免费评估
6,华威大学The University of Warwick,80.2,89.0,79.0,56.0,12.9,9,451,6.0,75.0,免费评估
7,莱斯特大学University of Leicester,73.5,80.0,81.0,61.0,13.8,7,352,8.0,68.0,免费评估
8,拉夫堡大学Loughborough University,70.4,80.0,86.0,67.0,16.9,4,366,6.0,74.0,免费评估
9,伯明翰大学University of Birmingham,67.4,68.0,68.0,55.0,18.4,8,451,5.0,,免费评估
10,中央兰开夏大学University of Central Lancashire,66.8,87.0,90.0,68.0,15.8,5,326,,,免费评估
11,龙比亚大学Napier University,63.6,82.0,81.0,55.0,13.3,3,294,8.0,69.0,免费评估
12,德蒙福特大学De Montfort University,61.6,67.0,70.0,63.0,11.8,4,190,,,免费评估
13,利物浦约翰摩尔斯大学Liverpool John Moores University,61.2,77.0,79.0,73.0,18.3,3,279,,,免费评估
14,格林威治大学The University of Greenwich,60.5,75.0,84.0,73.0,23.8,4,251,,54.0,免费评估
15,杜伦大学Durham University,60.1,81.0,75.0,54.0,12.9,4,522,1.0,,免费评估
16,赫尔大学The University of Hull,59.9,78.0,83.0,67.0,19.0,5,308,2.0,,免费评估
17,斯旺西大学Swansea University,59.7,81.0,75.0,52.0,14.9,4,283,,,免费评估
18,阿伯丁大学University of Aberdeen,58.9,70.0,70.0,49.0,18.0,4,381,6.0,77.0,免费评估
19,布莱顿大学University of Brighton,57.4,83.0,77.0,60.0,18.4,3,304,4.0,,免费评估
20,伯明翰城市大学Birmingham City University,55.6,66.0,79.0,61.0,18.8,4,240,4.0,,免费评估
21,布拉德福德大学University of Bradford,54.7,78.0,71.0,49.0,17.6,7,161,,,免费评估
22,阿尔斯特大学University of Ulster,52.6,70.0,61.0,56.0,16.6,4,262,,,免费评估
23,谢菲尔德哈莱姆大学Sheffield Hallam University,49.5,77.0,77.0,56.0,26.1,3,249,9.0,54.0,免费评估
24,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,43.2,66.0,75.0,46.0,19.6,3,290,4.0,,免费评估
24,伦敦南岸大学London South Bank University,43.2,51.0,66.0,54.0,23.2,2,223,,,免费评估
26,Glynd?r,32.3,,,,34.4,3,227,5.0,46.0,免费评估
