Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,帝国理工学院Imperial College London,100.0,97.0,97.3,92.8,11.8,8,197,7.0,96.0,免费评估
2,牛津大学University of Oxford,82.1,82.8,88.4,64.9,9.4,10,221,7.0,,免费评估
3,圣安德鲁斯大学University of St Andrews,78.4,92.6,93.3,74.3,12.0,4,206,7.0,,免费评估
4,伯明翰大学University of Birmingham,73.4,95.0,95.7,76.8,14.0,8,150,9.0,80.0,免费评估
5,杜伦大学Durham University,71.7,90.9,95.0,68.7,10.2,4,173,8.0,86.0,免费评估
6,利兹大学University of Leeds,69.7,97.5,92.4,69.7,6.9,7,160,7.0,73.0,免费评估
7,雷丁大学University of Reading,67.4,88.9,88.3,78.6,9.8,8,156,8.0,,免费评估
8,纽卡斯尔大学Newcastle University,65.0,90.1,87.7,67.2,9.9,9,136,,,免费评估
9,利物浦大学The University of Liverpool,63.7,91.1,93.3,80.7,15.2,5,139,7.0,66.0,免费评估
10,南安普顿大学University of Southampton,62.3,95.5,92.4,72.3,13.4,5,155,7.0,71.0,免费评估
11,伦敦大学皇家霍洛威学院Royal Holloway University of London,61.7,94.3,94.6,75.3,12.3,6,128,5.0,84.0,免费评估
12,西英格兰大学University of the West of England,61.3,90.0,94.6,88.2,20.8,3,111,10.0,,免费评估
13,东英吉利大学University of East Anglia,61.0,95.9,91.4,68.6,10.2,6,147,7.0,69.0,免费评估
14,格拉斯哥大学University of Glasgow,60.2,93.0,93.9,65.4,10.1,5,165,4.0,65.0,免费评估
15,伦敦大学学院University College London,59.7,79.7,82.2,64.6,7.1,10,177,7.0,59.0,免费评估
16,埃克塞特大学University of Exeter,56.4,88.0,89.7,68.0,12.9,4,168,2.0,86.0,免费评估
17,曼彻斯特大学The University of Manchester,56.0,76.3,80.2,63.4,10.1,8,150,7.0,73.0,免费评估
18,爱丁堡大学The University of Edinburgh,55.5,85.9,89.1,63.3,13.5,8,188,6.0,66.0,免费评估
19,莱斯特大学University of Leicester,54.2,91.9,90.0,71.5,11.4,6,139,4.0,70.0,免费评估
20,班戈大学Bangor University,52.8,89.5,92.6,77.7,15.4,4,130,3.0,67.0,免费评估
21,布里斯托大学University of Bristol,52.6,85.8,91.0,60.7,13.5,6,174,7.0,61.0,免费评估
22,普利茅斯大学University of Plymouth,52.4,90.1,89.8,71.7,13.2,4,116,7.0,57.0,免费评估
23,德比大学University of Derby,50.7,95.3,96.6,87.4,16.8,4,112,1.0,80.0,免费评估
24,阿伯丁大学University of Aberdeen,50.4,86.1,91.3,52.2,16.5,4,155,7.0,77.0,免费评估
25,赫尔大学The University of Hull,50.2,82.9,90.8,66.9,13.7,6,109,,,免费评估
26,卡迪夫大学Cardiff University,49.9,80.5,91.1,59.7,13.6,5,145,5.0,73.0,免费评估
27,阿尔斯特大学University of Ulster,49.8,94.0,95.0,80.5,19.5,3,111,7.0,59.0,免费评估
28,曼彻斯特城市大学Manchester Metropolitan University,48.5,81.8,84.9,75.0,11.8,4,119,5.0,,免费评估
29,基尔大学Keele University,48.2,91.5,93.3,71.1,21.0,3,113,6.0,73.0,免费评估
29,南威尔士大学The University of South Wales,48.2,86.0,87.6,70.3,10.9,3,94,,,免费评估
31,朴茨茅斯大学University of Portsmouth,46.0,90.1,91.4,71.8,16.0,5,115,3.0,80.0,免费评估
32,伯恩茅斯大学Bournemouth University,40.3,88.0,88.5,65.6,15.2,3,119,,,免费评估
33,艾芝西尔大学Edge Hill University,35.2,77.0,85.0,64.2,15.9,3,109,3.0,,免费评估
34,亚伯大学Aberystwyth University,30.4,80.7,88.3,77.9,19.0,3,102,1.0,,免费评估
35,布莱顿大学University of Brighton,28.7,75.4,86.3,68.6,19.5,3,99,3.0,57.0,免费评估
36,苏格兰农业学院Scotland's Rural College,28.1,71.3,81.8,48.7,11.7,2,123,2.0,,免费评估
