Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,麻省理工学院Massachusetts Institute of Technology,United States,100.0,100.0,93.5,98.3,98.0,免费评估
2,斯坦福大学Stanford University,United States,91.9,98.3,95.9,97.2,94.9,免费评估
3,帝国理工学院Imperial College London,United Kingdom,94.9,91.5,89.1,89.9,91.9,免费评估
4,"University of California, Berkeley (UCB)",United States,92.8,89.7,92.5,90.4,91.8,免费评估
5,剑桥大学University of Cambridge,United Kingdom,95.9,96.4,87.9,86.8,91.7,免费评估
6,"Nanyang Technological University, Singapore (NTU)",Singapore,84.1,83.9,92.5,100.0,90.2,免费评估
7,西北大学Northwestern University,United States,90.9,68.1,93.6,93.2,89.9,免费评估
8,National University of Singapore (NUS),Singapore,83.7,92.5,92.3,95.3,89.6,免费评估
9,牛津大学University of Oxford,United Kingdom,90.3,94.5,88.1,85.9,89.1,免费评估
10,Tsinghua University,China,87.8,88.2,82.3,93.0,87.8,免费评估
11,佐治亚理工学院Georgia Institute of Technology,United States,85.9,76.2,88.8,92.3,87.3,免费评估
11,哈佛大学Harvard University,United States,77.7,99.2,94.6,90.4,87.3,免费评估
13,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,85.8,93.5,88.1,86.2,87.2,免费评估
14,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,87.6,72.8,88.8,90.2,87.1,免费评估
15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,87.4,87.7,86.1,85.3,86.6,免费评估
16,加利福尼亚理工学院California Institute of Technology,United States,88.6,80.1,89.0,83.2,86.5,免费评估
17,The University of Tokyo,Japan,88.1,90.4,81.0,85.9,86.0,免费评估
18,KAIST - Korea Advanced Institute of Science & Technology,South Korea,79.7,88.9,87.1,90.4,85.1,免费评估
19,Seoul National University,South Korea,79.8,88.9,85.2,86.8,83.8,免费评估
20,"University of California, Los Angeles (UCLA)",United States,73.3,90.1,93.9,87.1,83.6,免费评估
21,RWTH Aachen University,Germany,92.0,80.4,78.3,75.8,83.4,免费评估
22,Tohoku University,Japan,88.2,83.6,77.0,81.5,83.3,免费评估
23,Peking University,China,73.5,88.1,88.5,91.6,83.2,免费评估
24,Tokyo Institute of Technology,Japan,88.4,85.1,77.8,78.2,82.9,免费评估
25,Kyoto University,Japan,81.7,90.3,79.8,81.5,82.0,免费评估
26,Delft University of Technology,Netherlands,84.1,76.3,80.7,80.1,81.5,免费评估
27,卡内基梅隆大学Carnegie Mellon University,United States,81.5,74.2,87.8,77.8,81.4,免费评估
27,曼彻斯特大学The University of Manchester,United Kingdom,82.2,75.5,84.0,79.7,81.4,免费评估
29,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,77.1,82.6,85.3,83.2,81.2,免费评估
30,KTH Royal Institute of Technology,Sweden,82.1,76.4,80.7,81.5,81.0,免费评估
31,Shanghai Jiao Tong University,China,76.7,82.9,81.0,86.8,80.9,免费评估
32,康奈尔大学Cornell University,United States,75.3,82.8,88.3,81.2,80.8,免费评估
33,新南威尔士大学The University of New South Wales,Australia,75.2,83.4,85.9,83.2,80.7,免费评估
34,"University of California, Santa Barbara (UCSB)",United States,76.5,51.3,94.0,84.4,80.3,免费评估
34,University of Texas at Austin,United States,67.8,67.2,93.4,92.3,80.3,免费评估
36,宾州州立大学Pennsylvania State University,United States,78.6,63.2,84.4,83.5,79.7,免费评估
37,The Hong Kong University of Science and Technology,Hong Kong,75.0,76.8,87.1,80.5,79.6,免费评估
38,Pohang University of Science And Technology (POSTECH),South Korea,69.3,74.6,87.7,87.6,79.0,免费评估
39,多伦多大学University of Toronto,Canada,72.1,75.3,86.3,82.9,78.7,免费评估
40,Fudan University,China,59.2,88.1,92.0,92.3,78.6,免费评估
40,"KIT, Karlsruhe Institute of Technology",Germany,73.8,77.6,81.9,83.2,78.6,免费评估
42,KU Leuven,Belgium,77.6,71.2,83.3,77.8,78.4,免费评估
43,Purdue University,United States,73.4,75.0,83.0,82.9,78.3,免费评估
44,Osaka University,Japan,77.0,82.3,76.2,80.5,78.2,免费评估
45,宾夕法尼亚大学University of Pennsylvania,United States,67.5,70.1,92.3,82.9,77.8,免费评估
46,麦吉尔大学McGill University,Canada,75.6,81.6,80.5,74.9,77.3,免费评估
47,Indian Institute of Science (IISc) Bangalore,India,67.3,83.3,82.8,84.7,77.1,免费评估
48,普林斯顿大学Princeton University,United States,68.1,81.2,87.7,78.2,76.8,免费评估
49,National Taiwan University (NTU),Taiwan,65.9,81.6,83.9,84.7,76.7,免费评估
50,莱斯大学Rice University,United States,59.3,60.5,100.0,87.1,76.5,免费评估
