Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,88.2%,89.5%,66.3%,500,93.1%,100.0,免费评估
2,曼彻斯特大学The University of Manchester,91.9%,95.9%,56.3%,521,76.9%,98.0,免费评估
3,杜伦大学Durham University,76.7%,77.8%,64.9%,573,81.8%,96.4,免费评估
4,伦敦大学皇家霍洛威学院Royal Holloway University of London,89.2%,87.8%,55.0%,489,72.7%,94.5,免费评估
5,剑桥大学University of Cambridge,81.3%,79.7%,48.0%,534,82.6%,94.1,免费评估
6,南安普顿大学University of Southampton,88.6%,86.0%,70.7%,404,74.2%,93.7,免费评估
7,格拉斯哥大学University of Glasgow,84.6%,92.6%,46.0%,510,67.1%,92.4,免费评估
8,萨里大学University of Surrey,93.0%,94.3%,27.2%,480,74.9%,92.3,免费评估
8,诺丁汉大学University of Nottingham,87.5%,87.5%,55.4%,423,75.3%,92.3,免费评估
10,布拉德福德大学University of Bradford,78.1%,78.8%,48.0%,496,78.9%,91.3,免费评估
11,伦敦国王学院King's College London,79.4%,67.9%,43.5%,498,86.1%,91.1,免费评估
12,谢菲尔德大学The University of Sheffield,86.8%,84.9%,60.0%,404,70.1%,91.0,免费评估
13,Cardiff University,87.1%,87.8%,47.0%,426,70.9%,90.4,免费评估
14,班戈大学Bangor University,92.4%,93.1%,24.7%,411,76.9%,89.7,免费评估
15,约克大学The University of York,85.3%,87.8%,37.1%,412,79.0%,89.6,免费评估
16,伦敦城市大学City University London,92.4%,86.8%,34.0%,432,66.1%,89.1,免费评估
17,埃塞克斯大学University of Essex,89.4%,88.6%,30.2%,377,81.8%,89.0,免费评估
18,利兹大学University of Leeds,79.1%,84.3%,44.2%,474,67.0%,88.8,免费评估
19,伦敦大学亚非学院SOAS University of London,85.3%,82.3%,60.0%,372,66.7%,88.6,免费评估
20,爱丁堡大学The University of Edinburgh,73.6%,75.0%,48.0%,464,76.7%,88.4,免费评估
21,基尔大学Keele University,88.2%,86.4%,41.7%,379,70.1%,88.0,免费评估
22,伯明翰大学University of Birmingham,64.9%,74.1%,50.7%,448,85.1%,87.6,免费评估
23,皇家音乐学院Royal College of Music,85.7%,84.3%,10.9%,336,98.8%,86.5,免费评估
23,伦敦大学金史密斯学院Goldsmiths University of London,77.2%,77.9%,51.1%,383,72.6%,86.5,免费评估
25,英国女王大学Queen's University Belfast,84.5%,87.1%,38.3%,371,64.9%,85.6,免费评估
25,纽卡斯尔大学Newcastle University,78.4%,86.2%,40.8%,385,68.8%,85.6,免费评估
27,皇家音乐学院Royal College of Music,78.1%,78.7%,23.9%,342,93.9%,85.3,免费评估
28,英国皇家北方音乐学院Royal Northern College of Music,87.6%,86.6%,12.3%,322,87.8%,85.0,免费评估
29,苏格兰皇家音乐学院Royal Conservatoire of Scotland,76.7%,79.0%,11.3%,418,85.5%,84.4,免费评估
30,哈德斯菲尔德大学University of Huddersfield,84.0%,84.5%,28.0%,325,75.7%,84.1,免费评估
31,伯明翰城市大学Birmingham City University,88.1%,84.5%,11.6%,339,79.2%,83.9,免费评估
32,阿伯丁大学University of Aberdeen,80.3%,83.4%,32.0%,416,56.8%,83.5,免费评估
33,阿尔斯特大学University of Ulster,90.9%,92.9%,40.0%,289,51.9%,82.9,免费评估
34,利物浦霍普大学Liverpool Hope University,94.6%,91.6%,15.5%,314,57.0%,81.9,免费评估
35,巴斯斯巴大学Bath Spa University,86.0%,89.7%,10.7%,313,73.0%,81.8,免费评估
36,利物浦大学The University of Liverpool,77.6%,84.7%,31.4%,409,50.3%,81.5,免费评估
37,牛津布鲁克斯大学Oxford Brookes University,84.4%,84.1%,30.2%,313,56.6%,80.7,免费评估
38,米德塞斯大学Middlesex University,84.1%,81.1%,16.1%,267,77.4%,80.4,免费评估
39,利兹贝克特大学Leeds Beckett University,92.1%,92.9%,1.7%,285,,80.2,免费评估
40,赫尔大学The University of Hull,83.5%,81.9%,11.2%,370,57.3%,79.7,免费评估
41,龙比亚大学Napier University,81.2%,84.8%,,408,56.9%,79.2,免费评估
42,兰卡斯特大学Lancaster University,83.3%,69.9%,,364*,71.6%,79.1,免费评估
43,肯特大学University of Kent,70.7%,63.3%,44.3%,332,62.9%,79.0,免费评估
44,布鲁内尔大学Brunel University,83.4%,83.8%,32.6%,323,41.5%,78.5,免费评估
45,法尔茅斯大学Falmouth University,86.4%,87.5%,6.2%,274,64.2%,78.2,免费评估
46,桑德兰大学University of Sunderland,90.2%,89.5%,4.2%,287,55.3%,77.9,免费评估
47,埃塞克斯大学University of Essex,93.5%,94.3%,,257,55.7%,77.6,免费评估
48,赫特福德大学University of Hertfordshire,81.5%,79.8%,5.3%,323,60.7%,77.1,免费评估
49,利物浦约翰摩尔斯大学Liverpool John Moores University,94.4%,90.9%,,311*,42.6%,77.0,免费评估
50,南威尔士大学The University of South Wales,80.4%,75.8%,6.4%,324,62.3%,76.9,免费评估
51,西苏格兰大学University of the West of Scotland,83.5%,82.9%,11.3%,366,41.3%,76.8,免费评估
51,索尔福德大学University of Salford,84.5%,82.2%,7.2%,352,46.3%,76.8,免费评估
53,威斯敏斯特大学University of Westminster,68.7%,72.5%,22.5%,310,67.6%,76.6,免费评估
53,Manchester Metropolitan University,86.2%,83.3%,7.5%,325,47.1%,76.6,免费评估
55,北安普顿大学The University of Northampton,94.7%,85.5%,,289,46.0%,76.3,免费评估
56,布莱顿大学University of Brighton,77.6%,76.6%,13.1%,338,51.1%,75.8,免费评估
57,德比大学University of Derby,86.3%,84.5%,,302,50.7%,75.6,免费评估
58,切斯特大学University of Chester,75.1%,70.8%,4.3%,311,65.9%,75.0,免费评估
59,中央兰开夏大学University of Central Lancashire,77.1%,76.8%,3.9%,311,58.9%,74.9,免费评估
60,东伦敦大学University of East London,82.1%,76.4%,11.2%,288,48.8%,74.5,免费评估
