Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,埃克塞特大学University of Exeter,89.3%,88.2%,46.3%,183,74.6%,100.0,免费评估
2,兰卡斯特大学Lancaster University,87.5%,86.9%,48.0%,166,72.5%,97.4,免费评估
3,埃塞克斯大学University of Essex,89.7%,87.9%,37.7%,160,78.9%,97.3,免费评估
4,谢菲尔德大学The University of Sheffield,,,60.0%,161,72.1%,97.2,免费评估
5,伯明翰大学University of Birmingham,84.5%,85.8%,36.9%,181,73.9%,97.0,免费评估
6,华威大学The University of Warwick,,,61.7%,167,63.6%,96.7,免费评估
7,龙比亚大学Napier University,89.2%,82.7%,37.9%,188,63.1%,96.5,免费评估
8,萨塞克斯大学University of Sussex,93.4%,83.0%,45.6%,143,75.0%,96.1,免费评估
9,曼彻斯特大学The University of Manchester,,,58.6%,180,60.0%,95.1,免费评估
10,格拉斯哥大学University of Glasgow,74.5%,75.8%,53.9%,184,67.0%,94.6,免费评估
11,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",,,47.7%,145,71.9%,94.2,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,81.5%,76.8%,68.4%,156,60.2%,94.0,免费评估
13,利兹大学University of Leeds,83.8%,82.7%,28.0%,159,70.0%,92.1,免费评估
14,东英吉利大学University of East Anglia,80.9%,79.8%,43.8%,184,50.5%,91.9,免费评估
15,苏格兰皇家音乐学院Royal Conservatoire of Scotland,,,11.3%,145,84.8%,90.4,免费评估
15,布里斯托大学University of Bristol,,,48.7%,185,57.1%,90.4,免费评估
15,考文垂大学Coventry University,86.3%,84.7%,18.1%,134,77.9%,90.4,免费评估
18,拉夫堡大学Loughborough University,84.0%,87.8%,32.4%,148,61.3%,90.3,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,75.2%,70.6%,50.6%,155,63.8%,89.9,免费评估
20,肯特大学University of Kent,78.3%,76.0%,44.3%,139,68.3%,89.6,免费评估
21,萨里大学University of Surrey,73.9%,70.2%,27.2%,173,66.7%,89.0,免费评估
22,约克大学The University of York,80.3%,81.4%,26.0%,163,57.4%,88.6,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,85.1%,79.4%,10.0%,157,65.3%,88.4,免费评估
24,爱丁堡大学The University of Edinburgh,74.6%,69.8%,48.0%,164,54.0%,88.3,免费评估
25,伯恩茅斯艺术大学Arts University Bournemouth,82.0%,78.7%,2.4%,147,76.6%,87.8,免费评估
26,诺丁汉大学University of Nottingham,78.7%,76.5%,45.8%,138,58.1%,87.7,免费评估
27,哈德斯菲尔德大学University of Huddersfield,86.0%,82.0%,28.0%,124,64.0%,87.5,免费评估
28,牛津布鲁克斯大学Oxford Brookes University,81.0%,80.1%,27.8%,130,63.0%,86.4,免费评估
29,阿尔斯特大学University of Ulster,90.7%,86.4%,40.0%,123,42.3%,86.1,免费评估
29,罗伯特高登大学The Robert Gordon University,86.8%,81.6%,11.5%,,56.3%,86.1,免费评估
31,米德塞斯大学Middlesex University,79.7%,79.0%,16.1%,130,70.5%,85.9,免费评估
31,奇切斯特大学University of Chichester,89.1%,87.7%,9.7%,136,55.6%,85.9,免费评估
33,雷丁大学University of Reading,77.8%,71.2%,34.8%,145,54.3%,85.5,免费评估
34,亚伯大学Aberystwyth University,84.1%,82.0%,30.3%,117,58.1%,85.3,免费评估
35,东伦敦大学University of East London,84.5%,79.9%,11.2%,144,56.1%,85.2,免费评估
36,德蒙福特大学De Montfort University,79.4%,79.0%,14.5%,121,72.4%,85.1,免费评估
37,玛格丽特女王大学Queen Margaret University,78.5%,71.5%,14.0%,164,54.5%,85.0,免费评估
38,罗汉普顿大学Roehampton University,79.6%,74.7%,46.6%,124,50.7%,84.8,免费评估
38,利物浦霍普大学Liverpool Hope University,,,3.0%,118,73.7%,84.8,免费评估
40,切斯特大学University of Chester,88.2%,85.0%,4.3%,128,58.8%,84.5,免费评估
41,赫特福德大学University of Hertfordshire,79.2%,76.1%,5.3%,129,72.6%,84.4,免费评估
41,法尔茅斯大学Falmouth University,79.1%,75.5%,6.2%,128,73.4%,84.4,免费评估
43,伯明翰城市大学Birmingham City University,86.2%,82.2%,11.6%,134,53.1%,84.3,免费评估
44,赫尔大学The University of Hull,86.3%,85.5%,11.2%,132,52.7%,84.2,免费评估
45,伦敦大学金史密斯学院Goldsmiths University of London,73.9%,74.4%,28.3%,136,58.2%,83.8,免费评估
46,布鲁内尔大学Brunel University,73.6%,70.6%,32.6%,134,56.5%,83.3,免费评估
47,朴茨茅斯大学University of Portsmouth,80.9%,82.1%,,130,64.0%,83.1,免费评估
48,纽曼大学Newman University,91.1%,85.0%,9.6%,109,54.8%,83.0,免费评估
48,Manchester Metropolitan University,82.8%,77.9%,7.5%,138,54.1%,83.0,免费评估
48,阿伯丁大学University of Aberdeen,81.5%,70.5%,29.3%,171*,28.1%*,83.0,免费评估
51,Northumbria University,84.7%,82.2%,13.3%,143,42.7%,82.9,免费评估
52,蒂赛德大学Teesside University,96.7%,94.0%,2.9%,124,38.7%,82.8,免费评估
52,诺里奇艺术大学Norwich University of the Arts,82.2%,78.7%,,131,62.4%,82.8,免费评估
52,英国女王大学Queen's University Belfast,74.6%,73.4%,38.3%,142,43.7%,82.8,免费评估
55,林肯大学University of Lincoln,85.1%,81.8%,6.5%,132,51.8%,82.7,免费评估
56,利物浦约翰摩尔斯大学Liverpool John Moores University,83.6%,83.7%,,140,51.9%,82.5,免费评估
57,斯塔福德郡大学Staffordshire University,85.3%,82.6%,,117,60.2%,82.1,免费评估
58,威斯敏斯特大学University of Westminster,80.6%,78.9%,,118,67.1%,82.0,免费评估
59,伦敦南岸大学London South Bank University,85.9%,80.5%,,113,61.8%,81.9,免费评估
59,格罗斯特大学University of Gloucestershire,86.8%,84.5%,,124,52.5%,81.9,免费评估
61,巴斯斯巴大学Bath Spa University,78.6%,73.2%,10.7%,131,57.3%,81.7,免费评估
62,桑德兰大学University of Sunderland,81.8%,80.0%,4.2%,120,58.7%,81.5,免费评估
