Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,拉夫堡大学Loughborough University,151.0,4.29,3.28,96.0,100.0,免费评估
2,赫瑞瓦特大学Heriot Watt University,158.0,3.84,3.05,100.0,99.6,免费评估
3,伦敦大学学院University College London,163.0,3.99,3.25,88.0,99.2,免费评估
4,雷丁大学University of Reading,136.0,4.08,3.22,94.0,97.1,免费评估
5,诺丁汉大学University of Nottingham,138.0,4.41,2.65,,96.1,免费评估
6,阿尔斯特大学University of Ulster,133.0,4.03,2.94,92.0,95.8,免费评估
7,牛津布鲁克斯大学Oxford Brookes University,124.0,4.15,2.89,98.0,95.5,免费评估
8,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,149.0,3.91,2.52,84.0,94.5,免费评估
9,诺丁汉特伦特大学Nottingham Trent University,127.0,4.33,2.34,98.0,94.5,免费评估
10,罗伯特高登大学The Robert Gordon University,141.0,3.79,1.89,94.0,94.5,免费评估
11,西英格兰大学University of the West of England,123.0,4.15,2.71,94.0,94.2,免费评估
12,诺桑比亚大学Northumbria University,137.0,3.93,2.52,90.0,94.0,免费评估
13,谢菲尔德哈莱姆大学Sheffield Hallam University,120.0,4.12,3.13,88.0,93.4,免费评估
14,利物浦约翰摩尔斯大学Liverpool John Moores University,131.0,4.15,2.49,88.0,93.3,免费评估
15,索尔福德大学University of Salford,126.0,3.98,2.69,84.0,93.1,免费评估
16,普利茅斯大学University of Plymouth,122.0,3.76,2.45,86.0,92.2,免费评估
17,威斯敏斯特大学University of Westminster,122.0,4.05,2.8,82.0,92.0,免费评估
18,龙比亚大学Napier University,124.0,3.94,2.5,84.0,91.5,免费评估
19,东伦敦大学University of East London,,3.92,2.41,84.0,91.5,免费评估
20,考文垂大学Coventry University,109.0,4.2,2.62,84.0,91.3,免费评估
21,伯明翰城市大学Birmingham City University,123.0,4.14,2.66,80.0,91.2,免费评估
22,伦敦南岸大学London South Bank University,113.0,3.75,2.59,82.0,91.2,免费评估
23,剑桥安鲁大学Anglia Ruskin University,110.0,4.06,2.11,88.0,90.6,免费评估
24,利兹贝克特大学Leeds Beckett University,109.0,3.87,2.3,90.0,90.6,免费评估
25,南威尔士大学The University of South Wales,129.0,3.9,,88.0,90.3,免费评估
26,格林威治大学The University of Greenwich,128.0,3.67,2.2,80.0,90.1,免费评估
27,朴茨茅斯大学University of Portsmouth,107.0,4.16,,96.0,89.8,免费评估
28,金斯顿大学Kingston University,122.0,3.78,,88.0,89.3,免费评估
29,布莱顿大学University of Brighton,99.0,3.95,,94.0,88.2,免费评估
30,伍尔弗汉普顿大学University of Wolverhampton,97.0,4.2,2.09,78.0,88.1,免费评估
31,中央兰开夏大学University of Central Lancashire,124.0,3.43,2.23,70.0,87.9,免费评估
32,南安普顿索伦特大学Southampton Solent University,,4.6,,72.0,87.7,免费评估
33,圣大卫三一学院University of Wales Trinity Saint David,107.0,3.09,,68.0,83.2,免费评估
34,波尔顿大学University of Bolton,,3.94,1.38,48.0,81.6,免费评估
