Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,83%,5.5/9,575.0,96.00%,100.0,免费评估
2,牛津大学University of Oxford,,4.7/9,526.0,97.00%,98.8,免费评估
3,帝国理工学院Imperial College London,83%,4.8/9,507.0,94.00%,95.4,免费评估
4,南安普顿大学University of Southampton,85%,4.8/9,411.0,87.00%,91.7,免费评估
5,爱丁堡大学The University of Edinburgh,79%,4.8/9,440.0,86.00%,89.1,免费评估
6,伦敦大学学院University College London,80%,4.7/9,409.0,85.00%,88.3,免费评估
7,布里斯托大学University of Bristol,77%,4.2/9,455.0,92.00%,88.0,免费评估
8,格拉斯哥大学University of Glasgow,86%,4.4/9,358.0,79.00%,87.5,免费评估
9,华威大学The University of Warwick,83%,3.2/9,467.0,82.00%,87.1,免费评估
10,约克大学The University of York,80%,4.0/9,425.0,86.00%,86.8,免费评估
11,谢菲尔德大学The University of Sheffield,87%,3.2/9,389.0,82.00%,86.5,免费评估
12,巴斯大学University of Bath,77%,4.0/9,435.0,86.00%,85.9,免费评估
13,邓迪大学University of Dundee,86%,3.2/9,378.0,79.00%,85.1,免费评估
14,纽卡斯尔大学Newcastle University,84%,3.6/9,315.0,86.00%,84.5,免费评估
15,利兹大学University of Leeds,79%,4.1/9,369.0,82.00%,84.3,免费评估
15,伦敦大学皇家霍洛威学院Royal Holloway University of London,83%,3.7/9,275.0,90.00%,84.3,免费评估
17,伯明翰大学University of Birmingham,83%,4.3/9,374.0,70.00%,84.2,免费评估
18,拉夫堡大学Loughborough University,87%,2.9/9,318.0,85.00%,84.0,免费评估
19,萨里大学University of Surrey,82%,2.4/9,352.0,89.00%,82.4,免费评估
20,阿伯丁大学University of Aberdeen,78%,3.6/9,366.0,82.00%,82.1,免费评估
20,曼彻斯特大学The University of Manchester,74%,4.5/9,390.0,77.00%,82.1,免费评估
22,兰卡斯特大学Lancaster University,75%,4.1/9,369.0,81.00%,81.8,免费评估
23,卡迪夫大学Cardiff University,82%,3.6/9,343.0,74.00%,81.7,免费评估
