Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,National University of Singapore (NUS),Singapore,99.5,98.9,100.0,100.0,99.8,免费评估
2,University of Texas at Austin,United States,97.9,97.5,94.4,89.4,93.9,免费评估
3,Technical University of Denmark,Denmark,87.5,91.7,95.9,83.2,90.2,免费评估
4,Stanford University,United States,100.0,100.0,85.1,84.3,89.3,免费评估
5,Texas A&M University,United States,92.4,91.6,83.1,85.2,86.4,免费评估
6,帝国理工学院Imperial College London,United Kingdom,97.0,96.0,80.3,78.5,84.6,免费评估
7,King Fahd University of Petroleum & Minerals,Saudi Arabia,84.6,92.4,79.2,86.7,84.2,免费评估
8,思克莱德大学University of Strathclyde,United Kingdom,83.1,90.8,78.6,81.6,82.0,免费评估
9,University of Alberta,Canada,92.2,93.9,76.0,77.7,81.6,免费评估
10,赫瑞瓦特大学Heriot Watt University,United Kingdom,78.8,89.4,68.7,88.8,79.4,免费评估
11,Middle East Technical University,Turkey,71.8,84.5,71.7,90.6,79.3,免费评估
11,The University of Adelaide,Australia,90.6,99.2,68.9,77.6,79.3,免费评估
13,Delft University of Technology,Netherlands,90.4,89.7,74.5,73.3,78.8,免费评估
14,曼彻斯特大学The University of Manchester,United Kingdom,89.5,94.4,70.1,72.3,77.3,免费评估
15,Politecnico di Torino,Italy,82.4,87.3,70.6,77.5,76.9,免费评估
16,萨里大学University of Surrey,United Kingdom,76.4,92.3,74.3,72.5,76.8,免费评估
17,Sharif University of Technology,"Iran, Islamic Republic of",80.0,89.1,76.3,67.8,76.2,免费评估
18,The University of New South Wales (UNSW Sydney),Australia,95.0,95.2,64.9,71.6,76.0,免费评估
19,Colorado School of Mines,United States,85.1,93.7,61.8,80.7,75.8,免费评估
20,KTH Royal Institute of Technology,Sweden,90.1,92.9,70.9,64.7,75.2,免费评估
21,Khalifa University of Science and Technology,United Arab Emirates,83.6,92.5,64.0,76.8,75.1,免费评估
22,Aalborg University,Denmark,99.6,99.7,70.1,56.5,74.9,免费评估
23,National Research Tomsk Polytechnic University,Russia,66.6,75.9,71.9,81.3,74.5,免费评估
23,Universiti Teknologi PETRONAS (UTP),Malaysia,68.4,83.8,71.1,77.5,74.5,免费评估
25,Pennsylvania State University,United States,92.2,94.0,61.4,66.4,72.4,免费评估
26,University of Tehran,"Iran, Islamic Republic of",83.9,89.3,66.8,64.4,72.0,免费评估
27,The University of Queensland,Australia,88.7,94.2,61.8,61.5,70.6,免费评估
28,Universidade Estadual de Campinas (Unicamp),Brazil,76.0,88.7,59.6,73.1,70.5,免费评估
29,Universidade de São Paulo,Brazil,80.3,84.9,61.6,69.3,70.2,免费评估
30,Indian Institute of Technology Madras (IITM),India,75.4,85.5,61.4,70.9,70.0,免费评估
31,University of Southern California,United States,87.5,93.6,62.9,56.2,69.2,免费评估
32,Amirkabir University of Technology,"Iran, Islamic Republic of",80.5,88.0,63.0,61.4,68.9,免费评估
32,Lomonosov Moscow State University,Russia,75.7,77.5,61.6,70.8,68.9,免费评估
34,King Abdullah University of Science & Technology (KAUST),Saudi Arabia,90.3,96.9,60.4,54.7,68.7,免费评估
35,China University of Petroleum，Beijing,China (Mainland),87.5,89.1,63.9,54.7,68.5,免费评估
36,Istanbul Technical University,Turkey,77.9,86.3,55.6,71.8,68.4,免费评估
36,利兹大学University of Leeds,United Kingdom,86.4,94.7,58.6,59.4,68.4,免费评估
38,Norwegian University of Science And Technology,Norway,81.9,86.8,65.6,55.4,68.2,免费评估
38,Universidad Nacional Autónoma de México (UNAM),Mexico,77.3,83.9,56.3,71.6,68.2,免费评估
40,University of Oklahoma,United States,81.3,90.7,56.0,66.3,68.1,免费评估
41,Universiti Teknologi Malaysia,Malaysia,86.8,89.2,58.9,58.0,67.4,免费评估
42,Universidad Industrial de Santander - UIS,Colombia,55.5,82.8,57.7,75.8,66.6,免费评估
43,Texas Tech University,United States,78.8,91.5,51.8,66.5,66.2,免费评估
44,Curtin University,Australia,90.6,95.7,49.7,60.1,65.9,免费评估
44,Universidad de Buenos Aires (UBA),Argentina,71.0,88.0,51.9,71.1,65.9,免费评估
46,University of Calgary,Canada,83.4,89.6,52.2,62.2,65.5,免费评估
47,University of Lisbon,Portugal,84.8,89.6,50.4,63.7,65.4,免费评估
48,Bogaziçi Üniversitesi,Turkey,67.1,91.9,50.1,69.9,64.9,免费评估
49,Cairo University,Egypt,72.5,84.3,49.4,71.6,64.8,免费评估
50,Universidad Nacional de Colombia,Colombia,62.5,80.6,54.4,70.0,64.2,免费评估
50,University College Dublin,Ireland,79.4,91.8,53.0,57.7,64.2,免费评估
