Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,212.0,,3.31,84.0,100.0,免费评估
2,剑桥大学University of Cambridge,196.0,,3.0,84.0,97.5,免费评估
3,圣安德鲁斯大学University of St Andrews,219.0,4.31,2.95,72.0,95.5,免费评估
4,华威大学The University of Warwick,169.0,4.29,3.19,84.0,95.4,免费评估
5,"London School of Economics and Political Science, University of London",173.0,3.73,3.45,90.0,95.1,免费评估
6,伦敦大学学院University College London,187.0,3.74,3.28,84.0,94.9,免费评估
7,谢菲尔德大学The University of Sheffield,151.0,4.06,3.4,86.0,94.1,免费评估
8,埃克塞特大学University of Exeter,166.0,4.02,3.13,86.0,93.8,免费评估
9,杜伦大学Durham University,191.0,3.81,2.87,84.0,93.8,免费评估
10,巴斯大学University of Bath,164.0,3.92,2.81,90.0,93.5,免费评估
11,爱丁堡大学The University of Edinburgh,188.0,3.69,3.07,76.0,92.8,免费评估
12,兰卡斯特大学Lancaster University,142.0,4.01,3.15,82.0,92.8,免费评估
13,"King's College London, University of London",192.0,3.94,2.99,74.0,92.7,免费评估
14,约克大学The University of York,147.0,4.06,3.16,82.0,92.6,免费评估
15,布里斯托大学University of Bristol,166.0,4.13,2.69,76.0,92.3,免费评估
16,拉夫堡大学Loughborough University,138.0,4.22,2.51,86.0,92.3,免费评估
17,思克莱德大学University of Strathclyde,192.0,3.95,3.04,66.0,92.3,免费评估
18,萨塞克斯大学University of Sussex,149.0,3.93,3.03,82.0,92.2,免费评估
19,利兹大学University of Leeds,160.0,4.06,2.86,80.0,92.1,免费评估
20,格拉斯哥大学University of Glasgow,188.0,3.88,2.84,70.0,91.9,免费评估
21,曼彻斯特大学The University of Manchester,161.0,3.96,2.92,78.0,91.9,免费评估
22,诺丁汉大学University of Nottingham,147.0,3.91,2.79,82.0,91.7,免费评估
23,埃塞克斯大学University of Essex,106.0,4.2,3.54,78.0,91.6,免费评估
24,纽卡斯尔大学Newcastle University,149.0,4.04,2.62,82.0,91.6,免费评估
25,伯明翰大学University of Birmingham,150.0,3.84,2.78,82.0,91.4,免费评估
26,邓迪大学University of Dundee,173.0,4.08,2.15,78.0,91.4,免费评估
27,亚伯大学Aberystwyth University,112.0,4.32,3.18,76.0,90.7,免费评估
28,南安普顿大学University of Southampton,136.0,3.9,2.99,76.0,90.4,免费评估
29,阿伯丁大学University of Aberdeen,179.0,4.08,2.44,66.0,90.4,免费评估
30,伦敦大学皇家霍洛威学院Royal Holloway University of London,125.0,4.0,2.81,78.0,90.3,免费评估
31,斯特林大学University of Stirling,155.0,4.01,3.01,66.0,90.1,免费评估
32,伦敦大学玛丽女王学院Queen Mary University of London,141.0,3.82,2.85,74.0,89.8,免费评估
33,卡迪夫大学Cardiff University,140.0,3.93,3.02,72.0,89.8,免费评估
34,伦敦大学亚非学院SOAS University of London,173.0,4.03,2.86,60.0,89.7,免费评估
35,"Aston University, Birmingham",117.0,3.92,3.08,74.0,89.4,免费评估
36,斯旺西大学Swansea University,117.0,4.21,2.87,76.0,89.4,免费评估
37,朴茨茅斯大学University of Portsmouth,103.0,3.98,2.89,80.0,89.3,免费评估
38,University of East Anglia UEA,130.0,4.08,2.85,70.0,89.3,免费评估
39,肯特大学University of Kent,120.0,4.01,2.75,74.0,89.1,免费评估
40,英国女王大学Queen's University Belfast,146.0,3.9,2.8,64.0,88.9,免费评估
41,雷丁大学University of Reading,116.0,3.72,2.91,76.0,88.8,免费评估
42,布拉德福德大学University of Bradford,,3.85,2.71,78.0,88.6,免费评估
