Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,帝国理工学院Imperial College London,100.0,79.0,60.0,10,13.6,100.0,7.0,475.0,,免费评估
2,谢菲尔德大学The University of Sheffield,90.8,94.0,72.0,7,13.5,94.0,8.0,427.0,,免费评估
3,爱丁堡大学The University of Edinburgh,84.8,84.0,35.0,9,15.6,96.0,8.0,417.0,,免费评估
4,布里斯托大学University of Bristol,82.7,85.0,46.0,7,15.0,97.0,7.0,458.0,,免费评估
5,诺丁汉大学University of Nottingham,80.3,86.0,59.0,9,13.1,89.0,6.0,373.0,,免费评估
6,邓迪大学University of Dundee,79.0,84.0,69.0,5,13.2,,,408.0,,免费评估
7,伦敦大学学院University College London,78.6,80.0,66.0,10,8.5,88.0,2.0,432.0,,免费评估
8,东伦敦大学University of East London,76.8,86.0,64.0,10,,,10.0,200.0,,免费评估
9,波尔顿大学University of Bolton,75.6,78.0,67.0,3,10.9,,9.0,,,免费评估
10,斯旺西大学Swansea University,74.9,74.0,57.0,7,11.6,95.0,7.0,319.0,,免费评估
11,纽卡斯尔大学Newcastle University,74.5,89.0,72.0,6,13.9,94.0,4.0,353.0,,免费评估
12,南安普顿大学University of Southampton,73.6,76.0,49.0,6,21.2,97.0,8.0,430.0,,免费评估
13,巴斯大学University of Bath,73.5,91.0,59.0,4,21.6,95.0,5.0,430.0,,免费评估
14,诺丁汉特伦特大学Nottingham Trent University,71.4,89.0,63.0,3,16.8,100.0,9.0,230.0,,免费评估
15,阿伯泰邓迪大学University of Abertay Dundee,71.3,,,5,11.3,,7.0,282.0,,免费评估
16,伯明翰大学University of Birmingham,66.8,77.0,51.0,9,19.1,89.0,4.0,376.0,,免费评估
17,卡迪夫大学Cardiff University,66.3,87.0,56.0,4,23.8,94.0,5.0,419.0,,免费评估
18,拉夫堡大学Loughborough University,65.9,88.0,70.0,5,26.4,96.0,4.0,381.0,,免费评估
19,利物浦大学The University of Liverpool,64.2,73.0,57.0,8,20.6,89.0,6.0,362.0,,免费评估
20,萨里大学University of Surrey,64.1,87.0,61.0,5,18.3,94.0,3.0,342.0,,免费评估
21,英国女王大学Queen's University Belfast,63.6,75.0,47.0,5,21.5,97.0,6.0,371.0,,免费评估
22,布拉德福德大学University of Bradford,62.3,60.0,55.0,5,10.4,,7.0,261.0,,免费评估
22,曼彻斯特大学The University of Manchester,62.3,79.0,63.0,8,27.2,92.0,3.0,413.0,,免费评估
24,赫瑞瓦特大学Heriot Watt University,61.7,74.0,44.0,8,13.4,83.0,5.0,346.0,,免费评估
25,思克莱德大学University of Strathclyde,61.3,70.0,43.0,7,16.7,92.0,3.0,388.0,,免费评估
26,金斯顿大学Kingston University,59.3,89.0,78.0,3,24.3,88.0,10.0,176.0,,免费评估
27,伦敦城市大学City University London,58.1,91.0,58.0,6,22.8,90.0,4.0,292.0,,免费评估
28,朴茨茅斯大学University of Portsmouth,55.7,91.0,65.0,3,18.5,95.0,2.0,266.0,,免费评估
29,蒂赛德大学Teesside University,55.4,78.0,68.0,3,24.0,,8.0,259.0,,免费评估
30,利兹大学University of Leeds,51.8,76.0,52.0,5,26.2,94.0,3.0,353.0,,免费评估
31,利兹都会大学Leeds Metropolitan University,50.2,75.0,57.0,3,19.6,,7.0,210.0,,免费评估
32,格拉斯哥大学University of Glasgow,49.3,70.0,30.0,4,18.4,87.0,3.0,383.0,,免费评估
33,格拉摩根大学University of Glamorgan,48.2,71.0,45.0,3,19.8,,8.0,202.0,,免费评估
34,阿尔斯特大学University of Ulster,47.8,75.0,43.0,3,17.6,96.0,3.0,236.0,,免费评估
35,格林威治大学The University of Greenwich,46.8,82.0,71.0,4,24.1,,4.0,194.0,,免费评估
36,普利茅斯大学University of Plymouth,46.3,83.0,64.0,2,20.0,81.0,7.0,257.0,,免费评估
37,布莱顿大学University of Brighton,38.9,,,3,20.9,,1.0,294.0,,免费评估
38,考文垂大学Coventry University,36.7,70.0,54.0,3,24.7,71.0,9.0,270.0,,免费评估
39,索尔福德大学University of Salford,34.2,80.0,56.0,4,28.6,,1.0,259.0,,免费评估
40,诺桑比亚大学Northumbria University,34.0,60.0,48.0,3,25.1,,4.0,256.0,,免费评估
41,龙比亚大学Napier University,31.6,,,3,24.1,79.0,4.0,240.0,,免费评估
