Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,100.0,94.8,100.0,99.0,免费评估
2,Harvard University,United States,97.3,99.6,96.4,96.4,97.4,免费评估
3,Stanford University,United States,95.3,97.5,97.2,99.6,97.0,免费评估
4,剑桥大学University of Cambridge,United Kingdom,97.7,99.2,91.6,92.6,95.8,免费评估
5,"University of California, Berkeley (UCB)",United States,96.4,92.5,95.7,96.1,95.4,免费评估
6,牛津大学University of Oxford,United Kingdom,95.6,97.6,93.3,92.9,95.0,免费评估
7,California Institute of Technology (Caltech),United States,95.0,93.7,92.0,95.8,94.3,免费评估
8,Princeton University,United States,93.1,89.1,93.4,93.3,92.4,免费评估
9,The University of Tokyo,Japan,92.2,92.8,86.6,93.8,91.5,免费评估
10,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,91.8,88.1,90.6,90.7,90.6,免费评估
11,帝国理工学院Imperial College London,United Kingdom,90.1,92.9,88.7,88.7,90.1,免费评估
12,"University of California, Los Angeles (UCLA)",United States,85.9,86.6,92.8,89.5,88.1,免费评估
13,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,86.5,85.0,92.0,88.6,87.7,免费评估
14,Columbia University,United States,82.5,84.5,96.1,90.1,87.1,免费评估
15,Yale University,United States,83.3,83.5,95.8,89.2,87.0,免费评估
16,University of Chicago,United States,86.6,74.6,98.0,88.7,86.9,免费评估
17,Kyoto University,Japan,85.1,90.0,83.8,87.7,86.3,免费评估
18,Peking University,China,84.6,88.0,85.3,87.1,85.9,免费评估
19,Cornell University,United States,83.7,78.9,92.2,88.3,85.4,免费评估
19,Tsinghua University,China,83.4,89.1,83.1,88.1,85.4,免费评估
21,Technical University of Munich,Germany,82.7,88.4,89.1,82.7,85.1,免费评估
22,Ludwig-Maximilians-Universität München,Germany,86.9,70.1,92.4,87.1,84.7,免费评估
23,"University of California, Santa Barbara (UCSB)",United States,87.7,53.0,100.0,94.3,84.5,免费评估
23,University of Toronto,Canada,79.1,83.8,91.2,89.5,84.5,免费评估
25,National University of Singapore (NUS),Singapore,83.5,81.2,90.7,83.3,84.4,免费评估
26,Tokyo Institute of Technology,Japan,84.0,88.3,81.1,84.1,84.3,免费评估
27,Lomonosov Moscow State University,Russia,80.3,97.3,74.4,87.0,83.9,免费评估
27,University of Illinois at Urbana-Champaign,United States,84.3,71.4,90.8,88.7,83.9,免费评估
29,Ecole Polytechnique,France,80.7,80.1,92.3,85.0,83.8,免费评估
30,曼彻斯特大学The University of Manchester,United Kingdom,80.8,82.1,85.9,86.8,83.3,免费评估
31,Seoul National University,South Korea,81.9,82.0,86.8,83.2,83.2,免费评估
32,Ruprecht-Karls-Universität Heidelberg,Germany,82.7,72.6,90.7,87.0,83.1,免费评估
33,伦敦大学学院University College London,United Kingdom,79.4,83.7,86.0,86.0,82.9,免费评估
34,National Taiwan University (NTU),Taiwan,80.2,88.3,82.3,81.5,82.5,免费评估
35,"KIT, Karlsruhe Institute of Technology",Germany,78.4,81.0,85.9,88.1,82.4,免费评估
35,Tohoku University,Japan,82.1,82.1,80.5,85.3,82.4,免费评估
37,Osaka University,Japan,82.5,84.6,78.1,83.9,82.3,免费评估
38,"Nanyang Technological University, Singapore (NTU)",Singapore,79.9,80.8,87.5,81.7,82.0,免费评估
39,Sapienza University of Rome,Italy,79.7,74.5,85.2,90.3,81.9,免费评估
40,University of Michigan,United States,74.1,81.7,89.3,89.8,81.8,免费评估
41,"University of Maryland, College Park",United States,79.4,63.2,93.1,92.9,81.6,免费评估
41,University of Texas at Austin,United States,75.8,76.2,91.9,88.2,81.6,免费评估
43,University of British Columbia,Canada,75.0,77.7,90.8,86.8,81.1,免费评估
44,The Australian National University,Australia,81.6,74.5,87.7,79.5,81.0,免费评估
45,Carnegie Mellon University,United States,73.9,83.0,89.6,82.5,80.6,免费评估
45,爱丁堡大学The University of Edinburgh,United Kingdom,74.4,78.1,91.3,85.0,80.6,免费评估
47,The University of Melbourne,Australia,75.6,79.2,88.9,83.2,80.5,免费评估
47,Universität Hamburg,Germany,75.3,74.7,90.4,86.7,80.5,免费评估
49,Delft University of Technology,Netherlands,79.6,83.8,82.4,76.2,80.3,免费评估
49,University of Amsterdam,Netherlands,77.8,69.1,94.4,82.2,80.3,免费评估
49,University of Wisconsin-Madison,United States,70.0,80.2,90.5,90.7,80.3,免费评估
