Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,209.0,80.6%,100.0,免费评估
2,肯特大学University of Kent,82.0%,84.8%,41.9%,,87.0%,94.4,免费评估
3,牛津大学University of Oxford,,,41.3%,196.0,76.6%,93.5,免费评估
4,杜伦大学Durham University,81.0%,73.2%,34.6%,197.0,86.3%,93.0,免费评估
5,埃克塞特大学University of Exeter,85.8%,83.8%,35.1%,169.0,84.5%,92.9,免费评估
6,伦敦大学学院University College London,83.5%,64.0%,43.7%,185.0,81.6%,92.8,免费评估
7,曼彻斯特大学The University of Manchester,81.2%,76.7%,48.9%,149.0,84.1%,92.4,免费评估
8,布里斯托大学University of Bristol,89.7%,84.8%,36.0%,163.0,75.5%,92.1,免费评估
9,雷丁大学University of Reading,97.8%,94.3%,41.7%,137.0,58.1%,91.1,免费评估
10,华威大学The University of Warwick,82.4%,79.0%,45.2%,159.0,72.1%,90.7,免费评估
11,伯明翰大学University of Birmingham,76.0%,73.4%,33.7%,161.0,95.1%,90.4,免费评估
12,爱丁堡大学The University of Edinburgh,83.8%,85.1%,30.3%,175.0,75.4%,90.3,免费评估
13,班戈大学Bangor University,90.7%,87.8%,39.6%,,56.4%,89.3,免费评估
14,卡迪夫大学Cardiff University,87.7%,87.2%,32.5%,156.0,66.0%,88.8,免费评估
15,利兹大学University of Leeds,86.7%,90.9%,30.6%,156.0,64.8%,88.3,免费评估
16,格拉斯哥大学University of Glasgow,80.0%,77.3%,26.3%,172.0,,87.1,免费评估
17,巴斯大学University of Bath,75.8%,75.5%,27.4%,156.0,83.7%,86.8,免费评估
18,朴茨茅斯大学University of Portsmouth,85.8%,86.1%,32.2%,100.0,76.1%,85.8,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,75.8%,76.5%,48.3%,,56.1%,83.6,免费评估
20,诺丁汉特伦特大学Nottingham Trent University,88.6%,84.7%,7.6%,115.0,60.7%,79.5,免费评估
