Ranking,University Name,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,45.0,569.0,86.9,100.0,免费评估
2,雷丁大学University of Reading,78.5,36.7,384.0,98.0,90.2,免费评估
3,谢菲尔德哈莱姆大学Sheffield Hallam University,84.1,30.0,313.0,75.4,87.9,免费评估
4,伯明翰城市大学Birmingham City University,85.3,15.0,271.0,93.8,87.1,免费评估
5,阿尔斯特大学University of Ulster,80.0,31.7,,76.8,86.9,免费评估
6,诺丁汉特伦特大学Nottingham Trent University,80.2,10.0,300.0,87.8,82.1,免费评估
7,格林威治大学The University of Greenwich,83.0,20.0,,42.9,79.7,免费评估
8,威斯敏斯特大学University of Westminster,75.1,11.7,297.0,73.9,76.5,免费评估
9,英国女王大学Queen's University Belfast,76.5,16.7,,55.4,74.8,免费评估
