Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利物浦大学The University of Liverpool,100.0,100.0,97.3,84.0,8.8,9.0,148.0,7.0,76.0,免费评估
2,卡迪夫大学Cardiff University,86.6,97.0,94.0,77.9,11.3,7.0,154.0,8.0,,免费评估
3,爱丁堡大学The University of Edinburgh,85.5,78.2,86.0,51.0,9.0,10.0,176.0,6.0,,免费评估
4,伦敦国王学院King's College London,83.7,91.0,88.6,60.8,6.9,,166.0,5.0,85.0,免费评估
5,阿伯丁大学University of Aberdeen,83.5,96.1,94.8,73.2,17.4,6.0,195.0,7.0,64.0,免费评估
6,曼彻斯特大学The University of Manchester,83.1,93.4,89.0,64.9,9.0,7.0,163.0,6.0,71.0,免费评估
7,布里斯托大学University of Bristol,82.7,91.0,95.7,77.6,13.5,6.0,169.0,4.0,70.0,免费评估
8,格拉斯哥大学University of Glasgow,79.5,89.9,92.6,66.9,17.8,8.0,199.0,7.0,86.0,免费评估
9,利兹大学University of Leeds,77.6,93.0,93.0,73.0,13.5,4.0,165.0,6.0,86.0,免费评估
10,莱斯特大学University of Leicester,76.3,87.1,85.3,67.3,12.5,9.0,147.0,4.0,81.0,免费评估
11,伯明翰大学University of Birmingham,75.7,95.2,93.6,75.5,,,167.0,6.0,82.0,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,75.6,96.2,96.1,88.4,14.8,3.0,143.0,6.0,100.0,免费评估
13,东伦敦大学University of East London,75.5,94.3,93.9,85.4,12.6,3.0,112.0,9.0,75.0,免费评估
14,萨塞克斯大学University of Sussex,72.5,99.0,97.3,85.0,19.0,8.0,144.0,6.0,82.0,免费评估
15,拉夫堡大学Loughborough University,70.6,95.0,94.6,73.7,16.3,4.0,150.0,6.0,66.0,免费评估
16,朴茨茅斯大学University of Portsmouth,70.4,89.2,95.4,80.8,15.1,3.0,125.0,9.0,,免费评估
17,中央兰开夏大学University of Central Lancashire,70.0,91.9,90.6,76.6,17.3,3.0,,7.0,,免费评估
18,基尔大学Keele University,66.8,92.0,93.0,73.9,16.5,4.0,129.0,4.0,,免费评估
19,普利茅斯大学University of Plymouth,63.3,88.3,90.1,77.8,17.6,5.0,140.0,1.0,78.0,免费评估
20,牛津布鲁克斯大学Oxford Brookes University,61.7,82.7,86.1,60.3,15.2,7.0,121.0,,,免费评估
21,剑桥安鲁大学Anglia Ruskin University,56.5,83.0,87.2,75.6,16.8,4.0,109.0,8.0,,免费评估
22,阿尔斯特大学University of Ulster,55.9,79.0,80.7,66.8,12.5,3.0,121.0,4.0,96.0,免费评估
23,班戈大学Bangor University,55.7,75.6,83.4,61.0,16.5,3.0,130.0,8.0,77.0,免费评估
24,英国女王大学Queen's University Belfast,52.7,84.8,88.8,67.7,22.7,3.0,157.0,4.0,85.0,免费评估
25,St George's UoL,50.5,73.0,83.1,54.3,15.8,7.0,134.0,1.0,,免费评估
26,"特威克南圣玛丽大学St Mary's, Twickenham",35.6,67.3,77.1,39.7,18.7,2.0,139.0,1.0,89.0,免费评估
