Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,626.0,4.2,3.29,87.0,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,552.0,4.61,3.33,82.0,98.6,免费评估
3,牛津大学University of Oxford,608.0,3.98,3.34,87.0,98.5,免费评估
4,杜伦大学Durham University,564.0,4.15,3.27,87.0,97.8,免费评估
5,帝国理工学院Imperial College London,595.0,3.54,3.26,88.0,96.5,免费评估
6,伯明翰大学University of Birmingham,533.0,4.32,3.05,86.0,96.1,免费评估
7,曼彻斯特大学The University of Manchester,534.0,4.02,3.29,85.0,95.9,免费评估
8,华威大学The University of Warwick,509.0,4.28,3.23,82.0,95.8,免费评估
9,巴斯大学University of Bath,501.0,4.31,3.16,81.0,95.0,免费评估
10,伦敦大学学院University College London,512.0,3.86,3.12,85.0,94.7,免费评估
11,兰卡斯特大学Lancaster University,443.0,4.33,3.04,86.0,94.2,免费评估
12,埃克塞特大学University of Exeter,460.0,4.21,3.12,82.0,93.9,免费评估
13,爱丁堡大学The University of Edinburgh,514.0,3.85,3.33,79.0,93.9,免费评估
14,布里斯托大学University of Bristol,469.0,4.07,3.08,83.0,93.9,免费评估
15,诺丁汉大学University of Nottingham,471.0,4.19,3.33,76.0,93.5,免费评估
16,思克莱德大学University of Strathclyde,440.0,4.43,3.35,74.0,93.1,免费评估
17,南安普顿大学University of Southampton,407.0,4.35,3.25,79.0,92.8,免费评估
18,英国女王大学Queen's University Belfast,415.0,4.2,3.11,81.0,92.8,免费评估
19,萨里大学University of Surrey,436.0,4.17,3.09,81.0,92.7,免费评估
20,利兹大学University of Leeds,436.0,4.19,3.16,79.0,92.7,免费评估
21,King's College London,454.0,4.1,3.01,80.0,92.3,免费评估
22,约克大学The University of York,436.0,4.16,2.93,82.0,92.2,免费评估
23,格拉斯哥大学University of Glasgow,410.0,4.06,3.1,82.0,92.1,免费评估
24,利物浦大学The University of Liverpool,414.0,4.19,3.06,83.0,92.0,免费评估
25,萨塞克斯大学University of Sussex,363.0,4.12,2.92,91.0,91.2,免费评估
26,谢菲尔德大学The University of Sheffield,427.0,4.13,3.12,75.0,90.9,免费评估
27,莱斯特大学University of Leicester,369.0,4.28,3.01,78.0,90.9,免费评估
28,拉夫堡大学Loughborough University,360.0,4.22,2.52,88.0,90.3,免费评估
29,阿伯丁大学University of Aberdeen,421.0,4.34,2.9,69.0,89.8,免费评估
30,诺桑比亚大学Northumbria University,367.0,4.29,2.8,,89.4,免费评估
31,Cardiff,373.0,4.18,3.3,71.0,89.2,免费评估
32,赫尔大学The University of Hull,330.0,4.29,2.91,81.0,89.1,免费评估
33,赫瑞瓦特大学Heriot Watt University,395.0,3.97,3.15,69.0,88.9,免费评估
34,朴茨茅斯大学University of Portsmouth,313.0,4.44,3.06,73.0,88.7,免费评估
35,伦敦大学皇家霍洛威学院Royal Holloway University of London,377.0,4.14,3.0,71.0,88.5,免费评估
36,斯旺西大学Swansea University,334.0,4.21,2.89,74.0,88.4,免费评估
37,肯特大学University of Kent,340.0,4.01,3.02,79.0,88.4,免费评估
38,邓迪大学University of Dundee,411.0,4.29,3.31,61.0,88.3,免费评估
39,中央兰开夏大学University of Central Lancashire,340.0,3.93,2.59,82.0,87.2,免费评估
40,伦敦大学玛丽女王学院Queen Mary University of London,363.0,4.05,3.07,69.0,87.0,免费评估
41,赫特福德大学University of Hertfordshire,313.0,4.4,2.7,73.0,86.7,免费评估
42,西苏格兰大学University of the West of Scotland,326.0,4.32,2.51,,86.2,免费评估
43,诺丁汉特伦特大学Nottingham Trent University,311.0,4.37,3.09,64.0,85.3,免费评估
44,基尔大学Keele University,317.0,4.5,2.67,61.0,85.3,免费评估
45,亚伯大学Aberystwyth University,285.0,4.22,2.42,78.0,85.1,免费评估
46,德蒙福特大学De Montfort University,272.0,3.96,2.29,,81.6,免费评估
47,Lincoln,355.0,3.99,,,79.1,免费评估
48,索尔福德大学University of Salford,286.0,4.26,2.49,46.0,76.9,免费评估
49,南威尔士大学The University of South Wales,,3.94,,37.0,69.8,免费评估
