Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,203.0,,3.35,90.0,100.0,免费评估
2,伦敦大学学院University College London,164.0,4.21,3.25,100.0,96.5,免费评估
3,谢菲尔德大学The University of Sheffield,147.0,4.18,3.32,95.0,93.9,免费评估
4,爱丁堡大学The University of Edinburgh,145.0,4.05,3.05,100.0,93.5,免费评估
5,赫瑞瓦特大学Heriot Watt University,165.0,4.0,3.05,90.0,93.4,免费评估
6,伯明翰大学University of Birmingham,143.0,4.02,3.04,95.0,92.8,免费评估
7,拉夫堡大学Loughborough University,148.0,3.79,3.28,90.0,92.8,免费评估
8,英国女王大学Queen's University Belfast,131.0,4.21,2.89,95.0,91.9,免费评估
9,雷丁大学University of Reading,145.0,3.96,3.22,,91.8,免费评估
10,卡迪夫大学Cardiff University,133.0,4.1,3.18,85.0,90.8,免费评估
11,纽卡斯尔大学Newcastle University,129.0,3.86,3.13,85.0,90.1,免费评估
12,曼彻斯特大学The University of Manchester,162.0,3.91,3.05,70.0,89.8,免费评估
13,利物浦大学The University of Liverpool,132.0,4.06,2.72,,88.9,免费评估
14,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,161.0,4.28,2.52,75.0,88.8,免费评估
15,利兹大学University of Leeds,140.0,3.47,3.04,,88.7,免费评估
16,"Bristol, University of the West of England",114.0,4.06,2.71,90.0,87.7,免费评估
17,阿尔斯特大学University of Ulster,116.0,4.5,2.94,70.0,87.4,免费评估
18,牛津布鲁克斯大学Oxford Brookes University,120.0,4.0,2.89,75.0,86.5,免费评估
19,格罗斯特大学University of Gloucestershire,103.0,3.95,2.9,,85.6,免费评估
20,"University of Westminster, London",118.0,3.67,2.8,,84.9,免费评估
21,伦敦南岸大学London South Bank University,104.0,4.19,2.67,65.0,84.1,免费评估
22,格林威治大学The University of Greenwich,137.0,4.1,2.2,65.0,83.3,免费评估
23,伯明翰城市大学Birmingham City University,96.0,3.73,2.66,80.0,83.1,免费评估
24,利兹贝克特大学Leeds Beckett University,102.0,4.03,2.3,70.0,81.9,免费评估
25,Writtle University College,,4.29,,70.0,81.9,免费评估
