Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,兰卡斯特大学Lancaster University,84.00%,87.00%,51.40%,386,95.60%,100.0,免费评估
2,巴斯大学University of Bath,87.40%,91.90%,43.40%,410,84.10%,99.0,免费评估
3,伯明翰大学University of Birmingham,85.20%,90.90%,40.10%,388,90.40%,98.0,免费评估
4,肯特大学University of Kent,78.60%,87.00%,59.00%,362,88.70%,97.5,免费评估
5,东英吉利大学University of East Anglia,89.30%,90.80%,45.80%,409*,71.80%,97.2,免费评估
6,University of Strathclyde,89.80%,95.20%,31.90%,463,62.50%,96.6,免费评估
7,爱丁堡大学The University of Edinburgh,61.60%,67.30%,53.40%,443,92.60%,96.2,免费评估
8,格拉斯哥大学University of Glasgow,82.90%,84.80%,41.80%,,91.70%,96.0,免费评估
9,诺丁汉大学University of Nottingham,74.20%,82.00%,43.50%,389,92.60%,95.8,免费评估
9,利兹大学University of Leeds,79.10%,86.50%,47.60%,413,75.40%,95.8,免费评估
11,邓迪大学University of Dundee,92.70%,90.20%,31.10%,319,94.90%,95.1,免费评估
12,萨塞克斯大学University of Sussex,78.80%,80.80%,27.90%,378,95.30%,94.0,免费评估
13,贝德福德大学University of Bedfordshire,95.30%,93.40%,16.30%,,81.00%,93.9,免费评估
14,曼彻斯特大学The University of Manchester,76.70%,82.50%,57.10%,,83.30%,93.7,免费评估
15,斯特林大学University of Stirling,84.30%,86.00%,33.80%,373*,81.00%,93.6,免费评估
16,罗伯特高登大学The Robert Gordon University,85.20%,88.50%,18.00%,366,89.60%,92.8,免费评估
17,约克大学The University of York,77.90%,77.10%,47.50%,344*,83.80%,92.5,免费评估
18,英国女王大学Queen's University Belfast,72.50%,83.40%,39.30%,352,89.70%,92.3,免费评估
19,基尔大学Keele University,84.40%,74.80%,25.00%,325,96.40%,91.4,免费评估
19,斯旺西大学Swansea University,77.60%,80.80%,22.70%,,94.10%,91.4,免费评估
21,朴茨茅斯大学University of Portsmouth,83.50%,90.50%,12.10%,354,89.40%,91.0,免费评估
22,米德塞斯大学Middlesex University,84.40%,82.80%,14.90%,301*,100.00%,90.0,免费评估
23,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,83.10%,88.60%,8.10%,366,85.30%,89.9,免费评估
24,阿尔斯特大学University of Ulster,81.70%,89.50%,39.20%,303,76.40%,89.5,免费评估
25,林肯大学University of Lincoln,85.10%,84.10%,5.80%,338,90.40%,89.0,免费评估
26,哈德斯菲尔德大学University of Huddersfield,83.10%,87.80%,9.50%,353,82.90%,88.9,免费评估
27,萨福克学院University Campus Suffolk,83.50%,87.70%,,340,93.60%,88.8,免费评估
28,利物浦霍普大学Liverpool Hope University,93.00%,95.80%,8.60%,310,80.00%,88.7,免费评估
29,西英格兰大学University of the West of England,65.70%,73.90%,10.90%,385,96.60%,88.5,免费评估
30,西苏格兰大学University of the West of Scotland,87.90%,85.70%,9.40%,310,85.40%,87.8,免费评估
31,德蒙福特大学De Montfort University,78.40%,81.80%,11.20%,341,86.90%,87.7,免费评估
32,赫尔大学The University of Hull,75.30%,76.00%,14.30%,338,87.20%,86.8,免费评估
33,考文垂大学Coventry University,85.80%,89.20%,5.60%,338,75.20%,86.6,免费评估
34,斯塔福德郡大学Staffordshire University,87.60%,84.90%,,317,84.20%,86.3,免费评估
34,普利茅斯大学University of Plymouth,91.00%,91.70%,16.00%,289,71.80%,86.3,免费评估
34,"Kingston/St George's, London",80.90%,86.20%,,319,90.10%,86.3,免费评估
37,牛津布鲁克斯大学Oxford Brookes University,78.60%,79.00%,,345,88.60%,86.2,免费评估
38,索尔福德大学University of Salford,67.00%,68.40%,27.70%,369,74.20%,85.6,免费评估
39,中央兰开夏大学University of Central Lancashire,82.80%,86.10%,11.80%,340,66.70%,85.1,免费评估
40,剑桥安鲁大学Anglia Ruskin University,83.50%,83.70%,5.40%,285,86.70%,84.9,免费评估
41,格林威治大学The University of Greenwich,78.40%,83.40%,2.20%,,80.80%,84.8,免费评估
42,利兹贝克特大学Leeds Beckett University,90.20%,85.70%,6.40%,309,70.40%,84.7,免费评估
43,卡迪夫都市大学Cardiff Metropolitan University,80.20%,86.40%,,344,75.40%,84.6,免费评估
44,Northumbria University,81.60%,80.40%,12.70%,357,62.00%,84.4,免费评估
45,伯恩茅斯大学Bournemouth University,71.10%,72.80%,4.70%,353,83.80%,84.2,免费评估
46,波尔顿大学University of Bolton,81.50%,76.30%,1.00%,,78.60%,83.7,免费评估
47,Manchester Metropolitan University,78.50%,78.80%,6.90%,347,67.40%,83.2,免费评估
48,格罗斯特大学University of Gloucestershire,76.50%,80.80%,,318,81.40%,83.0,免费评估
48,伦敦大学金史密斯学院Goldsmiths University of London,70.60%,76.80%,13.50%,,80.40%,83.0,免费评估
50,南威尔士大学The University of South Wales,84.50%,86.50%,15.40%,282,66.70%,82.9,免费评估
51,布莱顿大学University of Brighton,89.30%,87.00%,12.40%,268*,67.50%,82.8,免费评估
52,温切斯特大学University of Winchester,82.70%,82.20%,,287,78.40%,82.2,免费评估
52,桑德兰大学University of Sunderland,86.10%,86.30%,1.90%,324,61.30%,82.2,免费评估
54,德比大学University of Derby,87.90%,83.80%,,309,64.20%,81.8,免费评估
55,布拉德福德大学University of Bradford,77.80%,84.80%,10.60%,314,63.40%,81.7,免费评估
55,伦敦南岸大学London South Bank University,66.20%,72.00%,20.10%,330,70.30%,81.7,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,69.60%,75.30%,,310,84.50%,81.2,免费评估
58,利物浦约翰摩尔斯大学Liverpool John Moores University,74.20%,80.30%,5.80%,335,64.50%,81.1,免费评估
59,东伦敦大学University of East London,79.70%,83.30%,10.60%,279*,68.60%,81.0,免费评估
60,诺丁汉特伦特大学Nottingham Trent University,82.10%,82.60%,5.10%,297,65.40%,80.9,免费评估
60,蒂赛德大学Teesside University,59.60%,57.90%,15.00%,331,84.50%,80.9,免费评估
60,伯明翰城市大学Birmingham City University,70.20%,74.70%,3.80%,325,75.20%,80.9,免费评估
60,埃塞克斯大学University of Essex,80.50%,88.80%,,299,67.20%,80.9,免费评估
64,赫特福德大学University of Hertfordshire,63.90%,67.90%,4.00%,320,82.90%,80.2,免费评估
65,格林多大学Glyndwr University,84.80%,83.80%,,238*,77.90%,80.0,免费评估
65,布鲁内尔大学Brunel University,42.20%,40.60%,28.50%,377,83.30%,80.0,免费评估
67,艾芝西尔大学Edge Hill University,74.80%,80.40%,5.70%,320,61.70%,79.8,免费评估
68,南安普顿索伦特大学Southampton Solent University,65.50%,68.80%,,278,91.30%,79.3,免费评估
69,班戈大学Bangor University,85.20%,79.10%,,348,44.70%,79.0,免费评估
70,奇切斯特大学University of Chichester,81.70%,83.10%,,297,59.60%,78.9,免费评估
71,泰晤士河谷大学Thames Valley University,78.40%,71.60%,,257*,76.90%,78.3,免费评估
71,切斯特大学University of Chester,75.20%,76.70%,0.30%,289,68.40%,78.3,免费评估
73,北安普顿大学The University of Northampton,73.30%,74.70%,,280,72.50%,77.9,免费评估
74,新白金汉大学Buckinghamshire New University,76.90%,80.10%,,254,70.40%,77.4,免费评估
75,坎特伯雷大学Canterbury Christ Church University,78.40%,82.40%,2.20%,298,49.80%,76.7,免费评估
76,纽曼大学Newman University,81.10%,77.90%,2.20%,295,47.70%,76.1,免费评估
77,伍斯特大学University of Worcester,93.00%,90.30%,,197*,53.60%,75.3,免费评估
78,哥比亚大学University of Cumbria,79.00%,77.40%,,257,52.30%,74.1,免费评估
79,伦敦都市大学London Metropolitan University,63.10%,72.30%,8.80%,255,50.00%,71.2,免费评估
80,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",79.30%,89.20%,,205,40.90%,70.3,免费评估
