Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,87,90,76,12.8,10,563,,,免费评估
2,哈德斯菲尔德大学University of Huddersfield,93.4,100,95,91,15.4,7,323,10.0,85.0,免费评估
3,雷丁大学University of Reading,84.8,96,90,78,11.2,9,341,8.0,77.0,免费评估
4,英国圣玛丽大学学院St Mary's University College,83.9,97,92,83,14.7,2,394,8.0,85.0,免费评估
5,斯特林大学University of Stirling,76.9,89,89,71,13.5,8,382,5.0,82.0,免费评估
6,金斯顿大学Kingston University,75.8,91,93,63,13.4,9,285,10.0,67.0,免费评估
6,约克大学The University of York,75.8,92,93,75,14.3,7,402,7.0,,免费评估
8,西苏格兰大学University of the West of Scotland,75.2,98,97,81,21.7,3,372,8.0,93.0,免费评估
9,南安普顿大学University of Southampton,74.5,84,93,86,18.2,6,397,4.0,64.0,免费评估
10,北安普顿大学The University of Northampton,69.7,91,91,77,19.5,8,308,9.0,72.0,免费评估
11,东英吉利大学University of East Anglia,69.5,92,89,66,11.4,9,358,4.0,59.0,免费评估
12,杜伦大学Durham University,69.2,85,84,60,20.3,7,437,6.0,79.0,免费评估
12,赫特福德大学University of Hertfordshire,69.2,80,84,73,15.1,7,314,9.0,76.0,免费评估
14,伯明翰大学University of Birmingham,69.0,83,89,78,23.8,9,361,6.0,75.0,免费评估
14,诺桑比亚大学Northumbria University,69.0,92,91,79,13.9,6,321,2.0,76.0,免费评估
16,切斯特大学University of Chester,68.3,84,87,63,10.8,8,292,7.0,74.0,免费评估
17,格拉斯哥大学University of Glasgow,67.7,86,83,66,19.4,7,401,3.0,97.0,免费评估
18,曼彻斯特大学The University of Manchester,67.6,96,93,81,13.4,9,319,4.0,34.0,免费评估
19,爱丁堡大学The University of Edinburgh,67.4,73,80,50,17.8,9,415,4.0,92.0,免费评估
20,温切斯特大学University of Winchester,66.8,87,91,75,18.0,3,309,9.0,76.0,免费评估
