Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,巴斯大学University of Bath,206.0,4.09,3.38,96.0,100.0,免费评估
2,剑桥大学University of Cambridge,220.0,4.02,3.35,90.0,99.4,免费评估
3,谢菲尔德大学The University of Sheffield,177.0,4.33,3.32,96.0,98.5,免费评估
4,伦敦大学学院University College London,199.0,4.02,3.25,90.0,98.3,免费评估
5,思克莱德大学University of Strathclyde,195.0,4.06,2.53,94.0,97.5,免费评估
6,伦敦艺术大学University of the Arts London,182.0,4.05,3.12,90.0,97.4,免费评估
7,卡迪夫大学Cardiff University,180.0,3.66,3.11,94.0,96.9,免费评估
8,纽卡斯尔大学Newcastle University,176.0,3.93,3.13,90.0,96.8,免费评估
9,拉夫堡大学Loughborough University,159.0,3.97,3.28,,96.3,免费评估
10,爱丁堡大学The University of Edinburgh,181.0,3.84,3.05,88.0,96.1,免费评估
11,曼彻斯特建筑学院Manchester School of Architecture,171.0,3.91,2.82,94.0,95.8,免费评估
12,英国女王大学Queen's University Belfast,150.0,3.98,2.89,92.0,95.5,免费评估
13,利物浦大学The University of Liverpool,149.0,4.12,3.18,86.0,95.1,免费评估
14,诺丁汉大学University of Nottingham,170.0,3.91,2.65,90.0,94.9,免费评估
15,牛津布鲁克斯大学Oxford Brookes University,155.0,4.22,2.89,86.0,94.3,免费评估
16,肯特大学University of Kent,153.0,4.01,2.62,86.0,94.3,免费评估
17,阿尔斯特大学University of Ulster,128.0,3.87,3.24,88.0,94.2,免费评估
18,西英格兰大学University of the West of England,149.0,4.71,2.71,84.0,94.1,免费评估
19,雷丁大学University of Reading,136.0,3.89,3.22,,93.8,免费评估
20,邓迪大学University of Dundee,164.0,4.07,2.0,88.0,93.7,免费评估
21,德蒙福特大学De Montfort University,110.0,4.14,2.93,90.0,93.3,免费评估
22,考文垂大学Coventry University,129.0,4.54,2.62,86.0,93.2,免费评估
23,普利茅斯大学University of Plymouth,129.0,4.17,2.45,88.0,92.9,免费评估
24,诺桑比亚大学Northumbria University,157.0,4.26,2.52,82.0,92.8,免费评估
25,Wrexham Glyndŵr,,4.38,,94.0,92.5,免费评估
26,创意艺术大学University for the Creative Arts,141.0,4.26,2.72,84.0,92.5,免费评估
27,罗伯特高登大学The Robert Gordon University,161.0,4.13,1.89,82.0,92.3,免费评估
28,威斯敏斯特大学University of Westminster,142.0,4.29,2.8,80.0,92.3,免费评估
29,诺丁汉特伦特大学Nottingham Trent University,131.0,4.11,2.34,88.0,91.9,免费评估
30,格林威治大学The University of Greenwich,149.0,4.16,2.2,82.0,91.5,免费评估
31,利物浦约翰摩尔斯大学Liverpool John Moores University,151.0,4.1,2.49,78.0,91.4,免费评估
32,伯恩茅斯艺术大学Arts University Bournemouth,133.0,4.37,2.3,82.0,91.2,免费评估
33,林肯大学University of Lincoln,125.0,3.99,1.94,90.0,91.2,免费评估
34,高地与群岛大学University of the Highlands and Islands,,4.56,,86.0,91.1,免费评估
35,伦敦南岸大学London South Bank University,109.0,3.98,2.59,82.0,91.1,免费评估
36,德比大学University of Derby,123.0,3.97,1.67,86.0,91.0,免费评估
37,朴茨茅斯大学University of Portsmouth,114.0,4.36,,92.0,90.8,免费评估
38,中央兰开夏大学University of Central Lancashire,136.0,4.34,2.23,78.0,90.6,免费评估
39,南安普顿索伦特大学Southampton Solent University,96.0,4.58,,92.0,90.3,免费评估
40,伯明翰城市大学Birmingham City University,126.0,4.08,2.88,74.0,90.1,免费评估
41,索尔福德大学University of Salford,120.0,3.84,2.69,76.0,90.0,免费评估
42,金斯顿大学Kingston University,123.0,4.32,2.93,70.0,89.8,免费评估
43,谢菲尔德哈莱姆大学Sheffield Hallam University,114.0,4.14,3.13,68.0,89.0,免费评估
44,利兹贝克特大学Leeds Beckett University,118.0,4.15,2.3,74.0,88.8,免费评估
45,布莱顿大学University of Brighton,113.0,3.9,2.95,70.0,88.6,免费评估
46,伦敦都市大学London Metropolitan University,107.0,4.04,2.22,76.0,88.6,免费评估
47,哈德斯菲尔德大学University of Huddersfield,138.0,3.97,,76.0,88.4,免费评估
48,卡迪夫都市大学Cardiff Metropolitan University,91.0,4.6,,82.0,88.3,免费评估
49,米德塞斯大学Middlesex University,118.0,4.23,,,88.3,免费评估
50,法尔茅斯大学Falmouth University,105.0,4.51,,,88.0,免费评估
51,龙比亚大学Napier University,132.0,3.95,,74.0,87.8,免费评估
52,剑桥安鲁大学Anglia Ruskin University,96.0,3.84,2.11,,87.4,免费评估
53,北安普顿大学The University of Northampton,103.0,4.14,,,87.1,免费评估
54,诺里奇艺术大学Norwich University of the Arts,99.0,4.38,,74.0,86.9,免费评估
55,东伦敦大学University of East London,110.0,4.17,2.41,62.0,86.6,免费评估
56,伍尔弗汉普顿大学University of Wolverhampton,92.0,3.88,2.09,60.0,84.5,免费评估
57,圣大卫三一学院University of Wales Trinity Saint David,114.0,2.66,,,84.2,免费评估
58,Ravensbourne University London,94.0,3.78,,66.0,84.1,免费评估
