Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,华威大学The University of Warwick,100.0,92.1,88.8,75.5,14.4,10,492,7,83,免费评估
2,萨里大学University of Surrey,96.0,94.4,95.0,87.5,18.4,6,416,6,81,免费评估
3,赫瑞瓦特大学Heriot Watt University,95.0,92.6,91.1,84.5,24,10,403,8,76,免费评估
4,思克莱德大学University of Strathclyde,92.1,94.7,86.1,68.5,23.8,9,516,9,82,免费评估
5,利兹大学University of Leeds,88.7,92.7,87.7,75.9,19.3,9,464,8,74,免费评估
6,兰卡斯特大学Lancaster University,86.9,91.7,85.5,76.9,19.1,8,419,5,86,免费评估
7,考文垂大学Coventry University,86.1,96.0,95.9,90.1,14.4,5,293,6,67,免费评估
8,拉夫堡大学Loughborough University,85.6,89.6,84.2,71.5,19.9,7,407,7,86,免费评估
9,曼彻斯特大学The University of Manchester,85.2,89.5,84.5,70.5,16.3,10,427,7,68,免费评估
10,索尔福德大学University of Salford,85.1,97.0,95.5,94.8,24.7,4,288,9,44,免费评估
11,伦敦大学学院University College London,84.7,84.2,76.7,68.6,19.8,9,537,-,-,免费评估
12,雷丁大学University of Reading,84.4,91.2,90.5,73.1,17.6,-,395,7,-,免费评估
13,伦敦城市大学City University London,83.2,86.3,82.9,65.3,20.1,10,443,8,66,免费评估
14,埃克塞特大学University of Exeter,82.3,91.0,86.2,79.6,21.9,6,469,4,85,免费评估
15,格拉斯哥大学University of Glasgow,82.1,95.7,87.2,73.0,27.5,7,507,5,79,免费评估
15,爱丁堡大学The University of Edinburgh,82.1,88.5,78.8,67.8,18,10,455,4,81,免费评估
17,德比大学University of Derby,82.0,94.0,93.0,87.4,13.1,7,273,5,54,免费评估
18,巴斯大学University of Bath,81.8,92.0,85.8,74.4,19.9,8,488,3,81,免费评估
19,英国女王大学Queen's University Belfast,80.5,92.3,87.6,75.5,22.1,4,415,5,87,免费评估
20,格罗斯特大学University of Gloucestershire,78.6,85.2,83.8,77.5,18,4,306,10,72,免费评估
21,纽卡斯尔大学Newcastle University,78.3,91.9,88.2,74.2,24,6,432,7,77,免费评估
22,伦敦政治经济学院The London School of Economics and Political Science,78.2,81.7,77.1,64.3,11.1,9,513,3,65,免费评估
22,白金汉大学The University of Buckingham,78.2,94.9,95.2,75.8,9.2,4,289,3,-,免费评估
24,杜伦大学Durham University,77.6,91.3,84.9,82.7,26.8,7,436,8,61,免费评估
25,伯明翰大学University of Birmingham,76.5,90.7,83.9,72.7,21.4,8,400,6,69,免费评估
26,布里斯托大学University of Bristol,76.1,88.9,86.8,72.2,16.2,5,459,4,-,免费评估
26,罗伯特高登大学The Robert Gordon University,76.1,95.0,87.5,82.0,23,4,405,2,90,免费评估
28,莱斯特大学University of Leicester,75.6,79.0,74.9,64.0,11.5,9,389,-,-,免费评估
29,切斯特大学University of Chester,75.5,97.0,89.2,76.2,24.1,6,277,8,-,免费评估
30,伦敦南岸大学London South Bank University,75.1,96.0,96.5,91.2,18,4,230,9,33,免费评估
31,东英吉利大学University of East Anglia,75.0,91.5,85.7,75.4,19.3,4,379,7,65,免费评估
31,诺丁汉大学University of Nottingham,75.0,88.6,82.5,70.9,15.5,8,393,4,63,免费评估
33,利物浦约翰摩尔斯大学Liverpool John Moores University,74.9,88.1,89.7,85.1,21.7,3,321,5,68,免费评估
34,朴茨茅斯大学University of Portsmouth,74.6,96.4,86.8,72.2,17.6,4,305,6,79,免费评估
35,卡迪夫大学Cardiff University,74.2,93.6,82.8,76.5,18.5,5,410,4,64,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,72.8,90.1,85.3,72.6,21.1,8,403,3,-,免费评估
36,米德塞斯大学Middlesex University,72.8,96.2,93.3,88.9,23.6,5,249,8,52,免费评估
38,德蒙福特大学De Montfort University,72.1,93.9,90.5,85.2,33,3,295,9,69,免费评估
39,肯特大学University of Kent,71.6,91.0,78.8,69.1,19.8,4,371,5,79,免费评估
40,萨塞克斯大学University of Sussex,71.2,82.0,81.7,72.4,12.7,10,384,2,-,免费评估
41,北安普顿大学The University of Northampton,70.5,92.9,91.0,81.1,21.9,5,236,9,55,免费评估
42,赫尔大学The University of Hull,70.1,88.2,85.1,79.0,22.8,7,334,6,57,免费评估
43,斯特林大学University of Stirling,69.6,82.3,83.1,72.4,16.3,4,410,2,69,免费评估
44,阿伯丁大学University of Aberdeen,69.4,80.8,70.7,62.2,18.8,5,416,5,75,免费评估
44,布拉德福德大学University of Bradford,69.4,84.9,76.9,71.0,19.8,8,324,7,52,免费评估
46,亚伯大学Aberystwyth University,69.1,92.4,88.1,84.8,25.1,3,293,8,-,免费评估
47,斯塔福德郡大学Staffordshire University,69.0,88.9,81.2,81.4,19,6,234,9,42,免费评估
48,南安普顿大学University of Southampton,68.4,75.4,70.2,62.8,16,6,384,5,81,免费评估
49,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,67.8,94.9,88.0,76.3,33.3,4,365,9,64,免费评估
50,格林威治大学The University of Greenwich,67.6,95.6,87.7,85.2,22,3,316,7,33,免费评估
50,龙比亚大学Napier University,67.6,96.2,89.0,86.2,27.3,4,346,5,-,免费评估
52,邓迪大学University of Dundee,67.3,96.5,92.5,55.4,24.1,6,394,4,70,免费评估
52,曼彻斯特城市大学Manchester Metropolitan University,67.3,98.0,88.9,82.1,26.3,3,317,8,49,免费评估
54,埃塞克斯大学University of Essex,67.2,90.1,87.7,77.5,18.6,3,317,3,63,免费评估
55,阿尔斯特大学University of Ulster,66.8,89.8,81.8,73.5,22.7,4,319,8,63,免费评估
55,谢菲尔德大学The University of Sheffield,66.8,87.1,85.0,74.9,24.7,5,369,4,74,免费评估
57,利物浦大学The University of Liverpool,66.6,89.0,81.5,75.1,26.7,6,393,7,-,免费评估
58,阿斯顿大学Aston University,66.5,94.5,89.9,76.4,27.2,8,401,3,-,免费评估
59,东伦敦大学University of East London,66.3,95.0,93.0,90.4,28.7,5,243,9,28,免费评估
60,伯明翰城市大学Birmingham City University,65.1,96.4,94.3,85.5,32.1,4,248,8,51,免费评估
61,哈德斯菲尔德大学University of Huddersfield,64.6,87.2,79.5,73.9,19.3,4,316,3,72,免费评估
62,诺桑比亚大学Northumbria University,63.9,92.0,86.3,72.9,22.9,3,358,5,66,免费评估
63,班戈大学Bangor University,63.2,89.8,87.2,76.2,27.2,5,284,5,62,免费评估
64,金斯顿大学Kingston University,62.9,93.0,85.1,84.0,27,5,299,7,44,免费评估
65,普利茅斯大学University of Plymouth,62.3,93.0,90.0,83.3,19.9,5,275,4,47,免费评估
66,布鲁内尔大学Brunel University,61.8,95.0,83.5,73.7,28.1,4,328,7,53,免费评估
67,温切斯特大学University of Winchester,61.6,91.0,86.5,80.3,22.3,3,283,6,50,免费评估
67,南威尔士大学The University of South Wales,61.6,91.0,86.1,78.6,31.6,3,302,5,75,免费评估
69,威斯敏斯特大学University of Westminster,61.5,85.6,78.4,65.9,23.9,4,327,7,53,免费评估
70,伯恩茅斯大学Bournemouth University,61.0,83.0,83.3,58.6,22.3,5,319,8,55,免费评估
71,中央兰开夏大学University of Central Lancashire,60.4,94.0,86.8,63.9,19.4,4,310,5,49,免费评估
72,斯旺西大学Swansea University,60.2,94.0,86.6,73.4,32,4,302,9,-,免费评估
73,林肯大学University of Lincoln,59.9,95.5,93.3,75.4,27.3,3,297,2,63,免费评估
74,诺丁汉特伦特大学Nottingham Trent University,59.7,82.6,77.4,74.9,18.7,4,301,2,66,免费评估
75,西英格兰大学University of the West of England,58.2,83.0,81.6,68.3,22.9,3,302,5,58,免费评估
76,赫特福德大学University of Hertfordshire,57.3,89.0,82.8,61.9,19.7,4,308,3,57,免费评估
77,伍斯特大学University of Worcester,56.9,84.0,84.5,68.3,25.4,2,262,8,-,免费评估
78,布莱顿大学University of Brighton,56.5,83.0,81.1,66.8,20.2,3,298,7,44,免费评估
79,坎特伯雷大学Canterbury Christ Church University,55.4,93.1,85.2,76.7,22.4,3,241,3,56,免费评估
80,基尔大学Keele University,55.0,89.4,85.1,72.0,23.1,3,323,2,51,免费评估
81,伦敦都市大学London Metropolitan University,54.9,85.9,79.9,68.0,22,3,209,9,33,免费评估
82,奇切斯特大学University of Chichester,54.1,89.0,85.9,67.4,21.4,2,228,-,-,免费评估
83,西苏格兰大学University of the West of Scotland,53.5,87.0,78.0,65.7,29.6,3,331,8,48,免费评估
84,谢菲尔德哈莱姆大学Sheffield Hallam University,53.4,85.8,85.2,75.5,22.2,5,307,2,46,免费评估
85,利物浦霍普大学Liverpool Hope University,52.3,92.0,85.5,55.7,23.5,3,284,-,-,免费评估
86,贝德福德大学University of Bedfordshire,51.9,91.4,85.5,77.2,23.6,4,212,3,41,免费评估
87,牛津布鲁克斯大学Oxford Brookes University,51.7,92.0,79.0,74.9,28.2,3,326,1,63,免费评估
87,卡迪夫都市大学Cardiff Metropolitan University,51.7,82.0,77.5,69.7,25.5,3,286,7,47,免费评估
89,泰晤士河谷大学Thames Valley University,51.5,91.0,79.9,70.7,26.2,4,217,6,46,免费评估
90,圣大卫三一学院University of Wales Trinity Saint David,49.8,79.4,77.0,81.9,29.2,4,185,-,-,免费评估
91,剑桥安鲁大学Anglia Ruskin University,48.4,85.1,83.8,63.5,21.1,7,228,2,44,免费评估
92,桑德兰大学University of Sunderland,47.3,77.0,78.7,72.2,32,8,282,3,-,免费评估
93,格林多大学Glyndwr University,46.4,66.0,69.3,60.8,-,3,264,4,-,免费评估
94,利兹贝克特大学Leeds Beckett University,46.1,91.9,86.8,70.5,30.7,3,240,4,39,免费评估
95,南安普顿索伦特大学Southampton Solent University,42.1,87.6,74.8,74.0,25.5,3,229,1,-,免费评估
95,艾芝西尔大学Edge Hill University,42.1,77.2,74.8,64.6,21.3,4,234,1,-,免费评估
97,新白金汉大学Buckinghamshire New University,34.2,86.9,79.9,77.0,32.1,2,224,1,-,免费评估
