Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学玛丽女王学院Queen Mary University of London,100.0,94.1,95.0,81.2,10.5,10,419,7,-,免费评估
2,华威大学The University of Warwick,98.9,95.0,97.8,88.0,10.1,7,427,7,-,免费评估
3,肯特大学University of Kent,96.4,93.0,92.3,80.1,11.5,8,358,9,68,免费评估
4,南安普顿大学University of Southampton,96.0,100.0,99.0,86.9,-,8,370,8,-,免费评估
5,卡迪夫大学Cardiff University,95.4,98.0,96.5,86.9,16,7,371,8,71,免费评估
6,伦敦国王学院King's College London,93.5,93.0,96.0,80.8,11.9,6,431,7,-,免费评估
7,纽卡斯尔大学Newcastle University,89.1,96.0,96.7,87.1,19.9,5,431,7,-,免费评估
8,拉夫堡大学Loughborough University,87.2,90.6,86.0,73.3,10.3,5,394,3,79,免费评估
9,斯旺西大学Swansea University,84.8,100.0,98.8,88.3,9.9,3,304,8,-,免费评估
10,利兹大学University of Leeds,82.4,93.0,90.5,77.2,16.9,6,413,7,67,免费评估
11,兰卡斯特大学Lancaster University,80.4,87.0,96.0,77.3,11.7,10,391,2,-,免费评估
11,桑德兰大学University of Sunderland,80.4,92.0,94.0,81.5,14.3,7,306,9,57,免费评估
13,布拉德福德大学University of Bradford,80.0,82.6,81.2,77.1,13,-,282,10,65,免费评估
14,班戈大学Bangor University,79.8,95.8,93.8,90.1,15.7,3,325,7,54,免费评估
15,利兹圣三一大学Leeds Trinity University,77.8,91.0,97.2,85.1,13.6,3,264,9,57,免费评估
16,埃克塞特大学University of Exeter,77.6,92.0,94.2,82.2,19.1,5,429,-,-,免费评估
17,奇切斯特大学University of Chichester,75.8,80.0,96.5,89.8,13.5,5,287,8,40,免费评估
18,莱斯特大学University of Leicester,74.2,87.0,85.8,75.0,14.6,9,385,4,-,免费评估
19,赫尔大学The University of Hull,73.5,75.8,83.2,80.1,11.4,10,342,2,-,免费评估
20,伦敦城市大学City University London,73.1,85.8,87.4,74.3,14.7,7,366,-,50,免费评估
21,剑桥安鲁大学Anglia Ruskin University,72.6,84.2,91.0,80.1,15.1,9,267,6,49,免费评估
21,萨塞克斯大学University of Sussex,72.6,70.3,78.2,61.5,16,9,361,3,82,免费评估
23,南安普顿索伦特大学Southampton Solent University,71.3,82.2,87.6,83.2,13.8,5,274,6,56,免费评估
24,伦敦大学金史密斯学院Goldsmiths University of London,71.2,74.7,83.4,53.2,16.5,5,405,10,46,免费评估
24,格罗斯特大学University of Gloucestershire,71.2,87.9,91.7,83.1,18,6,288,9,47,免费评估
26,威斯敏斯特大学University of Westminster,68.3,79.0,79.4,71.1,17.5,7,357,8,51,免费评估
27,东英吉利大学University of East Anglia,67.7,84.0,89.0,72.2,15.1,3,417,4,53,免费评估
27,伯明翰城市大学Birmingham City University,67.7,78.0,84.5,64.7,17,8,336,5,64,免费评估
29,林肯大学University of Lincoln,67.6,86.0,83.0,66.5,15.1,5,347,5,64,免费评估
30,创意艺术大学University for the Creative Arts,67.1,78.3,82.2,81.8,14.5,9,252,5,59,免费评估
31,考文垂大学Coventry University,66.8,90.0,91.2,82.3,17.3,6,289,4,54,免费评估
32,利物浦大学The University of Liverpool,66.2,100.0,93.0,74.1,16.8,5,363,4,-,免费评估
33,德蒙福特大学De Montfort University,66.0,84.2,87.0,77.9,18,5,297,3,73,免费评估
34,斯特林大学University of Stirling,65.2,88.0,90.5,75.5,25.1,3,418,9,46,免费评估
35,利兹贝克特大学Leeds Beckett University,65.1,82.0,83.6,77.8,14.4,4,273,8,47,免费评估
36,约克圣约翰大学York St John University,64.7,92.1,94.5,84.9,19.1,4,280,6,48,免费评估
37,罗汉普顿大学Roehampton University,63.0,82.0,90.2,74.6,12.3,5,257,3,-,免费评估
38,德比大学University of Derby,62.8,87.0,87.5,80.2,16.6,8,286,6,38,免费评估
39,切斯特大学University of Chester,62.7,91.0,89.6,86.1,10.8,5,265,2,47,免费评估
40,龙比亚大学Napier University,62.6,72.0,78.3,68.5,15.5,4,374,9,-,免费评估
41,伦敦大学皇家霍洛威学院Royal Holloway University of London,62.3,74.0,85.3,71.1,14.8,6,383,3,-,免费评估
42,"特威克南圣玛丽大学St Mary's, Twickenham",62.1,92.0,91.0,82.4,22.7,3,284,9,47,免费评估
42,伯恩茅斯大学Bournemouth University,62.1,77.0,83.0,71.5,17.1,7,347,4,56,免费评估
44,法尔茅斯大学Falmouth University,62.0,74.7,87.0,79.0,20.9,7,296,4,66,免费评估
45,曼彻斯特城市大学Manchester Metropolitan University,61.9,76.7,75.8,69.3,11.7,5,334,7,48,免费评估
46,新白金汉大学Buckinghamshire New University,60.7,88.0,90.5,77.3,11.2,4,259,3,49,免费评估
47,东伦敦大学University of East London,60.0,80.0,79.9,73.6,14.6,8,256,6,-,免费评估
48,谢菲尔德哈莱姆大学Sheffield Hallam University,59.9,75.0,82.5,62.9,13.4,7,295,8,41,免费评估
