Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,圣安德鲁斯大学University of St Andrews,100.0,90.0,92.0,79.6,15.6,10,559,9,85,免费评估
2,剑桥大学University of Cambridge,94.3,93.9,94.9,78.5,10.4,-,552,7,-,免费评估
3,牛津大学University of Oxford,92.9,91.0,92.5,66.8,9.4,-,595,7,89,免费评估
4,华威大学The University of Warwick,89.6,90.9,91.4,80.3,13.9,10,501,4,81,免费评估
5,肯特大学University of Kent,81.1,92.0,90.7,77.4,13.4,7,339,7,83,免费评估
6,杜伦大学Durham University,79.9,87.9,91.7,75.8,19.8,5,534,8,86,免费评估
7,埃克塞特大学University of Exeter,78.8,92.1,92.2,78.2,17.6,7,467,6,84,免费评估
8,拉夫堡大学Loughborough University,77.4,95.0,94.5,80.8,16.1,6,363,7,77,免费评估
9,伦敦国王学院King's College London,77.2,73.0,85.1,63.3,11.4,7,487,7,78,免费评估
10,约克大学The University of York,76.6,92.0,95.5,75.6,17.1,7,422,6,76,免费评估
11,格拉斯哥大学University of Glasgow,75.8,88.0,94.2,74.9,16.5,8,460,6,70,免费评估
12,萨里大学University of Surrey,75.5,100.0,98.2,82.4,11.1,6,410,2,-,免费评估
13,伦敦政治经济学院The London School of Economics and Political Science,74.3,72.3,81.0,58.0,11.8,10,535,7,68,免费评估
14,伦敦大学学院University College London,73.8,74.0,87.3,58.5,14.6,9,561,7,-,免费评估
15,思克莱德大学University of Strathclyde,73.7,96.0,94.2,72.4,15.9,10,459,6,36,免费评估
16,伦敦大学玛丽女王学院Queen Mary University of London,73.6,97.0,92.0,78.0,17,7,410,5,68,免费评估
17,阿斯顿大学Aston University,72.7,93.9,94.8,83.0,21.1,4,320,9,78,免费评估
18,考文垂大学Coventry University,72.1,97.0,97.0,84.6,-,4,295,2,76,免费评估
19,邓迪大学University of Dundee,71.9,96.0,91.8,84.9,18.8,4,385,7,67,免费评估
20,伦敦大学亚非学院SOAS University of London,71.7,92.9,96.0,69.4,16.4,8,427,6,-,免费评估
21,东英吉利大学University of East Anglia,71.5,94.1,94.5,64.5,13.7,5,393,7,65,免费评估
22,米德塞斯大学Middlesex University,70.6,100.0,100.0,80.0,12.2,6,205,3,-,免费评估
23,南安普顿大学University of Southampton,70.1,93.9,90.5,72.4,12.7,8,372,6,66,免费评估
24,埃塞克斯大学University of Essex,69.9,92.1,90.0,70.1,15.2,6,294,8,72,免费评估
25,谢菲尔德大学The University of Sheffield,68.9,89.1,92.6,75.3,23.8,5,445,6,83,免费评估
26,伯明翰大学University of Birmingham,68.8,77.2,86.7,62.7,17.6,9,390,7,83,免费评估
27,坎特伯雷大学Canterbury Christ Church University,68.4,95.0,92.2,83.8,18.4,4,250,10,52,免费评估
28,雷丁大学University of Reading,68.1,96.0,94.7,67.9,18.1,7,361,5,69,免费评估
29,利物浦霍普大学Liverpool Hope University,67.9,100.0,97.0,91.0,19.2,2,279,-,-,免费评估
30,兰卡斯特大学Lancaster University,67.8,94.0,92.8,69.2,21.3,4,420,5,86,免费评估
31,哈德斯菲尔德大学University of Huddersfield,67.5,86.0,85.3,77.1,9.8,4,300,-,-,免费评估
32,西英格兰大学University of the West of England,67.3,97.0,93.8,79.9,18.9,3,299,8,59,免费评估
33,利兹大学University of Leeds,67.2,90.2,91.5,70.9,19.9,5,422,7,77,免费评估
33,格林威治大学The University of Greenwich,67.2,88.0,91.7,86.1,14.5,5,301,7,56,免费评估
35,莱斯特大学University of Leicester,67.0,82.0,88.0,69.5,13.2,8,369,5,60,免费评估
35,纽卡斯尔大学Newcastle University,67.0,91.0,91.8,75.3,19.7,5,406,8,67,免费评估
37,曼彻斯特大学The University of Manchester,66.4,83.0,86.1,63.9,14.9,8,422,5,67,免费评估
38,阿尔斯特大学University of Ulster,65.4,94.0,95.2,82.2,14.7,6,277,10,42,免费评估
39,谢菲尔德哈莱姆大学Sheffield Hallam University,65.3,96.0,96.0,87.4,18.7,6,280,9,33,免费评估
40,诺丁汉大学University of Nottingham,65.1,85.1,90.5,66.6,18.8,6,411,6,80,免费评估
