Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,100.0,89.5,,99.0,免费评估
2,牛津大学University of Oxford,United Kingdom,96.6,98.2,79.6,,95.2,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,95.9,92.6,82.0,,93.9,免费评估
4,剑桥大学University of Cambridge,United Kingdom,93.5,98.7,75.0,,92.7,免费评估
5,"University of California, Berkeley (UCB)",United States,94.9,89.2,81.0,,92.4,免费评估
6,Stanford University,United States,91.1,93.0,91.9,,91.6,免费评估
7,Massachusetts Institute of Technology (MIT),United States,87.0,93.4,92.3,,88.8,免费评估
8,University of Toronto,Canada,89.6,83.8,77.2,,87.2,免费评估
9,University of Chicago,United States,88.1,81.0,88.1,,86.7,免费评估
10,Johns Hopkins University,United States,92.1,73.3,72.8,,86.4,免费评估
11,Columbia University,United States,87.0,84.6,82.8,,86.1,免费评估
11,The University of Tokyo,Japan,97.2,90.5,,,86.1,免费评估
13,伦敦大学学院University College London,United Kingdom,87.0,86.7,68.3,,85.1,免费评估
14,National University of Singapore (NUS),Singapore,86.5,90.7,56.9,,84.4,免费评估
15,"University of California, Los Angeles (UCLA)",United States,85.2,85.8,71.0,,83.9,免费评估
16,布里斯托大学University of Bristol,United Kingdom,87.8,75.0,69.9,,83.5,免费评估
17,The Australian National University,Australia,83.1,90.9,69.0,,83.3,免费评估
18,Seoul National University,South Korea,83.2,89.5,69.6,,83.1,免费评估
18,The University of Melbourne,Australia,82.7,91.5,68.6,,83.1,免费评估
20,The University of Hong Kong,Hong Kong,83.1,85.3,75.2,,82.8,免费评估
20,约克大学The University of York,United Kingdom,87.5,69.7,76.2,,82.8,免费评估
22,University of Michigan,United States,82.3,76.3,86.5,,81.5,免费评估
23,Peking University,China,81.5,92.0,56.5,,81.1,免费评估
24,New York University (NYU),United States,82.2,82.8,63.8,,80.5,免费评估
24,Stockholm University,Sweden,87.5,60.9,70.9,,80.5,免费评估
24,University of British Columbia,Canada,81.3,78.1,79.2,,80.5,免费评估
27,The University of Sydney,Australia,80.1,89.4,64.5,,80.4,免费评估
28,爱丁堡大学The University of Edinburgh,United Kingdom,81.3,77.1,76.9,,80.0,免费评估
29,University of Amsterdam,Netherlands,80.0,76.3,86.4,,79.9,免费评估
30,Pontificia Universidad Católica de Chile (UC),Chile,83.5,85.8,36.8,,79.3,免费评估
31,Freie Universitaet Berlin,Germany,79.3,72.8,89.6,,79.0,免费评估
32,The Chinese University of Hong Kong (CUHK),Hong Kong,78.9,82.5,71.5,,78.9,免费评估
33,Tsinghua University,China,77.2,89.8,67.3,,78.7,免费评估
34,Syracuse University,United States,87.1,36.8,98.4,,78.2,免费评估
35,City University of Hong Kong,Hong Kong,77.9,76.9,70.5,,77.0,免费评估
36,American University,United States,81.7,62.2,71.9,,76.8,免费评估
37,University of Washington,United States,80.6,62.9,76.7,,76.7,免费评估
38,National Taiwan University (NTU),Taiwan,80.3,75.7,50.0,,76.4,免费评估
38,Princeton University,United States,85.1,84.2,,,76.4,免费评估
38,Yonsei University,South Korea,76.1,84.8,61.4,,76.4,免费评估
41,Georgetown University,United States,78.3,64.1,86.7,,76.3,免费评估
41,University of Pennsylvania,United States,75.1,81.9,73.5,,76.3,免费评估
43,Korea University,South Korea,76.1,87.6,50.1,,75.8,免费评估
44,Duke University,United States,75.4,72.1,81.1,,75.3,免费评估
45,KU Leuven,Belgium,77.3,74.0,60.6,,75.0,免费评估
46,Cornell University,United States,73.7,77.9,77.4,,74.9,免费评估
46,伦敦国王学院King's College London,United Kingdom,74.9,74.1,76.5,,74.9,免费评估
48,Leiden University,Netherlands,76.4,70.9,70.0,,74.7,免费评估
48,Monash University,Australia,71.9,90.3,63.5,,74.7,免费评估
48,Sciences Po,France,77.5,69.0,66.1,,74.7,免费评估
48,The University of New South Wales (UNSW Sydney),Australia,74.1,89.1,50.5,,74.7,免费评估
