Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,82.3,72.6,63.7,95.1,,261.3,免费评估
2,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,80.8,63.6,64.6,88.6,,248.1,免费评估
3,宾夕法尼亚大学University of Pennsylvania,UnitedStates,63.3,75.7,66.8,100.0,,239.5,免费评估
4,National University of Singapore,Singapore,85.4,69.5,93.0,67.3,,239.4,免费评估
5,麻省理工学院Massachusetts Institute of Technology,UnitedStates,82.3,68.3,70.8,72.4,,237.0,免费评估
6,宾州州立大学Pennsylvania State University,UnitedStates,80.5,71.7,67.4,73.5,,236.9,免费评估
7,Erasmus University Rotterdam,Netherlands,83.1,75.9,84.2,63.6,,234.7,免费评估
8,亚利桑那州立大学Arizona State University,UnitedStates,75.7,76.4,65.0,69.6,,227.9,免费评估
9,多伦多大学University of Toronto,Canada,68.9,67.2,85.0,80.2,,225.6,免费评估
10,香港理工大学The Hong Kong Polytechnic University,China-HongKong,100.0,72.1,73.2,32.1,,225.5,免费评估
11,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,69.1,74.7,69.6,76.6,,224.6,免费评估
12,INSEAD,France,56.6,68.8,93.0,95.5,,224.1,免费评估
13,佐治亚理工学院Georgia Institute of Technology,UnitedStates,80.0,70.2,73.5,54.2,,216.6,免费评估
14,马里兰大学University of Maryland-College Park,UnitedStates,69.0,71.9,67.1,70.1,,216.2,免费评估
15,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,74.5,86.0,66.7,50.4,,211.8,免费评估
16,斯坦福大学Stanford University,UnitedStates,61.8,73.0,66.3,75.1,,211.0,免费评估
17,纽约大学New York University,UnitedStates,60.1,65.1,73.7,78.7,,208.7,免费评估
17,香港城市大学City University of Hong Kong,China-HongKong,82.8,68.3,75.8,42.7,,208.7,免费评估
19,蒙特利尔大学University of Montreal,Canada,84.4,67.7,82.2,37.8,,206.4,免费评估
20,哥伦比亚大学Columbia University,UnitedStates,60.2,63.6,65.7,76.1,,204.8,免费评估
21,香港科技大学The Hong Kong University of Science and Technology,China-HongKong,62.8,78.2,77.8,61.1,,202.1,免费评估
22,康奈尔大学Cornell University,UnitedStates,67.7,62.6,66.4,62.4,,201.9,免费评估
23,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,63.7,61.6,64.2,68.4,,201.1,免费评估
24,密歇根州立大学Michigan State University,UnitedStates,68.1,77.6,63.7,53.5,,200.7,免费评估
25,华威大学The University of Warwick,UnitedKingdom,72.6,68.8,81.4,48.0,,199.4,免费评估
26,德克萨斯A&M大学Texas A & M University,UnitedStates,69.3,68.1,61.8,54.9,,199.1,免费评估
27,"加州大学伯克利分校University of California,Berkeley",UnitedStates,65.1,65.8,68.9,59.8,,197.1,免费评估
28,南加州大学University of Southern California,UnitedStates,60.3,59.5,49.6,71.8,,197.0,免费评估
29,西北大学Northwestern University,UnitedStates,61.0,68.1,65.0,62.4,,194.5,免费评估
30,德克萨斯大学达拉斯分校The University of Texas at Dallas,UnitedStates,59.5,64.8,73.3,64.9,,193.9,免费评估
31,Copenhagen Business School,Denmark,67.3,69.3,86.1,49.6,,193.8,免费评估
32,Tilburg University,Netherlands,66.5,68.3,80.7,51.2,,193.2,免费评估
33,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,68.0,63.6,62.1,50.4,,190.4,免费评估
34,Bocconi University,Italy,54.3,70.6,89.2,63.6,,189.4,免费评估
35,俄亥俄州立大学Ohio State University,UnitedStates,56.9,74.3,60.6,60.4,,188.9,免费评估
36,Aalto University,Finland,68.6,71.3,78.4,41.8,,188.1,免费评估
37,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,70.3,62.8,65.6,43.6,,187.1,免费评估
37,剑桥大学University of Cambridge,UnitedKingdom,64.1,70.4,86.3,47.1,,187.1,免费评估
39,普渡大学Purdue University,UnitedStates,66.5,62.6,67.0,47.1,,184.9,免费评估
40,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,52.6,72.6,64.9,60.4,,182.0,免费评估
40,Shanghai Jiao Tong University,China,72.4,66.5,68.8,33.3,,182.0,免费评估
42,杜克大学Duke University,UnitedStates,47.1,69.7,68.6,69.0,,181.4,免费评估
42,卡内基梅隆大学Carnegie Mellon University,UnitedStates,61.0,59.8,72.6,52.7,,181.4,免费评估
44,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,48.7,78.0,55.4,63.0,,180.6,免费评估
45,伦敦城市大学City University London,UnitedKingdom,60.1,70.8,88.7,45.4,,179.9,免费评估
46,帝国理工学院Imperial College London,UnitedKingdom,54.8,80.4,90.2,47.1,,178.5,免费评估
47,伦敦商学院London Business School,UnitedKingdom,43.8,76.8,91.9,64.2,,177.6,免费评估
48,Tsinghua University,China,76.9,58.7,69.6,25.2,,176.9,免费评估
49,佛罗里达大学University of Florida,UnitedStates,67.4,66.2,69.2,35.6,,176.8,免费评估
50,新南威尔士大学The University of New South Wales,Australia,64.3,65.1,78.0,37.8,,174.6,免费评估
