Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,95,95,78,9.9,10,507,8.0,79.0,免费评估
2,牛津大学University of Oxford,81.6,88,91,61,15.0,10,509,8.0,68.0,免费评估
3,布里斯托大学University of Bristol,80.0,100,96,61,13.4,8,473,8.0,72.0,免费评估
4,圣安德鲁斯大学University of St Andrews,73.2,92,92,68,11.4,6,432,6.0,75.0,免费评估
5,莱斯特大学University of Leicester,69.6,91,92,82,12.7,5,343,8.0,59.0,免费评估
6,爱丁堡大学The University of Edinburgh,69.1,83,85,44,12.7,10,424,6.0,71.0,免费评估
7,格拉斯哥大学University of Glasgow,67.6,92,93,74,9.5,8,364,4.0,61.0,免费评估
8,斯塔福德郡大学Staffordshire University,67.4,86,91,70,9.1,9,233,3.0,80.0,免费评估
9,拉夫堡大学Loughborough University,67.3,92,93,79,18.2,4,362,8.0,65.0,免费评估
10,杜伦大学Durham University,65.6,91,94,62,13.4,6,456,5.0,65.0,免费评估
11,基尔大学Keele University,64.8,91,89,78,9.1,6,283,7.0,60.0,免费评估
12,东英吉利大学University of East Anglia,64.6,88,94,57,12.4,9,406,4.0,65.0,免费评估
13,南安普顿大学University of Southampton,64.1,91,92,51,14.9,8,410,7.0,66.0,免费评估
14,考文垂大学Coventry University,64.0,94,88,67,11.3,4,282,8.0,75.0,免费评估
15,伦敦大学皇家霍洛威学院Royal Holloway University of London,63.8,91,97,77,10.6,7,366,3.0,51.0,免费评估
16,德比大学University of Derby,62.4,90,98,78,13.4,10,219,,,免费评估
17,伦敦大学玛丽女王学院Queen Mary University of London,62.2,92,93,66,9.4,8,318,3.0,68.0,免费评估
18,邓迪大学University of Dundee,61.7,93,96,72,16.7,3,316,10.0,54.0,免费评估
19,伦敦大学学院University College London,61.1,81,85,51,12.5,9,423,5.0,66.0,免费评估
20,布拉德福德大学University of Bradford,61.0,87,91,67,12.2,7,248,8.0,,免费评估
21,伦敦国王学院King's College London,60.8,83,89,63,15.3,5,391,8.0,65.0,免费评估
22,兰卡斯特大学Lancaster University,59.4,92,90,75,18.1,5,395,4.0,69.0,免费评估
23,切斯特大学University of Chester,59.0,93,88,77,14.6,3,275,6.0,65.0,免费评估
24,格拉摩根大学University of Glamorgan,58.4,88,89,50,7.3,4,249,7.0,,免费评估
25,伯明翰大学University of Birmingham,58.3,93,89,64,19.8,7,384,6.0,64.0,免费评估
26,萨塞克斯大学University of Sussex,58.2,85,85,68,17.9,5,361,6.0,67.0,免费评估
27,亚伯大学Aberystwyth University,58.0,94,91,78,15.3,4,313,5.0,56.0,免费评估
28,赫尔大学The University of Hull,57.9,93,91,78,13.6,6,303,4.0,56.0,免费评估
29,纽卡斯尔大学Newcastle University,57.5,88,90,70,16.5,5,376,6.0,58.0,免费评估
29,"St Mary's UC, Twickenham",57.5,87,91,79,9.8,2,253,,,免费评估
31,艾芝西尔大学Edge Hill University,56.6,92,97,69,16.7,4,256,5.0,,免费评估
32,诺丁汉大学University of Nottingham,56.2,85,89,58,16.9,5,437,8.0,55.0,免费评估
33,北安普顿大学The University of Northampton,56.1,95,95,79,12.8,3,218,3.0,,免费评估
34,埃克塞特大学University of Exeter,55.7,90,89,75,19.3,4,385,5.0,55.0,免费评估
34,利物浦大学The University of Liverpool,55.7,86,84,57,15.1,7,355,8.0,59.0,免费评估
36,利兹大学University of Leeds,55.3,91,84,60,18.6,7,408,6.0,63.0,免费评估
37,西英格兰大学University of the West of England,54.4,86,89,76,16.2,4,276,10.0,46.0,免费评估
38,坎特伯雷大学Canterbury Christ Church University,52.2,100,95,81,15.2,2,228,3.0,,免费评估
39,牛津布鲁克斯大学Oxford Brookes University,50.5,88,87,71,17.5,4,288,8.0,49.0,免费评估
40,约克大学The University of York,50.4,75,87,46,14.9,5,372,6.0,,免费评估
41,诺桑比亚大学Northumbria University,50.0,87,90,69,16.5,5,283,4.0,62.0,免费评估
42,雷丁大学University of Reading,48.8,87,86,58,21.5,4,355,7.0,63.0,免费评估
43,普利茅斯大学University of Plymouth,48.3,93,92,67,13.0,6,284,3.0,45.0,免费评估
44,伦敦政治经济学院The London School of Economics and Political Science,47.7,66,63,63,13.6,5,480,4.0,,免费评估
45,阿伯丁大学University of Aberdeen,47.3,90,90,66,,6,321,1.0,62.0,免费评估
46,谢菲尔德大学The University of Sheffield,47.1,79,87,57,17.3,6,403,3.0,57.0,免费评估
47,伍斯特大学University of Worcester,46.8,80,85,67,12.6,4,240,2.0,,免费评估
48,金斯顿大学Kingston University,46.6,68,79,56,6.9,2,231,10.0,44.0,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,46.6,83,84,67,11.2,8,266,3.0,45.0,免费评估
50,诺丁汉特伦特大学Nottingham Trent University,46.2,84,85,68,14.0,3,260,6.0,55.0,免费评估
51,斯旺西大学Swansea University,45.0,92,90,67,14.4,4,297,4.0,47.0,免费评估
52,曼彻斯特大学The University of Manchester,43.2,78,88,53,24.1,5,398,6.0,57.0,免费评估
53,英国女王大学Queen's University Belfast,43.1,90,86,56,14.5,6,320,4.0,46.0,免费评估
54,思克莱德大学University of Strathclyde,43.0,88,91,77,22.0,3,335,5.0,,免费评估
55,朴茨茅斯大学University of Portsmouth,41.2,91,93,74,20.4,4,288,5.0,32.0,免费评估
56,巴斯斯巴大学Bath Spa University,41.0,87,90,70,20.6,2,281,4.0,59.0,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,39.8,87,85,68,21.1,4,271,7.0,47.0,免费评估
58,格罗斯特大学University of Gloucestershire,38.4,82,82,69,16.8,4,229,1.0,,免费评估
59,赫特福德大学University of Hertfordshire,33.8,77,81,54,29.1,3,252,8.0,67.0,免费评估
60,利物浦约翰摩尔斯大学Liverpool John Moores University,30.4,86,83,76,20.0,2,222,1.0,60.0,免费评估
61,阿尔斯特大学University of Ulster,29.9,89,86,63,30.7,2,252,7.0,47.0,免费评估
62,班戈大学Bangor University,27.6,76,82,58,25.8,4,277,4.0,,免费评估
