Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Washington,UnitedStates,73.5,90.7,65.1,100.0,,277.2,免费评估
2,"University of California, San Diego",UnitedStates,70.0,87.3,72.6,93.6,,265.5,免费评估
3,Sorbonne University,France,70.8,85.2,85.8,81.6,,254.8,免费评估
4,Oregon State University,UnitedStates,60.8,87.9,64.3,75.2,,236.7,免费评估
5,南安普顿大学University of Southampton,UnitedKingdom,59.4,91.9,83.8,66.7,,234.7,免费评估
6,Ocean University of China,China,100.0,51.6,52.2,63.5,,225.5,免费评估
7,Massachusetts Institute of Technology (MIT),UnitedStates,49.1,95.3,71.9,60.0,,218.8,免费评估
8,University of Bergen,Norway,52.3,86.7,83.3,61.9,,217.6,免费评估
9,University of Hawaii at Manoa,UnitedStates,48.4,91.0,74.6,60.8,,215.1,免费评估
10,University of Tasmania,Australia,55.2,81.8,80.1,61.7,,214.6,免费评估
11,Utrecht University,Netherlands,60.2,78.0,85.6,58.3,,213.6,免费评估
12,University of Western Brittany,France,53.2,80.0,82.3,62.4,,212.0,免费评估
13,Columbia University,UnitedStates,43.9,91.9,79.8,58.5,,210.2,免费评估
14,University of Miami,UnitedStates,52.3,80.6,70.2,63.1,,210.0,免费评估
15,University of Bremen,Germany,50.3,86.6,83.6,52.2,,205.9,免费评估
16,"University of California, Santa Cruz",UnitedStates,44.4,94.5,73.0,50.3,,203.9,免费评估
17,Technical University of Denmark,Denmark,47.9,83.8,89.9,52.0,,201.7,免费评估
18,University of Hamburg,Germany,48.9,76.3,82.4,57.2,,198.8,免费评估
19,University of Alaska - Fairbanks,UnitedStates,43.5,89.4,72.1,51.4,,198.7,免费评估
20,Princeton University,UnitedStates,35.7,99.7,77.1,47.1,,197.9,免费评估
21,Paul Sabatier University (Toulouse 3),France,42.5,85.3,89.0,51.6,,197.3,免费评估
22,California Institute of Technology,UnitedStates,36.7,94.0,72.1,50.7,,195.8,免费评估
23,The University of New South Wales,Australia,46.1,81.7,81.6,50.7,,194.8,免费评估
24,Florida State University,UnitedStates,42.7,83.6,72.1,53.5,,194.3,免费评估
25,Stanford University,UnitedStates,36.7,93.4,68.0,48.2,,191.9,免费评估
26,University of Delaware,UnitedStates,41.7,81.0,70.4,53.1,,189.9,免费评估
27,剑桥大学University of Cambridge,UnitedKingdom,35.0,91.0,83.4,45.1,,187.9,免费评估
28,Aix Marseille University,France,42.0,87.5,83.6,41.0,,187.2,免费评估
28,The University of Western Australia,Australia,49.0,80.6,78.0,42.0,,187.2,免费评估
30,University of British Columbia,Canada,41.9,80.9,88.3,45.4,,185.9,免费评估
31,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,41.6,84.1,62.7,47.1,,185.3,免费评估
32,Old Dominion University,UnitedStates,37.3,90.0,67.7,44.1,,185.0,免费评估
32,"University of California, Santa Barbara",UnitedStates,38.3,89.5,61.3,44.9,,185.0,免费评估
34,University of South Florida,UnitedStates,42.3,80.3,59.7,50.3,,184.8,免费评估
35,"University of California, Los Angeles",UnitedStates,33.7,91.1,81.3,41.8,,182.9,免费评估
36,University of Cape Town,SouthAfrica,36.4,85.1,87.6,43.3,,182.4,免费评估
37,University of Maryland Center for Environmental Science,UnitedStates,37.3,85.9,65.8,45.9,,182.2,免费评估
38,University of Colorado at Boulder,UnitedStates,34.7,88.1,73.4,44.1,,181.6,免费评估
39,University of Rhode Island,UnitedStates,41.8,77.4,67.0,48.5,,181.1,免费评估
40,College of William and Mary,UnitedStates,40.4,84.6,66.6,41.5,,179.9,免费评估
41,The University of Tokyo,Japan,52.5,67.2,57.9,48.2,,179.5,免费评估
42,牛津大学University of Oxford,UnitedKingdom,33.7,84.0,82.7,43.1,,177.4,免费评估
43,Dalhousie University,Canada,43.3,73.6,75.9,45.1,,177.2,免费评估
44,Texas A&M University,UnitedStates,40.5,77.8,77.1,43.3,,177.1,免费评估
45,Stockholm University,Sweden,41.0,75.7,88.6,42.3,,176.8,免费评估
46,King Abdullah University of Science and Technology,SaudiArabia,32.6,87.7,100.0,36.0,,176.3,免费评估
46,The Australian National University,Australia,32.1,86.1,85.4,41.0,,176.3,免费评估
48,Xiamen University,China,50.5,65.3,67.1,46.8,,176.1,免费评估
49,University of Victoria,Canada,38.3,80.4,79.3,41.2,,175.8,免费评估
50,Aarhus University,Denmark,39.2,81.7,94.0,34.1,,173.8,免费评估
50,University of South Carolina - Columbia,UnitedStates,31.6,89.2,77.4,37.5,,173.8,免费评估
