Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,94,97,87,10.8,10,574,7.0,78.0,免费评估
2,牛津大学University of Oxford,87.9,90,94,74,10.0,9,575,8.0,70.0,免费评估
3,杜伦大学Durham University,82.0,93,94,79,13.8,6,552,8.0,87.0,免费评估
4,南安普顿大学University of Southampton,78.8,93,95,76,7.6,8,461,7.0,74.0,免费评估
5,伦敦国王学院King's College London,77.2,86,91,68,9.0,10,445,7.0,69.0,免费评估
6,圣安德鲁斯大学University of St Andrews,75.4,81,90,71,12.8,7,504,8.0,75.0,免费评估
7,伦敦大学学院University College London,75.2,80,89,65,6.3,9,488,5.0,73.0,免费评估
8,桑德兰大学University of Sunderland,73.4,91,92,84,6.4,7,293,,,免费评估
9,巴斯大学University of Bath,71.5,94,94,71,12.1,7,471,7.0,75.0,免费评估
10,莱斯特大学University of Leicester,71.4,83,87,77,11.9,10,424,4.0,73.0,免费评估
11,爱丁堡大学The University of Edinburgh,70.2,76,89,59,16.9,10,489,7.0,80.0,免费评估
12,考文垂大学Coventry University,69.7,95,96,85,13.4,3,284,10.0,,免费评估
13,伯明翰大学University of Birmingham,69.5,87,93,75,10.5,7,427,5.0,70.0,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,68.5,84,91,73,13.7,9,387,8.0,69.0,免费评估
14,肯特大学University of Kent,68.5,91,91,78,12.2,7,365,7.0,73.0,免费评估
16,利兹大学University of Leeds,68.4,87,90,71,13.8,10,441,5.0,64.0,免费评估
16,诺桑比亚大学Northumbria University,68.4,99,97,87,19.0,3,358,9.0,62.0,免费评估
18,阿斯顿大学Aston University,67.3,86,87,68,12.7,8,390,5.0,84.0,免费评估
18,萨里大学University of Surrey,67.3,88,89,75,8.3,5,412,6.0,,免费评估
20,华威大学The University of Warwick,65.5,93,95,78,17.6,5,480,5.0,68.0,免费评估
