Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,,,,9.5,10.0,237.0,6.0,86.0,免费评估
2,巴斯大学University of Bath,94.8,94.8,87.6,73.9,17.8,8.0,181.0,9.0,88.0,免费评估
2,圣安德鲁斯大学University of St Andrews,94.8,90.0,89.8,80.1,15.7,5.0,210.0,8.0,,免费评估
4,华威大学The University of Warwick,91.8,88.5,80.0,61.0,17.2,10.0,187.0,9.0,79.0,免费评估
5,邓迪大学University of Dundee,90.8,81.2,85.6,76.3,16.5,7.0,156.0,10.0,83.0,免费评估
6,兰卡斯特大学Lancaster University,89.2,92.8,89.2,78.0,18.1,9.0,151.0,5.0,89.0,免费评估
7,拉夫堡大学Loughborough University,89.1,91.5,89.0,69.1,19.7,7.0,157.0,8.0,91.0,免费评估
8,杜伦大学Durham University,88.3,91.4,82.1,76.0,19.6,7.0,174.0,7.0,87.0,免费评估
9,赫瑞瓦特大学Heriot Watt University,87.3,90.1,88.6,73.1,24.8,10.0,165.0,9.0,74.0,免费评估
10,埃克塞特大学University of Exeter,87.1,89.9,88.0,69.8,22.0,5.0,170.0,7.0,94.0,免费评估
11,伦敦大学学院University College London,86.5,82.7,82.8,71.0,16.4,10.0,193.0,7.0,,免费评估
12,伦敦大学亚非学院SOAS University of London,86.4,85.0,83.1,73.6,10.1,10.0,142.0,3.0,,免费评估
13,King's College London,85.6,80.0,80.8,65.6,17.4,5.0,186.0,9.0,85.0,免费评估
14,利兹大学University of Leeds,85.3,87.1,87.7,65.4,19.5,8.0,165.0,8.0,81.0,免费评估
15,思克莱德大学University of Strathclyde,85.2,90.9,91.2,72.0,25.2,7.0,206.0,8.0,78.0,免费评估
16,法尔茅斯大学Falmouth University,84.9,87.0,87.8,87.0,17.6,7.0,116.0,6.0,,免费评估
17,曼彻斯特大学The University of Manchester,84.6,84.9,79.1,65.1,14.2,10.0,160.0,5.0,79.0,免费评估
17,诺丁汉大学University of Nottingham,84.6,87.8,82.9,69.2,14.4,8.0,152.0,5.0,80.0,免费评估
19,白金汉大学The University of Buckingham,84.5,93.0,88.4,81.2,10.2,6.0,117.0,3.0,75.0,免费评估
