Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,95.8,100.0,98.4,88.6,94.6,免费评估
2,Monash University,Australia,81.2,93.2,91.0,100.0,94.2,免费评估
3,Harvard University,United States,100.0,93.2,91.7,92.3,93.1,免费评估
4,University of Toronto,Canada,85.6,96.5,91.8,89.8,91.6,免费评估
5,伦敦大学学院University College London,United Kingdom,82.0,98.3,93.9,86.7,90.9,免费评估
6,剑桥大学University of Cambridge,United Kingdom,95.7,89.2,91.9,89.8,90.8,免费评估
7,诺丁汉大学University of Nottingham,United Kingdom,65.1,96.4,100.0,87.8,90.7,免费评估
8,"University of California, San Francisco",United States,75.1,91.4,90.9,93.6,90.5,免费评估
9,"University of North Carolina, Chapel Hill",United States,65.6,93.6,90.8,92.7,89.7,免费评估
10,曼彻斯特大学The University of Manchester,United Kingdom,71.4,94.0,94.8,82.0,87.1,免费评估
11,National University of Singapore (NUS),Singapore,86.1,88.9,91.3,83.1,86.9,免费评估
12,"University of California, San Diego (UCSD)",United States,75.5,91.1,89.8,82.3,85.7,免费评估
13,Karolinska Institutet,Sweden,74.6,91.2,89.8,82.0,85.5,免费评估
13,伦敦国王学院King's College London,United Kingdom,70.0,92.6,92.4,80.6,85.5,免费评估
15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,82.8,83.3,86.9,85.9,85.2,免费评估
16,Leiden University,Netherlands,64.8,87.8,90.6,85.0,85.1,免费评估
17,Yale University,United States,89.5,85.4,85.9,82.9,84.9,免费评估
18,The University of Tokyo,Japan,85.2,83.8,84.8,84.7,84.6,免费评估
18,University of British Columbia,Canada,76.7,88.9,91.6,79.6,84.6,免费评估
20,University of Washington,United States,67.9,93.6,92.8,77.6,84.4,免费评估
21,帝国理工学院Imperial College London,United Kingdom,84.1,90.9,92.6,75.0,84.3,免费评估
22,University of Michigan-Ann Arbor,United States,70.3,92.6,90.4,78.5,84.2,免费评估
23,Seoul National University,South Korea,82.1,88.2,86.2,80.8,84.1,免费评估
24,The University of Sydney,Australia,81.9,93.4,93.2,72.6,83.9,免费评估
24,University of Copenhagen,Denmark,68.6,97.2,91.0,74.9,83.9,免费评估
26,McGill University,Canada,79.7,87.6,89.9,77.7,83.4,免费评估
27,The University of Auckland,New Zealand,74.0,95.2,99.5,67.7,83.2,免费评估
28,Johns Hopkins University,United States,82.4,95.9,89.9,71.0,83.1,免费评估
29,Peking University,China (Mainland),82.7,87.6,81.5,79.9,82.5,免费评估
30,University of Geneva,Switzerland,70.8,83.1,87.8,81.5,82.4,免费评估
31,The University of Queensland,Australia,79.6,92.7,91.2,70.9,82.3,免费评估
32,Kyoto University,Japan,79.5,84.5,83.8,80.5,82.2,免费评估
33,Utrecht University,Netherlands,55.8,94.7,92.7,74.2,82.1,免费评估
34,Purdue University,United States,63.0,84.3,89.0,81.0,82.0,免费评估
35,Fudan University,China (Mainland),79.4,87.4,83.9,77.3,81.7,免费评估
36,University of Milan,Italy,77.7,89.6,87.8,73.8,81.6,免费评估
36,Uppsala University,Sweden,60.4,86.4,88.2,79.7,81.6,免费评估
38,University of Basel,Switzerland,77.7,86.2,88.5,75.1,81.5,免费评估
39,Ludwig-Maximilians-Universität München,Germany,77.3,84.9,86.3,77.1,81.4,免费评估
40,University of Illinois at Chicago (UIC),United States,66.4,85.2,86.7,79.2,81.3,免费评估
41,University of Minnesota Twin Cities,United States,64.3,89.1,89.0,75.7,81.2,免费评估
42,Duke University,United States,75.7,84.0,88.6,75.7,81.0,免费评估
43,KU Leuven,Belgium,69.3,87.2,87.3,75.7,80.8,免费评估
43,Sungkyunkwan University(SKKU),South Korea,76.2,84.9,86.1,76.0,80.8,免费评估
45,"Trinity College Dublin, The University of Dublin",Ireland,83.8,84.5,87.4,73.0,80.6,免费评估
45,University of Pittsburgh,United States,63.5,88.5,88.5,74.9,80.6,免费评估
47,Ruprecht-Karls-Universität Heidelberg,Germany,75.3,85.4,86.4,74.8,80.4,免费评估
48,布里斯托大学University of Bristol,United Kingdom,68.2,92.7,99.4,63.7,80.3,免费评估
49,The University of Melbourne,Australia,82.7,91.1,90.4,66.4,80.2,免费评估
49,Université catholique de Louvain (UCLouvain),Belgium,62.8,88.0,90.0,73.5,80.2,免费评估
