Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,209,80.6%,100.0,免费评估
2,亚伯大学Aberystwyth University,93.9%,90.5%,16.6%,,88.7%,96.3,免费评估
3,萨里大学University of Surrey,94.8%,93.6%,39.1%,140,,94.6,免费评估
4,杜伦大学Durham University,81.0%,73.2%,34.6%,197,86.3%,94.2,免费评估
5,格拉斯哥大学University of Glasgow,83.9%,81.8%,26.3%,198,85.6%,94.1,免费评估
6,埃克塞特大学University of Exeter,85.8%,83.8%,35.1%,169,84.5%,94.0,免费评估
7,圣安德鲁斯大学University of St Andrews,86.5%,85.5%,26.4%,198,79.8%,93.7,免费评估
8,牛津大学University of Oxford,,,41.3%,208,72.7%,93.6,免费评估
9,纽卡斯尔大学Newcastle University,86.1%,86.8%,36.3%,156,82.5%,93.1,免费评估
10,思克莱德大学University of Strathclyde,82.5%,79.7%,42.0%,191,73.1%,93.0,免费评估
10,南安普顿大学University of Southampton,85.2%,85.3%,42.7%,158,77.6%,93.0,免费评估
12,英国女王大学Queen's University Belfast,84.2%,82.8%,53.6%,145,74.2%,92.8,免费评估
13,兰卡斯特大学Lancaster University,69.6%,62.4%,47.0%,154,96.7%,92.2,免费评估
14,伦敦国王学院King's College London,83.9%,83.1%,42.1%,161,76.0%,92.1,免费评估
15,曼彻斯特大学The University of Manchester,82.9%,79.2%,48.9%,155,70.7%,91.1,免费评估
16,利兹大学University of Leeds,82.5%,86.2%,30.6%,160,79.7%,90.8,免费评估
17,伯明翰大学University of Birmingham,88.3%,83.6%,33.7%,168*,70.2%,90.7,免费评估
18,斯特林大学University of Stirling,85.2%,80.4%,29.8%,168,76.0%,90.4,免费评估
18,雷丁大学University of Reading,90.3%,87.5%,41.7%,120,,90.4,免费评估
20,诺丁汉大学University of Nottingham,80.1%,74.9%,39.4%,153,78.4%,89.9,免费评估
20,约克大学The University of York,83.9%,81.8%,37.3%,147,75.0%,89.9,免费评估
22,谢菲尔德大学The University of Sheffield,83.7%,77.3%,41.2%,153,72.1%,89.8,免费评估
23,华威大学The University of Warwick,75.7%,77.4%,45.2%,165,,89.4,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,82.5%,79.8%,48.3%,144,66.7%,89.2,免费评估
25,赫瑞瓦特大学Heriot Watt University,79.6%,79.3%,26.3%,174,77.0%,89.0,免费评估
26,布里斯托大学University of Bristol,74.3%,72.6%,36.0%,160,81.2%,88.9,免费评估
27,卡迪夫大学Cardiff University,87.7%,87.2%,32.5%,142,68.6%,88.4,免费评估
28,利物浦大学The University of Liverpool,83.3%,87.1%,33.4%,134,74.2%,88.3,免费评估
29,巴斯大学University of Bath,75.8%,75.5%,27.4%,164,79.2%,87.8,免费评估
30,伦敦大学学院University College London,69.8%,61.6%,43.7%,184,71.3%,87.6,免费评估
31,考文垂大学Coventry University,91.8%,85.4%,18.1%,125,77.8%,87.4,免费评估
32,阿伯丁大学University of Aberdeen,75.9%,77.5%,29.3%,176*,71.0%,87.2,免费评估
33,肯特大学University of Kent,76.7%,73.8%,41.9%,123,77.0%,86.9,免费评估
34,班戈大学Bangor University,90.7%,87.8%,39.6%,106,63.4%,86.6,免费评估
35,东英吉利大学University of East Anglia,74.6%,74.3%,33.1%,139,75.0%,85.5,免费评估
36,朴茨茅斯大学University of Portsmouth,85.0%,86.0%,32.2%,100,72.5%,85.4,免费评估
37,爱丁堡大学The University of Edinburgh,69.1%,65.7%,30.3%,182,71.1%,85.2,免费评估
38,曼彻斯特城市大学Manchester Metropolitan University,90.2%,85.7%,29.0%,110,65.1%,85.0,免费评估
39,斯旺西大学Swansea University,87.2%,84.4%,22.8%,128,66.8%,84.8,免费评估
39,伦敦大学玛丽女王学院Queen Mary University of London,78.3%,72.2%,35.1%,130,70.4%,84.8,免费评估
41,赫尔大学The University of Hull,83.7%,76.7%,22.7%,108*,71.0%,82.6,免费评估
42,切斯特大学University of Chester,89.9%,89.3%,17.3%,118,59.3%,82.3,免费评估
43,莱斯特大学University of Leicester,86.5%,77.4%,16.9%,127,63.6%,81.8,免费评估
44,阿斯顿大学Aston University,76.4%,70.6%,23.4%,134,67.4%,81.5,免费评估
45,阿尔斯特大学University of Ulster,89.4%,83.3%,22.4%,,49.6%,80.6,免费评估
46,威斯敏斯特大学University of Westminster,86.5%,81.7%,2.0%,129,63.6%,79.6,免费评估
47,诺丁汉特伦特大学Nottingham Trent University,86.3%,82.4%,7.6%,115,53.7%,77.3,免费评估
