Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,85.5%,87.9%,57.5%,584,82.8%,100.0,免费评估
2,巴斯大学University of Bath,92.0%,95.3%,56.2%,531,76.3%,99.6,免费评估
3,牛津大学University of Oxford,85.1%,90.2%,58.6%,561,76.0%,98.5,免费评估
4,圣安德鲁斯大学University of St Andrews,86.7%,90.5%,45.4%,503,74.8%,95.4,免费评估
5,伦敦大学学院University College London,75.8%,83.3%,57.0%,508,76.7%,94.0,免费评估
6,格拉斯哥大学University of Glasgow,80.6%,90.8%,52.9%,452,75.5%,93.8,免费评估
7,Cardiff University,82.2%,90.7%,55.7%,456,70.2%,93.6,免费评估
8,伯明翰大学University of Birmingham,78.8%,84.5%,55.8%,419,82.2%,93.2,免费评估
9,杜伦大学Durham University,80.4%,85.7%,37.1%,491,76.9%,92.4,免费评估
10,纽卡斯尔大学Newcastle University,85.4%,93.7%,50.0%,411,63.7%,91.6,免费评估
10,约克大学The University of York,85.1%,90.4%,46.7%,457,61.6%,91.6,免费评估
12,南安普顿大学University of Southampton,80.3%,88.3%,47.8%,414,73.1%,91.2,免费评估
13,埃克塞特大学University of Exeter,79.3%,82.6%,43.3%,457,72.7%,90.9,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,90.1%,88.9%,37.8%,442,60.8%,90.8,免费评估
15,布拉德福德大学University of Bradford,74.0%,85.3%,48.2%,485,67.2%,90.5,免费评估
16,萨里大学University of Surrey,86.8%,89.9%,22.0%,440,72.8%,90.4,免费评估
16,拉夫堡大学Loughborough University,81.5%,84.0%,62.3%,375,66.2%,90.4,免费评估
18,埃塞克斯大学University of Essex,79.6%,87.5%,42.3%,398,74.1%,90.1,免费评估
19,肯特大学University of Kent,78.5%,83.1%,38.8%,412,77.8%,89.9,免费评估
20,利兹大学University of Leeds,84.2%,90.7%,33.0%,435,64.8%,89.7,免费评估
21,诺丁汉大学University of Nottingham,79.3%,85.3%,36.4%,425,70.9%,89.2,免费评估
22,曼彻斯特大学The University of Manchester,82.2%,85.5%,44.9%,441,58.8%,89.1,免费评估
23,华威大学The University of Warwick,78.1%,86.7%,43.1%,428,62.7%,88.5,免费评估
24,邓迪大学University of Dundee,87.6%,90.3%,22.7%,420,62.6%,88.4,免费评估
25,东英吉利大学University of East Anglia,86.9%,92.3%,33.2%,401,56.2%,88.1,免费评估
25,阿斯顿大学Aston University,83.2%,87.8%,39.1%,391,61.8%,88.1,免费评估
27,思克莱德大学University of Strathclyde,84.8%,89.3%,23.5%,464,57.3%,88.0,免费评估
28,兰卡斯特大学Lancaster University,75.9%,82.0%,38.5%,406,71.3%,87.8,免费评估
29,阿伯丁大学University of Aberdeen,78.5%,86.1%,38.7%,443,57.2%,87.4,免费评估
30,University of Lincoln,93.5%,95.5%,7.9%,348,66.9%,87.3,免费评估
31,爱丁堡大学The University of Edinburgh,62.9%,75.0%,52.8%,494,64.6%,87.0,免费评估
32,埃塞克斯大学University of Essex,83.5%,90.9%,41.0%,344,58.4%,86.9,免费评估
32,白金汉大学The University of Buckingham,90.9%,87.9%,,331,81.5%,86.9,免费评估
34,班戈大学Bangor University,84.3%,88.5%,32.0%,322,67.6%,86.7,免费评估
35,斯旺西大学Swansea University,72.5%,82.7%,44.7%,348,73.4%,86.6,免费评估
36,莱斯特大学University of Leicester,82.3%,88.7%,29.6%,366,61.9%,86.2,免费评估
37,斯特林大学University of Stirling,80.9%,84.1%,40.1%,390,54.8%,85.9,免费评估
38,英国女王大学Queen's University Belfast,78.6%,89.0%,40.2%,372,56.0%,85.8,免费评估
39,朴茨茅斯大学University of Portsmouth,87.7%,88.4%,21.0%,337,56.2%,84.4,免费评估
40,伦敦城市大学City University London,82.3%,85.6%,23.5%,356,58.6%,84.1,免费评估
41,雷丁大学University of Reading,76.6%,83.8%,42.3%,378,50.2%,84.0,免费评估
42,德蒙福特大学De Montfort University,87.2%,91.7%,11.2%,304,62.5%,83.8,免费评估
43,约克圣约翰大学York St John University,87.5%,88.4%,11.0%,291,66.0%,83.6,免费评估
43,谢菲尔德大学The University of Sheffield,64.9%,78.1%,38.8%,422,61.2%,83.6,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,87.6%,89.5%,19.3%,324,53.6%,83.5,免费评估
46,基尔大学Keele University,80.6%,87.1%,17.7%,360,58.0%,83.3,免费评估
47,阿伯泰邓迪大学University of Abertay Dundee,84.2%,87.0%,15.1%,332,59.0%,83.1,免费评估
48,Coventry University,86.6%,87.5%,7.8%,289,65.7%,82.8,免费评估
49,牛津布鲁克斯大学Oxford Brookes University,80.0%,87.5%,18.1%,338,57.4%,82.5,免费评估
