Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,90,4.9,533,73,100.0,免费评估
2,牛津大学University of Oxford,86,4.6,550,79,98.7,免费评估
3,伦敦大学学院University College London,85,3.9,464,78,93.1,免费评估
4,杜伦大学Durham University,83,3.5,473,84,92.4,免费评估
5,华威大学The University of Warwick,86,3.5,458,71,91.2,免费评估
6,埃克塞特大学University of Exeter,86,3.7,438,63,88.9,免费评估
7,圣安德鲁斯大学University of St Andrews,85,2.8,462,68,88.2,免费评估
8,伦敦国王学院King's College London,85,3.8,411,55,85.9,免费评估
9,布里斯托大学University of Bristol,78,3.0,438,69,83.5,免费评估
10,伯明翰大学University of Birmingham,84,2.8,388,59,83.0,免费评估
11,格拉斯哥大学University of Glasgow,90,1.5,384,50,81.0,免费评估
12,爱丁堡大学The University of Edinburgh,76,2.1,445,70,80.6,免费评估
13,曼彻斯特大学The University of Manchester,83,3.3,378,46,80.3,免费评估
14,利物浦大学The University of Liverpool,82,2.2,356,58,79.0,免费评估
15,诺丁汉大学University of Nottingham,78,2.4,407,57,78.8,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,80,1.8,361,61,77.2,免费评估
17,纽卡斯尔大学Newcastle University,82,2.1,372,46,76.5,免费评估
18,肯特大学University of Kent,80,0.8,331,58,73.3,免费评估
19,雷丁大学University of Reading,80,2.2,339,38,73.1,免费评估
20,利兹大学University of Leeds,75,1.3,387,51,72.4,免费评估
21,斯旺西大学Swansea University,88,1.2,298,30,72.1,免费评估
22,Trinity St David,81,1.0,216,54,69.4,免费评估
23,罗汉普顿大学Roehampton University,69,,249,35,56.8,免费评估
