Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,100.0,77.0,93.2,95.0,94.8,免费评估
2,Harvard University,United States,89.9,100.0,93.7,97.2,93.7,免费评估
3,Massachusetts Institute of Technology (MIT),United States,94.9,97.4,90.4,92.0,93.3,免费评估
4,"University of California, Berkeley (UCB)",United States,91.6,90.0,92.9,96.2,92.9,免费评估
5,牛津大学University of Oxford,United Kingdom,89.9,95.9,94.0,94.1,92.6,免费评估
6,剑桥大学University of Cambridge,United Kingdom,91.3,96.9,90.0,92.8,91.9,免费评估
7,California Institute of Technology (Caltech),United States,89.5,82.6,91.0,100.0,91.8,免费评估
8,Stanford University,United States,88.8,95.1,91.7,91.8,90.9,免费评估
9,The Australian National University,Australia,89.0,82.3,90.8,89.9,89.0,免费评估
10,Columbia University,United States,83.3,77.7,95.3,95.4,88.8,免费评估
10,University of Washington,United States,87.0,60.3,94.7,97.2,88.8,免费评估
12,"University of California, Los Angeles (UCLA)",United States,84.9,86.2,92.5,90.6,88.4,免费评估
13,The University of Tokyo,Japan,87.5,88.3,85.7,92.0,88.3,免费评估
14,利兹大学University of Leeds,United Kingdom,84.5,78.7,96.8,88.2,87.9,免费评估
15,University of British Columbia,Canada,86.7,75.0,92.1,90.1,87.7,免费评估
16,布里斯托大学University of Bristol,United Kingdom,85.5,72.2,92.5,90.5,87.2,免费评估
17,University of Toronto,Canada,79.7,84.2,94.0,92.2,86.9,免费评估
17,Yale University,United States,80.3,79.2,95.7,91.7,86.9,免费评估
19,Princeton University,United States,77.7,78.3,97.4,94.2,86.8,免费评估
20,Utrecht University,Netherlands,84.2,66.3,94.4,91.2,86.7,免费评估
21,"University of California, San Diego (UCSD)",United States,86.9,51.6,92.4,93.0,86.3,免费评估
21,University of Texas at Austin,United States,84.3,76.8,89.8,89.9,86.3,免费评估
23,帝国理工学院Imperial College London,United Kingdom,83.5,89.7,86.0,86.8,85.6,免费评估
24,爱丁堡大学The University of Edinburgh,United Kingdom,80.7,78.8,90.3,89.4,85.1,免费评估
25,The University of Hong Kong,Hong Kong,77.7,82.1,93.6,89.4,85.0,免费评估
26,University of Colorado Boulder,United States,76.7,57.0,93.5,98.1,84.3,免费评估
27,The University of Arizona,United States,81.3,51.9,91.6,94.1,84.1,免费评估
28,Peking University,China,76.2,91.7,87.4,89.5,83.9,免费评估
29,杜伦大学Durham University,United Kingdom,77.8,71.2,92.1,90.1,83.8,免费评估
29,The University of Melbourne,Australia,77.3,96.7,88.9,83.8,83.8,免费评估
29,"University of California, Davis",United States,80.2,73.3,90.8,86.6,83.8,免费评估
32,Pennsylvania State University,United States,75.0,79.9,90.4,91.5,83.5,免费评估
32,The University of Western Australia,Australia,77.1,89.7,87.2,87.4,83.5,免费评估
34,伦敦大学学院University College London,United Kingdom,79.0,79.0,87.0,88.2,83.3,免费评估
35,McGill University,Canada,77.7,82.4,89.4,85.7,83.1,免费评估
36,Colorado School of Mines,United States,93.0,72.3,79.4,74.3,82.9,免费评估
36,南安普顿大学University of Southampton,United Kingdom,81.4,77.8,86.1,84.3,82.9,免费评估
38,University of Bergen,Norway,77.7,74.5,91.4,85.2,82.7,免费评估
39,University of Oslo,Norway,75.7,71.3,90.6,88.2,82.1,免费评估
40,Delft University of Technology,Netherlands,81.5,79.0,81.4,84.3,81.9,免费评估
40,Texas A&M University,United States,77.3,80.2,84.6,87.2,81.9,免费评估
42,Curtin University,Australia,72.7,89.2,87.8,87.4,81.8,免费评估
42,University of Tasmania,Australia,77.4,74.7,88.2,85.2,81.8,免费评估
44,"University of California, Santa Barbara (UCSB)",United States,75.7,54.6,94.4,89.5,81.7,免费评估
45,National Taiwan University (NTU),Taiwan,76.7,81.6,86.0,84.1,81.4,免费评估
45,The University of New South Wales (UNSW Sydney),Australia,71.0,91.4,88.4,87.2,81.4,免费评估
47,University of Copenhagen,Denmark,75.2,69.7,89.4,86.6,81.1,免费评估
48,University of Michigan,United States,73.3,74.4,88.1,88.4,80.9,免费评估
49,Monash University,Australia,70.6,97.7,88.4,82.8,80.8,免费评估
49,University of Wisconsin-Madison,United States,72.3,62.4,91.8,90.6,80.8,免费评估
