Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,241,4.31,3.48,93.0,100.0,免费评估
2,帝国理工学院Imperial College London,231,4.33,3.34,86.0,98.0,免费评估
3,牛津大学University of Oxford,236,3.96,3.51,87.0,97.9,免费评估
4,布里斯托大学University of Bristol,212,4.2,3.3,85.0,96.4,免费评估
5,巴斯大学University of Bath,199,4.22,3.08,92.0,96.3,免费评估
6,南安普顿大学University of Southampton,187,4.22,3.23,87.0,95.5,免费评估
7,利兹大学University of Leeds,193,4.13,3.14,89.0,95.4,免费评估
8,伦敦大学学院University College London,199,3.82,3.12,91.0,95.4,免费评估
9,思克莱德大学University of Strathclyde,220,3.95,3.03,84.0,95.2,免费评估
10,拉夫堡大学Loughborough University,168,4.18,3.08,89.0,94.3,免费评估
11,格拉斯哥大学University of Glasgow,203,3.77,3.25,83.0,94.3,免费评估
12,兰卡斯特大学Lancaster University,164,4.02,3.08,90.0,94.0,免费评估
13,伯明翰大学University of Birmingham,167,3.99,2.99,89.0,93.7,免费评估
14,赫瑞瓦特大学Heriot Watt University,174,4.23,3.3,80.0,93.7,免费评估
15,谢菲尔德大学The University of Sheffield,167,4.01,3.11,89.0,93.7,免费评估
16,萨里大学University of Surrey,170,4.23,2.98,85.0,93.4,免费评估
17,诺丁汉大学University of Nottingham,169,4.03,3.16,85.0,93.4,免费评估
18,曼彻斯特大学The University of Manchester,178,3.71,3.11,88.0,93.1,免费评估
19,爱丁堡大学The University of Edinburgh,187,3.68,3.3,81.0,93.0,免费评估
20,斯旺西大学Swansea University,142,4.01,3.29,87.0,92.6,免费评估
21,埃克塞特大学University of Exeter,167,3.76,3.18,86.0,92.6,免费评估
22,纽卡斯尔大学Newcastle University,154,4.05,3.02,86.0,92.3,免费评估
23,卡迪夫大学Cardiff University,160,3.73,3.31,84.0,91.7,免费评估
24,英国女王大学Queen's University Belfast,148,3.87,2.99,84.0,91.6,免费评估
25,考文垂大学Coventry University,137,4.18,2.62,90.0,91.1,免费评估
26,邓迪大学University of Dundee,167,3.94,3.31,70.0,90.4,免费评估
27,阿斯顿大学Aston University,140,3.89,2.83,84.0,90.1,免费评估
28,阿伯丁大学University of Aberdeen,160,3.83,2.94,75.0,90.1,免费评估
29,莱斯特大学University of Leicester,130,3.87,2.99,80.0,90.0,免费评估
30,伦敦南岸大学London South Bank University,123,4.0,2.59,86.0,89.9,免费评估
31,利物浦大学The University of Liverpool,141,3.92,3.14,76.0,89.9,免费评估
32,哈德斯菲尔德大学University of Huddersfield,129,3.99,2.48,90.0,89.8,免费评估
33,萨塞克斯大学University of Sussex,140,3.84,2.97,80.0,89.8,免费评估
34,阿尔斯特大学University of Ulster,129,3.86,2.89,84.0,89.8,免费评估
35,布鲁内尔大学Brunel University,144,3.91,2.72,77.0,89.5,免费评估
36,普利茅斯大学University of Plymouth,128,3.99,2.72,83.0,89.3,免费评估
37,格林威治大学The University of Greenwich,146,4.22,2.91,67.0,89.1,免费评估
38,诺桑比亚大学Northumbria University,138,3.86,2.8,74.0,88.9,免费评估
39,南威尔士大学The University of South Wales,122,3.65,2.47,95.0,88.7,免费评估
40,德蒙福特大学De Montfort University,113,4.45,2.29,78.0,88.7,免费评估
41,牛津布鲁克斯大学Oxford Brookes University,142,3.84,2.56,79.0,88.7,免费评估
42,伦敦大学玛丽女王学院Queen Mary University of London,133,3.69,3.29,71.0,88.6,免费评估
43,Lincoln,119,4.22,2.4,82.0,88.6,免费评估
44,蒂赛德大学Teesside University,129,4.13,2.63,81.0,88.6,免费评估
45,哈珀亚当斯大学Harper Adams University,111,4.32,2.66,83.0,88.5,免费评估
46,西苏格兰大学University of the West of Scotland,144,3.87,2.48,80.0,88.4,免费评估
47,赫尔大学The University of Hull,119,3.85,2.82,81.0,88.3,免费评估
48,罗伯特高登大学The Robert Gordon University,162,3.76,2.58,74.0,88.2,免费评估
49,桑德兰大学University of Sunderland,109,4.06,2.03,86.0,88.1,免费评估
50,利物浦约翰摩尔斯大学Liverpool John Moores University,136,4.01,2.45,79.0,87.8,免费评估
51,西英格兰大学University of the West of England,122,3.89,2.85,78.0,87.8,免费评估
52,德比大学University of Derby,128,4.02,1.67,83.0,87.7,免费评估
53,谢菲尔德哈莱姆大学Sheffield Hallam University,116,3.75,2.55,78.0,87.5,免费评估
54,朴茨茅斯大学University of Portsmouth,114,4.05,2.46,78.0,87.3,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,127,3.63,2.69,76.0,87.2,免费评估
56,布拉德福德大学University of Bradford,114,3.89,2.69,79.0,87.1,免费评估
57,赫特福德大学University of Hertfordshire,112,3.86,2.52,74.0,86.8,免费评估
58,索尔福德大学University of Salford,134,4.01,2.49,69.0,86.0,免费评估
59,伦敦城市大学City University London,123,3.79,2.85,61.0,85.3,免费评估
60,中央兰开夏大学University of Central Lancashire,131,3.61,2.63,68.0,85.2,免费评估
61,布莱顿大学University of Brighton,117,3.42,2.67,69.0,84.2,免费评估
62,圣大卫三一学院University of Wales Trinity Saint David,95,4.11,1.75,67.0,83.8,免费评估
63,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,138,3.67,2.4,59.0,83.7,免费评估
64,南安普顿索伦特大学Southampton Solent University,115,4.04,,,83.2,免费评估
65,伯明翰城市大学Birmingham City University,113,3.74,2.04,67.0,83.0,免费评估
66,金斯顿大学Kingston University,113,3.93,2.32,61.0,83.0,免费评估
67,斯塔福德郡大学Staffordshire University,114,3.76,2.26,61.0,82.8,免费评估
68,剑桥安鲁大学Anglia Ruskin University,89,4.28,,48.0,79.0,免费评估
69,波尔顿大学University of Bolton,98,3.62,,48.0,77.6,免费评估
