Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,98.6,97.8,91.4,100.0,97.6,免费评估
2,Harvard University,United States,100.0,94.3,97.0,97.8,97.4,免费评估
3,Stanford University,United States,96.0,100.0,97.0,96.6,97.2,免费评估
4,剑桥大学University of Cambridge,United Kingdom,97.4,93.1,92.3,98.7,96.0,免费评估
5,牛津大学University of Oxford,United Kingdom,96.6,92.6,89.1,97.5,94.7,免费评估
6,"University of California, Berkeley (UCB)",United States,89.7,93.9,95.0,97.2,94.6,免费评估
7,Princeton University,United States,86.0,95.1,95.5,96.7,94.0,免费评估
8,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,83.8,90.4,96.0,92.3,91.0,免费评估
9,"University of California, Los Angeles (UCLA)",United States,87.6,89.9,90.7,90.2,89.7,免费评估
10,New York University (NYU),United States,76.2,90.9,91.5,94.6,89.6,免费评估
11,帝国理工学院Imperial College London,United Kingdom,88.8,91.3,87.4,89.1,89.1,免费评估
12,Columbia University,United States,85.4,92.6,97.9,84.2,88.9,免费评估
13,National University of Singapore (NUS),Singapore,87.6,90.9,91.4,86.5,88.6,免费评估
14,Université PSL,France,89.5,87.5,86.3,88.5,88.1,免费评估
15,University of Toronto,Canada,83.7,86.0,93.5,86.1,87.1,免费评估
16,University of Chicago,United States,82.5,87.0,87.7,88.3,86.8,免费评估
17,California Institute of Technology (Caltech),United States,85.1,82.7,85.4,90.1,86.7,免费评估
18,University of Michigan-Ann Arbor,United States,79.5,94.3,86.6,85.0,86.1,免费评估
19,华威大学The University of Warwick,United Kingdom,79.8,83.2,87.0,89.9,86.0,免费评估
20,Tsinghua University,China (Mainland),85.4,91.8,80.4,84.7,85.4,免费评估
21,Yale University,United States,88.1,80.2,87.1,85.6,85.3,免费评估
22,Peking University,China (Mainland),82.0,84.9,84.3,87.5,85.2,免费评估
23,University of British Columbia,Canada,85.0,86.5,88.7,81.7,84.7,免费评估
24,EPFL,Switzerland,82.2,86.5,85.7,83.2,84.2,免费评估
24,The University of Tokyo,Japan,82.0,78.3,79.2,90.8,84.2,免费评估
26,University of Texas at Austin,United States,76.7,93.1,92.3,79.0,84.0,免费评估
27,Carnegie Mellon University,United States,86.6,83.2,87.8,80.6,83.8,免费评估
27,Ecole Polytechnique,France,86.5,80.2,83.7,84.4,83.8,免费评估
27,Sorbonne University,France,72.5,91.3,84.6,85.2,83.8,免费评估
30,Georgia Institute of Technology,United States,74.7,87.5,83.9,85.1,83.3,免费评估
31,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,76.9,83.8,90.5,82.0,83.0,免费评估
32,The University of Melbourne,Australia,84.7,74.8,91.6,80.6,82.5,免费评估
33,Cornell University,United States,80.2,84.9,87.5,79.2,82.2,免费评估
34,The Hong Kong University of Science and Technology,Hong Kong SAR,81.9,76.3,88.7,81.2,81.9,免费评估
34,University of Pennsylvania,United States,84.5,83.8,89.0,76.1,81.9,免费评估
36,The University of New South Wales (UNSW Sydney),Australia,81.8,84.9,82.8,79.4,81.7,免费评估
36,爱丁堡大学The University of Edinburgh,United Kingdom,78.7,85.4,92.5,75.9,81.7,免费评估
38,KTH Royal Institute of Technology,Sweden,75.3,82.1,89.6,80.4,81.6,免费评估
39,The Australian National University,Australia,79.6,80.2,86.3,79.4,81.0,免费评估
39,Shanghai Jiao Tong University,China (Mainland),77.1,91.3,82.6,77.1,81.0,免费评估
41,University of Waterloo,Canada,84.2,83.2,82.6,77.2,80.9,免费评估
42,Brown University,United States,73.1,82.1,88.2,79.7,80.6,免费评估
43,Lomonosov Moscow State University,Russia,91.5,68.4,62.0,90.2,80.5,免费评估
43,The University of Hong Kong,Hong Kong SAR,83.5,74.1,85.4,79.7,80.5,免费评估
45,The University of Sydney,Australia,83.8,78.3,81.8,79.0,80.4,免费评估
45,University of Wisconsin-Madison,United States,69.7,87.5,98.0,73.4,80.4,免费评估
47,Seoul National University,South Korea,78.2,78.3,80.1,82.2,80.2,免费评估
47,"University of California, San Diego (UCSD)",United States,71.7,89.0,91.1,74.7,80.2,免费评估
49,Fudan University,China (Mainland),74.7,79.6,81.4,82.4,80.1,免费评估
49,Kyoto University,Japan,75.6,76.3,77.2,85.7,80.1,免费评估
49,"Nanyang Technological University, Singapore (NTU)",Singapore,84.8,82.7,83.2,75.0,80.1,免费评估
49,伦敦大学学院University College London,United Kingdom,80.8,86.5,89.2,71.9,80.1,免费评估
