Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,圣安德鲁斯大学University of St Andrews,100.0,89,97,70,18.1,8.0,492,8.0,,免费评估
2,曼彻斯特大学The University of Manchester,97.4,95,99,70,18.9,6.0,429,7.0,60.0,免费评估
3,牛津大学University of Oxford,97.3,87,89,62,11.3,,536,5.0,,免费评估
4,剑桥大学University of Cambridge,97.0,78,91,76,16.5,,551,5.0,73.0,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,95.2,88,85,69,10.7,8.0,468,3.0,,免费评估
6,肯特大学University of Kent,93.9,95,99,75,14.1,5.0,379,7.0,58.0,免费评估
7,伦敦大学学院University College London,93.8,87,91,50,15.5,10.0,460,7.0,64.0,免费评估
8,伦敦大学金史密斯学院Goldsmiths University of London,80.2,91,95,73,18.4,2.0,365,8.0,52.0,免费评估
9,伦敦大学亚非学院SOAS University of London,77.6,88,91,51,13.9,7.0,467,5.0,,免费评估
10,英国女王大学Queen's University Belfast,76.4,92,93,79,19.4,5.0,372,,,免费评估
11,杜伦大学Durham University,70.7,86,91,62,19.8,7.0,450,2.0,66.0,免费评估
12,爱丁堡大学The University of Edinburgh,68.5,87,89,54,18.9,9.0,490,4.0,54.0,免费评估
13,布鲁内尔大学Brunel University,65.0,88,91,76,19.9,5.0,340,5.0,,免费评估
14,阿伯丁大学University of Aberdeen,59.8,90,91,69,26.6,3.0,392,8.0,,免费评估
15,牛津布鲁克斯大学Oxford Brookes University,51.5,84,90,73,18.3,4.0,328,2.0,,免费评估
16,萨塞克斯大学University of Sussex,50.8,90,92,58,21.6,3.0,407,8.0,38.0,免费评估
17,罗汉普顿大学Roehampton University,49.0,86,95,72,15.1,3.0,269,1.0,,免费评估
18,利物浦约翰摩尔斯大学Liverpool John Moores University,37.9,77,84,67,27.3,2.0,308,9.0,,免费评估
