Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,90,91,79,10.4,10,610,,,免费评估
2,拉夫堡大学Loughborough University,70.0,92,97,76,11.8,6,362,6.0,64.0,免费评估
3,帝国理工学院Imperial College London,69.6,85,81,66,12.5,6,548,8.0,,免费评估
4,埃克塞特大学University of Exeter,65.0,90,91,63,13.8,3,416,7.0,86.0,免费评估
5,斯旺西大学Swansea University,53.4,91,92,63,15.8,3,337,9.0,,免费评估
6,伯明翰大学University of Birmingham,50.2,89,85,62,15.9,8,405,3.0,,免费评估
7,谢菲尔德大学The University of Sheffield,47.8,88,88,49,13.4,6,400,3.0,,免费评估
8,曼彻斯特大学The University of Manchester,44.4,76,77,59,17.2,5,429,6.0,62.0,免费评估
9,伦敦都市大学London Metropolitan University,29.1,42,64,47,9.3,3,261,8.0,34.0,免费评估
10,伦敦大学玛丽女王学院Queen Mary University of London,26.3,87,84,65,21.0,3,359,1.0,62.0,免费评估
11,新白金汉大学Buckinghamshire New University,26.1,69,76,75,17.7,2,246,4.0,38.0,免费评估
