Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,99.3,98.0,93.7,100.0,98.4,免费评估
2,牛津大学University of Oxford,United Kingdom,100.0,99.1,89.1,97.0,97.8,免费评估
3,剑桥大学University of Cambridge,United Kingdom,99.8,100.0,88.4,97.0,97.7,免费评估
4,"University of California, Berkeley (UCB)",United States,94.1,85.3,93.2,90.2,92.5,免费评估
5,Stanford University,United States,90.8,90.9,98.0,93.7,92.3,免费评估
6,Yale University,United States,94.4,86.6,88.6,84.8,91.3,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,95.1,89.9,88.4,78.6,91.1,免费评估
8,Columbia University,United States,90.8,80.9,93.9,91.4,90.4,免费评估
9,Princeton University,United States,94.0,83.1,90.4,80.3,90.3,免费评估
10,University of Chicago,United States,89.5,79.3,92.8,87.6,88.7,免费评估
11,"University of California, Los Angeles (UCLA)",United States,86.8,84.3,93.1,92.6,88.4,免费评估
12,The Australian National University,Australia,88.8,85.9,84.0,69.2,84.9,免费评估
13,University of Wisconsin-Madison,United States,84.8,63.2,92.9,87.6,84.3,免费评估
14,University of Toronto,Canada,80.9,85.2,89.5,87.6,83.6,免费评估
15,Leiden University,Netherlands,87.0,69.4,84.8,75.1,83.1,免费评估
15,伦敦大学学院University College London,United Kingdom,77.6,87.5,92.6,92.6,83.1,免费评估
17,爱丁堡大学The University of Edinburgh,United Kingdom,81.6,81.6,86.0,83.4,82.5,免费评估
17,University of Michigan,United States,80.4,73.9,93.2,86.2,82.5,免费评估
19,University of Texas at Austin,United States,81.2,75.0,91.2,83.4,82.4,免费评估
20,伦敦国王学院King's College London,United Kingdom,80.1,79.6,87.0,83.4,81.6,免费评估
21,University of Pennsylvania,United States,75.9,75.3,94.6,92.6,81.2,免费评估
22,The University of Tokyo,Japan,86.6,87.1,75.6,59.5,80.9,免费评估
23,University of British Columbia,Canada,75.2,77.4,96.5,88.9,80.7,免费评估
24,National University of Singapore (NUS),Singapore,84.1,84.8,77.6,67.0,80.6,免费评估
25,Cornell University,United States,78.7,79.4,90.6,78.6,80.5,免费评估
26,The University of Sydney,Australia,77.8,86.0,86.8,78.6,80.1,免费评估
27,New York University (NYU),United States,75.2,84.1,89.7,86.2,79.9,免费评估
28,Peking University,China,86.5,86.2,72.2,50.2,78.9,免费评估
29,Johns Hopkins University,United States,78.2,64.0,92.2,76.9,78.7,免费评估
29,Kyoto University,Japan,87.0,82.9,71.4,50.2,78.7,免费评估
31,The University of Melbourne,Australia,75.5,88.6,88.1,75.1,78.6,免费评估
32,Humboldt-Universität zu Berlin,Germany,81.6,68.4,84.5,62.1,77.8,免费评估
33,曼彻斯特大学The University of Manchester,United Kingdom,71.0,83.2,89.6,87.6,77.5,免费评估
34,University of Amsterdam,Netherlands,74.4,66.8,89.3,84.8,77.4,免费评估
35,伦敦大学亚非学院SOAS University of London,United Kingdom,83.7,70.9,74.0,59.5,77.3,免费评估
36,McGill University,Canada,71.5,81.4,90.5,81.9,76.9,免费评估
37,Duke University,United States,73.7,66.7,92.1,80.3,76.8,免费评估
37,华威大学The University of Warwick,United Kingdom,72.7,82.8,87.2,78.6,76.8,免费评估
39,Freie Universitaet Berlin,Germany,80.3,71.5,77.4,64.6,76.6,免费评估
40,Université Paris 1 Panthéon-Sorbonne,France,82.2,74.7,75.1,56.6,76.5,免费评估
41,杜伦大学Durham University,United Kingdom,69.1,84.3,90.1,83.4,75.9,免费评估
42,Northwestern University,United States,67.1,70.4,95.8,92.6,75.6,免费评估
43,Utrecht University,Netherlands,73.3,55.1,86.9,81.9,74.8,免费评估
44,Brown University,United States,71.4,70.3,88.6,76.9,74.7,免费评估
45,KU Leuven,Belgium,71.2,68.2,85.8,80.3,74.5,免费评估
46,Ludwig-Maximilians-Universität München,Germany,73.0,70.8,83.7,71.3,74.1,免费评估
47,Monash University,Australia,69.4,79.3,85.7,76.9,74.0,免费评估
48,"University of North Carolina, Chapel Hill",United States,73.1,57.7,88.8,73.2,73.9,免费评估
49,Massachusetts Institute of Technology (MIT),United States,67.4,90.3,88.4,73.2,73.7,免费评估
50,Seoul National University,South Korea,77.5,78.0,73.5,53.5,73.4,免费评估
