Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,215.0,4.3,3.2,88.0,100.0,免费评估
2,杜伦大学Durham University,211.0,4.11,2.98,86.0,97.9,免费评估
3,牛津大学University of Oxford,212.0,4.08,2.88,76.0,96.3,免费评估
4,纽卡斯尔大学Newcastle University,171.0,4.15,3.04,86.0,95.8,免费评估
5,圣安德鲁斯大学University of St Andrews,186.0,4.14,2.84,82.0,95.4,免费评估
6,萨里大学University of Surrey,164.0,4.59,3.01,,95.4,免费评估
7,华威大学The University of Warwick,167.0,4.28,3.09,,95.2,免费评估
8,肯特大学University of Kent,127.0,4.31,3.24,90.0,95.0,免费评估
9,埃克塞特大学University of Exeter,176.0,4.42,2.84,78.0,94.9,免费评估
10,布里斯托大学University of Bristol,168.0,4.05,2.89,84.0,94.8,免费评估
11,巴斯大学University of Bath,170.0,4.06,2.81,86.0,94.7,免费评估
12,兰卡斯特大学Lancaster University,157.0,4.2,3.14,76.0,94.1,免费评估
13,伯明翰大学University of Birmingham,163.0,3.99,2.9,80.0,93.9,免费评估
14,伦敦国王学院King's College London,166.0,4.13,3.0,74.0,93.8,免费评估
15,伦敦大学学院University College London,184.0,3.83,3.0,72.0,93.8,免费评估
16,亚伯大学Aberystwyth University,,4.27,2.25,88.0,93.7,免费评估
17,斯特林大学University of Stirling,161.0,4.23,3.0,76.0,93.6,免费评估
18,格拉斯哥大学University of Glasgow,204.0,4.0,2.71,68.0,93.3,免费评估
19,南安普顿大学University of Southampton,151.0,4.09,3.23,74.0,93.2,免费评估
20,诺丁汉大学University of Nottingham,150.0,4.05,2.92,78.0,93.2,免费评估
21,利兹大学University of Leeds,163.0,4.03,2.91,78.0,93.2,免费评估
22,英国女王大学Queen's University Belfast,150.0,4.14,3.23,70.0,93.1,免费评估
23,谢菲尔德大学The University of Sheffield,146.0,4.06,2.98,76.0,92.7,免费评估
24,约克大学The University of York,153.0,3.95,3.16,,92.4,免费评估
25,爱丁堡大学The University of Edinburgh,182.0,3.87,2.96,68.0,92.4,免费评估
26,赫瑞瓦特大学Heriot Watt University,187.0,3.61,2.82,74.0,92.3,免费评估
27,曼彻斯特大学The University of Manchester,154.0,4.15,3.16,66.0,92.2,免费评估
28,阿伯丁大学University of Aberdeen,183.0,3.4,2.71,,91.6,免费评估
29,埃塞克斯大学University of Essex,119.0,3.85,3.2,78.0,91.1,免费评估
30,思克莱德大学University of Strathclyde,210.0,4.01,,70.0,90.8,免费评估
31,雷丁大学University of Reading,124.0,3.96,2.96,,90.5,免费评估
32,伦敦大学皇家霍洛威学院Royal Holloway University of London,135.0,4.08,3.13,62.0,90.4,免费评估
33,朴茨茅斯大学University of Portsmouth,111.0,4.39,2.89,70.0,90.1,免费评估
34,莱斯特大学University of Leicester,136.0,4.27,2.49,70.0,90.0,免费评估
35,卡迪夫大学Cardiff University,144.0,4.02,3.21,60.0,89.9,免费评估
36,阿斯顿大学Aston University,129.0,4.46,2.8,66.0,89.8,免费评估
37,利物浦大学The University of Liverpool,139.0,4.24,2.95,60.0,89.7,免费评估
38,班戈大学Bangor University,129.0,4.5,3.13,56.0,89.6,免费评估
39,赫尔大学The University of Hull,117.0,4.0,2.8,74.0,89.5,免费评估
40,伦敦大学玛丽女王学院Queen Mary University of London,141.0,4.17,3.04,58.0,89.4,免费评估
41,斯旺西大学Swansea University,111.0,3.99,2.77,76.0,89.4,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,115.0,4.25,3.07,58.0,88.0,免费评估
43,切斯特大学University of Chester,109.0,4.17,2.08,74.0,87.9,免费评估
44,利兹贝克特大学Leeds Beckett University,,3.47,,84.0,87.5,免费评估
45,考文垂大学Coventry University,117.0,4.31,,76.0,87.2,免费评估
46,诺丁汉特伦特大学Nottingham Trent University,125.0,4.15,2.64,64.0,87.1,免费评估
47,萨塞克斯大学University of Sussex,,4.1,,70.0,86.5,免费评估
48,中央兰开夏大学University of Central Lancashire,111.0,4.07,,,83.8,免费评估
49,威斯敏斯特大学University of Westminster,126.0,3.62,,,83.5,免费评估
50,阿尔斯特大学University of Ulster,,4.13,2.42,38.0,83.4,免费评估
