Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.0,,615.0,94,100.0,免费评估
2,南安普顿大学University of Southampton,84.0,,493.0,94,90.2,免费评估
3,曼彻斯特大学The University of Manchester,94.0,,378.0,82,89.4,免费评估
4,帝国理工学院Imperial College London,80.0,,539.0,80,86.7,免费评估
5,谢菲尔德大学The University of Sheffield,86.0,,418.0,89,86.4,免费评估
6,伦敦大学学院University College London,78.0,,446.0,94,85.1,免费评估
7,拉夫堡大学Loughborough University,88.0,,368.0,91,85.0,免费评估
8,萨里大学University of Surrey,78.0,,398.0,90,84.6,免费评估
9,格拉斯哥大学University of Glasgow,83.0,,447.0,79,84.2,免费评估
10,约克大学The University of York,91.0,,397.0,79,83.8,免费评估
11,纽卡斯尔大学Newcastle University,83.0,,346.0,100,83.6,免费评估
12,巴斯大学University of Bath,82.0,,403.0,83,83.4,免费评估
12,布里斯托大学University of Bristol,81.0,,465.0,86,83.4,免费评估
14,爱丁堡大学The University of Edinburgh,82.0,,485.0,74,82.0,免费评估
15,萨塞克斯大学University of Sussex,85.0,,287.0,100,81.9,免费评估
16,思克莱德大学University of Strathclyde,81.0,,455.0,78,80.9,免费评估
17,埃塞克斯大学University of Essex,84.0,,345.0,74,79.5,免费评估
18,肯特大学University of Kent,90.0,,277.0,81,79.1,免费评估
19,利兹大学University of Leeds,78.0,,323.0,71,78.7,免费评估
20,埃克塞特大学University of Exeter,81.0,,437.0,73,78.6,免费评估
21,班戈大学Bangor University,,,241.0,80,78.5,免费评估
21,诺丁汉大学University of Nottingham,77.0,,377.0,86,78.5,免费评估
23,阿斯顿大学Aston University,90.0,,354.0,68,78.0,免费评估
24,赫瑞瓦特大学Heriot Watt University,79.0,,368.0,80,76.9,免费评估
25,卡迪夫大学Cardiff University,80.0,,405.0,69,76.2,免费评估
26,伯明翰大学University of Birmingham,81.0,,332.0,73,76.0,免费评估
26,英国女王大学Queen's University Belfast,72.0,,383.0,79,76.0,免费评估
28,兰卡斯特大学Lancaster University,77.0,,379.0,78,75.8,免费评估
29,利物浦大学The University of Liverpool,77.0,,350.0,68,74.0,免费评估
30,赫尔大学The University of Hull,84.0,,297.0,75,72.7,免费评估
31,雷丁大学University of Reading,79.0,,318.0,78,72.6,免费评估
32,哈德斯菲尔德大学University of Huddersfield,81.0,,323.0,69,71.7,免费评估
33,斯旺西大学Swansea University,76.0,,338.0,76,71.3,免费评估
34,布鲁内尔大学Brunel University,84.0,,328.0,52,70.8,免费评估
35,西英格兰大学University of the West of England,74.0,,308.0,69,70.0,免费评估
36,罗伯特高登大学The Robert Gordon University,80.0,,303.0,74,69.9,免费评估
37,索尔福德大学University of Salford,79.0,,254.0,56,69.8,免费评估
38,伦敦大学玛丽女王学院Queen Mary University of London,75.0,,321.0,60,69.7,免费评估
39,斯塔福德郡大学Staffordshire University,73.0,,247.0,84,69.0,免费评估
40,伦敦城市大学City University London,77.0,,316.0,57,68.7,免费评估
41,赫特福德大学University of Hertfordshire,81.0,,268.0,48,68.2,免费评估
42,朴茨茅斯大学University of Portsmouth,81.0,,245.0,70,68.1,免费评估
43,阿伯丁大学University of Aberdeen,70.0,,,62,67.6,免费评估
44,普利茅斯大学University of Plymouth,75.0,,272.0,77,67.2,免费评估
45,诺桑比亚大学Northumbria University,72.0,,271.0,71,66.7,免费评估
46,格拉摩根大学University of Glamorgan,72.0,,,70,66.3,免费评估
47,伦敦南岸大学London South Bank University,80.0,,232.0,48,66.0,免费评估
48,考文垂大学Coventry University,74.0,,251.0,66,65.9,免费评估
49,布拉德福德大学University of Bradford,78.0,,247.0,73,65.0,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,77.0,,250.0,57,64.7,免费评估
51,德比大学University of Derby,79.0,,287.0,61,63.8,免费评估
51,利物浦约翰摩尔斯大学Liverpool John Moores University,67.0,,243.0,57,63.8,免费评估
53,德蒙福特大学De Montfort University,73.0,,267.0,59,63.4,免费评估
54,中央兰开夏大学University of Central Lancashire,76.0,,281.0,51,62.5,免费评估
55,格林威治大学The University of Greenwich,79.0,,268.0,53,61.5,免费评估
56,威斯敏斯特大学University of Westminster,76.0,,272.0,52,60.8,免费评估
57,曼彻斯特城市大学Manchester Metropolitan University,72.0,,243.0,55,60.2,免费评估
58,南安普顿索伦特大学Southampton Solent University,75.0,,227.0,63,59.9,免费评估
59,蒂赛德大学Teesside University,77.0,,279.0,42,58.4,免费评估
60,阿尔斯特大学University of Ulster,70.0,,237.0,65,57.9,免费评估
61,伯明翰城市大学Birmingham City University,73.0,,248.0,51,56.9,免费评估
62,波尔顿大学University of Bolton,65.0,,241.0,42,50.7,免费评估
