Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,97.9,97.9,99.2,100.0,98.7,免费评估
2,Stanford University,United States,92.1,100.0,100.0,95.7,95.6,免费评估
3,"University of California, Berkeley (UCB)",United States,93.0,98.6,96.2,90.0,93.4,免费评估
3,剑桥大学University of Cambridge,United Kingdom,92.6,90.7,87.1,98.9,93.4,免费评估
5,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,90.7,90.8,94.4,92.7,91.9,免费评估
6,牛津大学University of Oxford,United Kingdom,87.6,90.9,85.9,97.5,90.8,免费评估
7,California Institute of Technology (Caltech),United States,91.0,96.7,88.0,88.0,90.5,免费评估
7,National University of Singapore (NUS),Singapore,85.2,92.1,96.2,93.9,90.5,免费评估
9,帝国理工学院Imperial College London,United Kingdom,91.5,83.8,84.6,91.8,89.4,免费评估
10,Delft University of Technology,Netherlands,95.9,86.3,86.8,80.7,88.5,免费评估
11,Tsinghua University,China,85.1,85.4,98.3,88.2,88.1,免费评估
12,"Nanyang Technological University, Singapore (NTU)",Singapore,82.8,96.2,99.4,84.6,87.8,免费评估
13,Kyoto University,Japan,85.2,87.8,91.8,88.8,87.7,免费评估
14,The University of Tokyo,Japan,85.4,86.0,90.0,89.8,87.5,免费评估
15,Princeton University,United States,91.0,92.0,86.8,79.8,87.2,免费评估
16,EPFL - Ecole Polytechnique Federale de Lausanne,Switzerland,82.3,95.7,87.1,88.8,87.0,免费评估
17,University of Texas at Austin,United States,88.0,93.3,92.0,77.4,86.2,免费评估
18,University of Wisconsin-Madison,United States,91.2,90.5,90.2,75.0,86.1,免费评估
19,"University of California, Los Angeles (UCLA)",United States,82.6,92.9,85.9,86.0,85.7,免费评估
20,Yale University,United States,82.0,90.8,83.6,87.7,85.3,免费评估
21,曼彻斯特大学The University of Manchester,United Kingdom,86.3,86.0,85.3,81.7,84.7,免费评估
22,KAIST - Korea Advanced Institute of Science & Technology,South Korea,82.4,88.9,90.2,82.3,84.5,免费评估
23,Seoul National University,South Korea,81.4,84.7,90.2,85.4,84.4,免费评估
24,Northwestern University,United States,82.0,96.6,95.8,75.5,84.3,免费评估
25,University of Minnesota,United States,100.0,84.8,84.3,62.7,84.2,免费评估
26,Georgia Institute of Technology,United States,84.0,90.1,89.4,77.6,83.8,免费评估
27,University of Toronto,Canada,79.4,87.2,85.6,86.6,83.7,免费评估
28,伦敦大学学院University College London,United Kingdom,84.5,83.3,81.5,81.9,83.1,免费评估
29,Monash University,Australia,80.8,84.6,84.3,79.9,81.6,免费评估
29,University of Delaware,United States,88.0,93.9,90.2,62.7,81.6,免费评估
31,Tokyo Institute of Technology,Japan,74.8,83.2,86.2,86.6,81.3,免费评估
32,The University of Melbourne,Australia,80.3,83.2,72.1,85.6,81.1,免费评估
33,The University of Queensland,Australia,77.0,85.6,84.3,80.4,80.4,免费评估
34,The Hong Kong University of Science and Technology,Hong Kong,79.3,89.9,78.5,77.6,80.3,免费评估
35,RWTH Aachen University,Germany,78.7,85.0,85.6,76.8,80.1,免费评估
35,Sungkyunkwan University (SKKU),South Korea,78.0,83.8,82.6,79.7,80.1,免费评估
35,Technische Universität Berlin (TU Berlin),Germany,76.5,89.4,85.0,77.9,80.1,免费评估
38,Cornell University,United States,73.1,91.8,83.0,81.1,79.8,免费评估
39,Zhejiang University,China,74.4,82.6,96.0,77.0,79.7,免费评估
40,University of Michigan,United States,74.6,87.6,86.8,78.7,79.6,免费评估
41,McGill University,Canada,78.9,81.2,74.1,82.3,79.5,免费评估
42,Eindhoven University of Technology,Netherlands,81.3,87.1,88.3,68.3,79.3,免费评估
42,The University of New South Wales (UNSW Sydney),Australia,73.4,84.1,80.8,84.0,79.3,免费评估
44,Politecnico di Milano,Italy,71.6,76.7,72.6,93.9,79.2,免费评估
45,Osaka University,Japan,69.9,85.8,90.0,82.7,79.1,免费评估
46,KU Leuven,Belgium,73.8,86.2,86.5,78.4,78.9,免费评估
47,Purdue University,United States,73.4,85.4,86.5,78.9,78.8,免费评估
48,University of Pennsylvania,United States,75.5,90.8,84.0,74.1,78.7,免费评估
49,Pennsylvania State University,United States,72.9,88.1,85.3,76.8,78.2,免费评估
50,Technical University of Munich,Germany,71.4,85.6,84.6,79.2,77.9,免费评估
