Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Stanford University,United States,100.0,94.3,91.6,84.9,94.9,免费评估
2,Massachusetts Institute of Technology,United States,96.5,92.9,88.4,80.8,91.5,免费评估
3,"University of California, Berkeley",United States,87.8,90.9,100.0,88.7,90.7,免费评估
4,Harvard University,United States,87.0,99.0,94.6,82.9,88.9,免费评估
5,Georgia Institute of Technology,United States,87.3,77.7,92.5,88.7,87.8,免费评估
6,剑桥大学University of Cambridge,United Kingdom,84.5,100.0,88.9,86.8,87.4,免费评估
7,National University of Singapore,Singapore,77.4,91.4,96.8,100.0,87.2,免费评估
8,"University of California, Los Angeles",United States,74.2,85.5,95.4,88.7,82.5,免费评估
9,牛津大学University of Oxford,United Kingdom,82.0,99.9,78.6,78.6,82.4,免费评估
10,帝国理工学院Imperial College London,United Kingdom,83.6,94.1,83.0,68.6,81.7,免费评估
11,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,82.1,77.1,81.4,80.8,81.3,免费评估
12,University of Michigan,United States,70.5,80.1,97.6,90.5,80.9,免费评估
13,Carnegie Mellon University,United States,77.3,75.0,84.7,82.9,79.8,免费评估
14,The University of Tokyo,Japan,82.0,90.5,75.0,71.3,79.4,免费评估
15,The Hong Kong University of Science and Technology,Hong Kong,75.6,89.6,80.6,76.3,78.2,免费评估
16,Columbia University,United States,73.3,81.9,83.4,82.9,78.1,免费评估
17,Cornell University,United States,77.3,79.6,77.4,76.3,77.4,免费评估
18,Duke University,United States,71.0,77.5,80.8,84.9,76.4,免费评估
19,The University of Hong Kong,Hong Kong,69.4,99.9,80.6,73.8,75.6,免费评估
20,Tsinghua University,China,68.8,78.6,84.3,80.8,75.3,免费评估
21,Princeton University,United States,72.7,89.8,77.8,71.3,75.2,免费评估
22,University of Pennsylvania,United States,64.5,88.4,87.4,82.9,75.1,免费评估
23,University of Washington,United States,69.6,68.6,82.0,80.8,74.3,免费评估
24,The University of Melbourne,Australia,69.7,90.5,71.0,73.8,72.9,免费评估
25,KU Leuven,Belgium,61.2,72.3,84.6,88.7,72.5,免费评估
26,University of British Columbia,Canada,62.5,79.4,83.5,82.9,72.4,免费评估
27,University of Toronto,Canada,59.0,91.0,87.4,80.8,72.2,免费评估
28,华威大学The University of Warwick,United Kingdom,72.5,78.9,66.9,68.6,71.3,免费评估
29,University of Wisconsin-Madison,United States,74.5,74.9,66.1,65.7,71.2,免费评估
30,"Nanyang Technological University, Singapore",Singapore,60.1,97.6,79.6,76.3,71.0,免费评估
31,Shanghai Jiao Tong University,China,59.2,76.7,86.9,78.6,70.4,免费评估
32,Purdue University,United States,67.1,76.6,71.3,71.3,69.8,免费评估
33,Texas A&M University,United States,64.3,58.8,78.3,78.6,69.5,免费评估
34,The Australian National University,Australia,72.8,91.0,56.3,62.6,69.3,免费评估
35,"University of North Carolina, Chapel Hill",United States,62.0,72.3,75.6,78.6,69.1,免费评估
36,Université Pierre et Marie Curie,France,58.2,69.5,81.3,82.9,69.0,免费评估
37,Northwestern University,United States,57.0,75.7,84.8,78.6,68.7,免费评估
38,University of Chicago,United States,62.1,86.8,69.4,73.8,68.3,免费评估
39,The Hong Kong Polytechnic University,Hong Kong,41.9,84.1,99.9,93.9,68.1,免费评估
40,Université de Montréal,Canada,55.4,72.9,83.2,80.8,67.8,免费评估
41,University of Texas at Austin,United States,59.7,75.3,77.9,73.8,67.7,免费评估
42,Peking University,China,61.9,85.7,71.4,68.6,67.5,免费评估
43,The Chinese University of Hong Kong,Hong Kong,56.7,81.2,77.4,76.3,67.2,免费评估
44,Université Catholique de Louvain,Belgium,67.2,75.8,63.5,65.7,67.1,免费评估
45,Universidade de São Paulo,Brazil,62.3,63.6,72.2,73.8,66.7,免费评估
46,Seoul National University,South Korea,65.6,88.6,58.7,65.7,66.5,免费评估
47,伦敦大学学院University College London,United Kingdom,61.3,76.0,69.4,71.3,66.4,免费评估
48,南安普顿大学University of Southampton,United Kingdom,61.0,70.2,70.5,71.3,66.0,免费评估
49,University of Minnesota,United States,51.8,60.7,86.9,82.9,65.9,免费评估
50,"University of Maryland, College Park",United States,47.2,64.5,93.7,84.9,65.8,免费评估
