Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
0,,48.2,73,81,65,17.1,3.0,280.0,9.0,54.0,免费评估
0,,53.4,95,87,71,12.3,5.0,259.0,,,免费评估
0,,54.3,88,88,71,8.6,4.0,289.0,3.0,53.0,免费评估
1,剑桥大学University of Cambridge,100.0,94,96,86,11.1,10.0,536.0,7.0,78.0,免费评估
2,牛津大学University of Oxford,99.3,96,97,75,9.8,10.0,530.0,8.0,72.0,免费评估
3,诺桑比亚大学Northumbria University,85.2,98,98,85,12.2,6.0,307.0,9.0,85.0,免费评估
4,伦敦大学学院University College London,82.6,88,91,62,7.7,10.0,453.0,7.0,71.0,免费评估
5,南安普顿大学University of Southampton,81.2,96,92,70,8.3,9.0,435.0,9.0,58.0,免费评估
6,圣安德鲁斯大学University of St Andrews,78.2,89,94,73,15.9,6.0,495.0,7.0,79.0,免费评估
7,莱斯特大学University of Leicester,74.8,91,92,78,10.5,8.0,368.0,3.0,79.0,免费评估
8,巴斯大学University of Bath,74.2,94,89,67,12.9,6.0,447.0,9.0,69.0,免费评估
9,杜伦大学Durham University,72.2,86,90,63,14.5,4.0,486.0,7.0,75.0,免费评估
10,华威大学The University of Warwick,71.4,92,92,76,17.5,6.0,458.0,6.0,63.0,免费评估
11,肯特大学University of Kent,71.3,91,93,78,7.7,5.0,322.0,7.0,69.0,免费评估
12,伯明翰大学University of Birmingham,70.6,90,93,74,10.9,7.0,408.0,5.0,61.0,免费评估
13,萨里大学University of Surrey,69.8,79,85,75,6.5,8.0,383.0,,,免费评估
14,布里斯托大学University of Bristol,69.4,88,91,62,17.1,5.0,460.0,8.0,73.0,免费评估
15,伦敦大学亚非学院SOAS University of London,68.1,83,87,67,12.2,5.0,409.0,8.0,64.0,免费评估
16,赫瑞瓦特大学Heriot Watt University,67.7,94,94,62,21.0,10.0,371.0,4.0,71.0,免费评估
17,东英吉利大学University of East Anglia,66.8,95,96,76,20.7,7.0,368.0,8.0,,免费评估
18,罗汉普顿大学Roehampton University,66.6,84,87,70,9.1,6.0,253.0,10.0,,免费评估
19,利兹大学University of Leeds,65.9,82,86,63,12.8,7.0,415.0,7.0,63.0,免费评估
20,伦敦国王学院King's College London,65.2,78,84,61,12.1,8.0,415.0,6.0,63.0,免费评估
21,阿斯顿大学Aston University,64.5,90,90,63,9.6,7.0,379.0,4.0,64.0,免费评估
22,曼彻斯特大学The University of Manchester,64.3,77,87,58,10.8,10.0,399.0,5.0,56.0,免费评估
23,埃克塞特大学University of Exeter,63.2,86,89,70,19.5,5.0,440.0,7.0,62.0,免费评估
24,萨塞克斯大学University of Sussex,62.8,81,89,69,8.7,3.0,380.0,7.0,66.0,免费评估
25,格拉斯哥大学University of Glasgow,62.6,83,91,64,20.8,4.0,423.0,8.0,69.0,免费评估
26,诺丁汉大学University of Nottingham,62.3,78,86,57,10.3,7.0,408.0,4.0,67.0,免费评估
27,布莱顿大学University of Brighton,61.9,72,79,69,5.8,8.0,287.0,,,免费评估
28,爱丁堡大学The University of Edinburgh,61.8,78,86,49,18.4,8.0,456.0,7.0,66.0,免费评估
